row_type,name,source,paper,doi,api,class_count,data_file_count,sensorcombined_file_count,audiobuffer_file_count,imu_file_count,sensorcombined_sample_count_per_class,audiobuffer_sample_count_per_class,imu_sample_count_per_class,total_size_mb,readme_excerpt,note,fault_class,broken_propeller_count,mission_count_sensorcombined,audio_file_count,magnetic_file_count,sensorcombined_size_mb,audiobuffer_size_mb,total_class_size_mb,sample_sensorcombined_path,sample_audio_path,sample_imu_path,sampled_sensorcombined_count,sampled_audiobuffer_count,sampled_imu_count,file_path,mission_name,sample_index_within_class,valid_imu_rows,frame_id_count,frame_ids,gyro_two_axis_dynamic_rms_rad_s,accel_two_axis_dynamic_rms_m_s2,strongest_gyro_frame_id,strongest_gyro_frame_rows,strongest_gyro_frame_dynamic_rms_rad_s,strongest_accel_frame_id,strongest_accel_frame_rows,strongest_accel_frame_dynamic_rms_m_s2,gyro_two_axis_dynamic_rms_ratio_vs_class0,accel_two_axis_dynamic_rms_ratio_vs_class0,strongest_gyro_frame_dynamic_rms_ratio_vs_class0,strongest_accel_frame_dynamic_rms_ratio_vs_class0,audio_buffer_count,total_payload_values,buffer_length_median_values,buffer_length_min_values,buffer_length_max_values,recording_started_time,unique_recording_started_time_count,payload_mean,payload_std,payload_rms,payload_min,payload_max,payload_zero_fraction,payload_near_clip_16bit_fraction,payload_abs_p50,payload_abs_p90,payload_abs_p95,payload_abs_p99,payload_abs_p999,block_rms_median,block_rms_p95,block_rms_max,phase0_rms,phase1_rms,phase2_rms,phase3_rms,phase4_rms,phase5_rms,phase0_zero_fraction,phase1_zero_fraction,phase2_zero_fraction,phase3_zero_fraction,phase4_zero_fraction,phase5_zero_fraction,payload_rms_ratio_vs_class0,payload_abs_p99_ratio_vs_class0,block_rms_median_ratio_vs_class0,phase0_rms_ratio_vs_class0,valid_sample_rows,duration_s,median_timestamp_dt_us,timestamp_sample_rate_hz,median_gyro_integral_dt_us,gyro_integral_rate_hz,median_accel_integral_dt_us,accel_integral_rate_hz,gyro_mean_x_rad_s,gyro_mean_y_rad_s,gyro_mean_z_rad_s,gyro_std_x_rad_s,gyro_std_y_rad_s,gyro_std_z_rad_s,gyro_vector_dynamic_rms_rad_s,accel_mean_x_m_s2,accel_mean_y_m_s2,accel_mean_z_m_s2,accel_std_x_m_s2,accel_std_y_m_s2,accel_std_z_m_s2,accel_vector_dynamic_rms_m_s2,accel_norm_mean_m_s2,accelerometer_clipping_count,gyro_vector_dynamic_rms_ratio_vs_class0,accel_vector_dynamic_rms_ratio_vs_class0,sample_count,mission_names,valid_sample_rows_total,duration_s_total,duration_s_median,timestamp_sample_rate_hz_median,gyro_integral_rate_hz_median,accel_integral_rate_hz_median,gyro_vector_dynamic_rms_rad_s_median,gyro_vector_dynamic_rms_rad_s_min,gyro_vector_dynamic_rms_rad_s_max,accel_vector_dynamic_rms_m_s2_median,accel_vector_dynamic_rms_m_s2_min,accel_vector_dynamic_rms_m_s2_max,accel_norm_mean_m_s2_median,accelerometer_clipping_count_total,gyro_vector_dynamic_rms_ratio_vs_class0_median,accel_vector_dynamic_rms_ratio_vs_class0_median,valid_imu_rows_total,frame_id_count_max,gyro_two_axis_dynamic_rms_rad_s_median,accel_two_axis_dynamic_rms_m_s2_median,strongest_gyro_frame_dynamic_rms_rad_s_max,strongest_accel_frame_dynamic_rms_m_s2_max,gyro_two_axis_dynamic_rms_ratio_vs_class0_median,accel_two_axis_dynamic_rms_ratio_vs_class0_median,strongest_gyro_frame_dynamic_rms_ratio_vs_class0_max,strongest_accel_frame_dynamic_rms_ratio_vs_class0_max,vehicle_count,vehicles,csv_file_count,csv_size_mb,readme_file_count,sampled_subset,per_vehicle_csv_inventory,file_name_pattern,vehicle,transform,window,frequency_bin_range,label,condition,axis,feature_row_count,feature_column_count,feature_value_count,feature_mean,feature_rms,feature_max,fault_summary,axis_count,feature_row_count_per_axis,feature_column_count_per_axis,x_feature_rms,y_feature_rms,z_feature_rms,xyz_feature_rms,xyz_feature_rms_ratio_vs_healthy,xyz_feature_rms_excess_percent_vs_healthy,x_feature_rms_ratio_vs_healthy,y_feature_rms_ratio_vs_healthy,z_feature_rms_ratio_vs_healthy,license,zip_file_name,zip_size_bytes,figshare_size_bytes,zip_size_matches_api,excel_case_count,local_data_dir,file_name,fault_type,rotor_position,blade_modification,header,time_start_s,time_end_s,median_dt_s,sample_rate_hz,nyquist_hz,mean_x_m_s2,mean_y_m_s2,mean_z_m_s2,std_x_m_s2,std_y_m_s2,std_z_m_s2,raw_rms_x_m_s2,raw_rms_y_m_s2,raw_rms_z_m_s2,peak_abs_dynamic_x_m_s2,peak_abs_dynamic_y_m_s2,peak_abs_dynamic_z_m_s2,vector_dynamic_rms_m_s2,dominant_estimated_two_blade_mechanical_rpm,welch_available,dominant_freq_hz,dominant_psd,welch_segment_count,welch_nperseg,top_vector_peak_freqs_hz,band_5_60hz_vector_rms,band_60_120hz_vector_rms,band_120_240hz_vector_rms,band_240_500hz_vector_rms,std_x_ratio_vs_healthy,std_y_ratio_vs_healthy,std_z_ratio_vs_healthy,vector_dynamic_rms_ratio_vs_healthy,dominant_psd_ratio_vs_healthy,band_5_60hz_rms_ratio_vs_healthy,band_60_120hz_rms_ratio_vs_healthy,band_120_240hz_rms_ratio_vs_healthy,band_240_500hz_rms_ratio_vs_healthy,dominant_freq_delta_vs_healthy_hz,vector_dynamic_rms_excess_percent_vs_healthy,rotor_health,spin_ratio,rotor_health_thrust_scale,effective_imbalance_intensity,rotor_damage_vibration,dataset,dataset_sample_rate_hz,dataset_nyquist_hz,dataset_dominant_freq_hz,dataset_two_blade_estimated_rpm,racing_hover_blade_pass_hz,racing_max_blade_pass_hz,racing_hover_bpf_over_dataset_nyquist,racing_max_bpf_over_dataset_nyquist,preset,dataset_healthy_dominant_freq_hz,configured_blade_count,hover_motor_hz,max_motor_hz,hover_blade_pass_hz,max_blade_pass_hz,hover_motor_alias_hz,max_motor_alias_hz,hover_blade_pass_alias_hz,max_blade_pass_alias_hz,hover_blade_pass_directly_observable,max_blade_pass_directly_observable,hover_blade_pass_over_dataset_nyquist,max_blade_pass_over_dataset_nyquist,hover_alias_delta_to_dataset_peak_hz,max_alias_delta_to_dataset_peak_hz
uav_realistic_fault_imu_class_aggregate,UAV realistic fault class 4 Imu aggregate,https://github.com/tiiuae/UAV-Realistic-Fault-Dataset,https://secplab.ppgia.pucpr.br/files/papers/2023icra.pdf,https://doi.org/10.1109/ICRA48891.2023.10161183,,,,,,,,,,,,"Aggregate of up to 2 sorted raw Imu JSONL files for this class. Rows lack explicit timestamps, so this is an amplitude summary only.",4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,5966,4,7.653419073597414,1.6705718801679241,8.577302247532636,1.8661405555465578,0.8059539688624452,1.0239404936656327,0.8471658266522788,1.00457044128909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
padre_dataset_inventory,PADRE UAV propeller-fault measurement dataset,https://github.com/AeroLabPUT/UAV_measurement_data,https://link.springer.com/article/10.1007/s10846-024-02101-7,,https://api.github.com/repos/AeroLabPUT/UAV_measurement_data/git/trees/main?recursive=1,,,,,,,,,,"# PADRE - UAV_measurement_data The repository contains sensory data from drones collected during flights with different types of propeller failures. Measurements from accelerometers, gyroscopes, microphones and other sensors were collected",GitHub repository with 3DR Solo and Parrot Bebop 2 UAV actuator-fault sensor data. Only a small preprocessed FFT subset is sampled here to keep the validation script lightweight.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3DR_Solo; Parrot_Bebop_2,587,3524.219586,22,"3DR_Solo FFT_data/16_noWindow_1_9 ACCEL_X/Y/Z labels 0000,2000,2010",3DR_Solo:279 csv/1721.1 MB; Parrot_Bebop_2:308 csv/1803.1 MB,The folder contains data obtained from the discrete wavelet transformation (DWT). file name: UAV_DWT_sensor_axes_sensorRange_windowLength_waveletType_rangeStar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
padre_fft_feature_axis_summary,PADRE 3DR Solo healthy_all_rotors accel X,https://github.com/AeroLabPUT/UAV_measurement_data,https://link.springer.com/article/10.1007/s10846-024-02101-7,,,,,,,,,,,,,"PADRE preprocessed FFT feature matrix from 3DR Solo accelerometer axis file; values are normalized/features, not raw acceleration units.",,,,,,,,,,,,,,,3DR_Solo/FFT_data/16_noWindow_1_9/Solo_FFT_ACCEL_X_16g_16_noWindow_1_9_0000.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3DR Solo,FFT,16_noWindow,1..9,0000,healthy_all_rotors,X,5376,36,193536,0.01584336182724335,0.022522458077161977,0.23606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
padre_fft_feature_axis_summary,PADRE 3DR Solo healthy_all_rotors accel Y,https://github.com/AeroLabPUT/UAV_measurement_data,https://link.springer.com/article/10.1007/s10846-024-02101-7,,,,,,,,,,,,,"PADRE preprocessed FFT feature matrix from 3DR Solo accelerometer axis file; values are normalized/features, not raw acceleration units.",,,,,,,,,,,,,,,3DR_Solo/FFT_data/16_noWindow_1_9/Solo_FFT_ACCEL_Y_16g_16_noWindow_1_9_0000.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3DR Solo,FFT,16_noWindow,1..9,0000,healthy_all_rotors,Y,5376,36,193536,0.031274263067072594,0.04609576432219438,0.41479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
padre_fft_feature_axis_summary,PADRE 3DR Solo healthy_all_rotors accel Z,https://github.com/AeroLabPUT/UAV_measurement_data,https://link.springer.com/article/10.1007/s10846-024-02101-7,,,,,,,,,,,,,"PADRE preprocessed FFT feature matrix from 3DR Solo accelerometer axis file; values are normalized/features, not raw acceleration units.",,,,,,,,,,,,,,,3DR_Solo/FFT_data/16_noWindow_1_9/Solo_FFT_ACCEL_Z_16g_16_noWindow_1_9_0000.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3DR Solo,FFT,16_noWindow,1..9,0000,healthy_all_rotors,Z,5376,36,193536,0.029364586544717828,0.03967736011952685,0.35222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
padre_fft_feature_axis_summary,PADRE 3DR Solo single_rotor_severe_fault_a accel X,https://github.com/AeroLabPUT/UAV_measurement_data,https://link.springer.com/article/10.1007/s10846-024-02101-7,,,,,,,,,,,,,"PADRE preprocessed FFT feature matrix from 3DR Solo accelerometer axis file; values are normalized/features, not raw acceleration units.",,,,,,,,,,,,,,,3DR_Solo/FFT_data/16_noWindow_1_9/Solo_FFT_ACCEL_X_16g_16_noWindow_1_9_2000.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3DR Solo,FFT,16_noWindow,1..9,2000,single_rotor_severe_fault_a,X,5376,36,193536,0.07245202549528006,0.11135125764339501,0.77991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
padre_fft_feature_axis_summary,PADRE 3DR Solo single_rotor_severe_fault_a accel Y,https://github.com/AeroLabPUT/UAV_measurement_data,https://link.springer.com/article/10.1007/s10846-024-02101-7,,,,,,,,,,,,,"PADRE preprocessed FFT feature matrix from 3DR Solo accelerometer axis file; values are normalized/features, not raw acceleration units.",,,,,,,,,,,,,,,3DR_Solo/FFT_data/16_noWindow_1_9/Solo_FFT_ACCEL_Y_16g_16_noWindow_1_9_2000.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3DR Solo,FFT,16_noWindow,1..9,2000,single_rotor_severe_fault_a,Y,5376,36,193536,0.08664664325518975,0.13893844090809823,0.92707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
padre_fft_feature_axis_summary,PADRE 3DR Solo single_rotor_severe_fault_a accel Z,https://github.com/AeroLabPUT/UAV_measurement_data,https://link.springer.com/article/10.1007/s10846-024-02101-7,,,,,,,,,,,,,"PADRE preprocessed FFT feature matrix from 3DR Solo accelerometer axis file; values are normalized/features, not raw acceleration units.",,,,,,,,,,,,,,,3DR_Solo/FFT_data/16_noWindow_1_9/Solo_FFT_ACCEL_Z_16g_16_noWindow_1_9_2000.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3DR Solo,FFT,16_noWindow,1..9,2000,single_rotor_severe_fault_a,Z,5376,36,193536,0.05785697309657887,0.0786069378399202,0.55705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
padre_fft_feature_axis_summary,PADRE 3DR Solo two_position_fault_a_c accel X,https://github.com/AeroLabPUT/UAV_measurement_data,https://link.springer.com/article/10.1007/s10846-024-02101-7,,,,,,,,,,,,,"PADRE preprocessed FFT feature matrix from 3DR Solo accelerometer axis file; values are normalized/features, not raw acceleration units.",,,,,,,,,,,,,,,3DR_Solo/FFT_data/16_noWindow_1_9/Solo_FFT_ACCEL_X_16g_16_noWindow_1_9_2010.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3DR Solo,FFT,16_noWindow,1..9,2010,two_position_fault_a_c,X,5376,36,193536,0.07426763433928936,0.11306629110872038,0.88579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
padre_fft_feature_axis_summary,PADRE 3DR Solo two_position_fault_a_c accel Y,https://github.com/AeroLabPUT/UAV_measurement_data,https://link.springer.com/article/10.1007/s10846-024-02101-7,,,,,,,,,,,,,"PADRE preprocessed FFT feature matrix from 3DR Solo accelerometer axis file; values are normalized/features, not raw acceleration units.",,,,,,,,,,,,,,,3DR_Solo/FFT_data/16_noWindow_1_9/Solo_FFT_ACCEL_Y_16g_16_noWindow_1_9_2010.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3DR Solo,FFT,16_noWindow,1..9,2010,two_position_fault_a_c,Y,5376,36,193536,0.09750535269015403,0.14708207995850167,0.9716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
padre_fft_feature_axis_summary,PADRE 3DR Solo two_position_fault_a_c accel Z,https://github.com/AeroLabPUT/UAV_measurement_data,https://link.springer.com/article/10.1007/s10846-024-02101-7,,,,,,,,,,,,,"PADRE preprocessed FFT feature matrix from 3DR Solo accelerometer axis file; values are normalized/features, not raw acceleration units.",,,,,,,,,,,,,,,3DR_Solo/FFT_data/16_noWindow_1_9/Solo_FFT_ACCEL_Z_16g_16_noWindow_1_9_2010.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3DR Solo,FFT,16_noWindow,1..9,2010,two_position_fault_a_c,Z,5376,36,193536,0.0600391554651523,0.08174700235393059,0.62298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
padre_fft_feature_condition_summary,PADRE 3DR Solo healthy_all_rotors accel XYZ,https://github.com/AeroLabPUT/UAV_measurement_data,https://link.springer.com/article/10.1007/s10846-024-02101-7,,,,,,,,,,,,,"Combined RMS of sampled X/Y/Z PADRE FFT feature matrices; use as relative fault-feature scale, not acceleration RMS.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3DR Solo,FFT,,,0000,healthy_all_rotors,,,,,,,0.41479,A/B/C/D code all zero,3,5376,36,0.022522458077161977,0.04609576432219438,0.03967736011952685,0.03744495298585835,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
padre_fft_feature_condition_summary,PADRE 3DR Solo single_rotor_severe_fault_a accel XYZ,https://github.com/AeroLabPUT/UAV_measurement_data,https://link.springer.com/article/10.1007/s10846-024-02101-7,,,,,,,,,,,,,"Combined RMS of sampled X/Y/Z PADRE FFT feature matrices; use as relative fault-feature scale, not acceleration RMS.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3DR Solo,FFT,,,2000,single_rotor_severe_fault_a,,,,,,,0.92707,A/B/C/D code 2/0/0/0,3,5376,36,0.11135125764339501,0.13893844090809823,0.0786069378399202,0.11237147268072967,3.000977801285221,200.09778012852212,4.944009986028409,3.014125982095964,1.981153423592678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
padre_fft_feature_condition_summary,PADRE 3DR Solo two_position_fault_a_c accel XYZ,https://github.com/AeroLabPUT/UAV_measurement_data,https://link.springer.com/article/10.1007/s10846-024-02101-7,,,,,,,,,,,,,"Combined RMS of sampled X/Y/Z PADRE FFT feature matrices; use as relative fault-feature scale, not acceleration RMS.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3DR Solo,FFT,,,2010,two_position_fault_a_c,,,,,,,0.9716,A/B/C/D code 2/0/1/0,3,5376,36,0.11306629110872038,0.14708207995850167,0.08174700235393059,0.11704656740496423,3.125830267410634,212.5830267410634,5.020157689775916,3.1907938206739743,2.060293379087475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dataset_inventory,DJI Mini 2 propeller damage vibration Figshare dataset,https://doi.org/10.6084/m9.figshare.28765640,https://www.nature.com/articles/s41597-025-05692-4,,https://api.figshare.com/v2/articles/28765640,,,,,,,,,,,Figshare description lists five Excel files recorded during repeatable indoor hover with a centrally mounted ADXL335 triaxial accelerometer and NI USB-6008 DAQ.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CC0,Data.zip,65360392,65360392,1,5,docs/data/raw/uav_propeller_damage_figshare_28765640/extracted/Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dataset_signal_summary,healthy,https://doi.org/10.6084/m9.figshare.28765640,https://www.nature.com/articles/s41597-025-05692-4,,,,,,,,,,,,,Full-file time-domain and Welch vector-PSD summary from Figshare Excel acceleration data; two-blade RPM assumes the dominant peak is blade-pass frequency.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398945,423.43827300000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,healthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,Healthy.xlsx,healthy,none,none,Time (s) | X Acceleration | Y Acceleration | Z Acceleration,0.000977,423.43925,0.0009769999999775791,1023.5414534523528,511.7707267261764,0.03724786521951647,-0.014232161295416662,0.012823057657070524,0.3267373491212598,0.1986443051864027,0.19375627022511926,0.3288532061196432,0.19915324624106173,0.1941798881380395,1.0873148652195166,0.7164641612954167,0.8132600576570704,0.42867044165107315,4790.353921553126,1,159.67846405177087,0.01337610652012477,193,4096,159.7; 164.4; 167.9; 156.4; 171.9,0.02920578011891677,0.023243620100280464,0.38104767696324876,0.185956765312563,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dataset_signal_summary,damaged_bottom_right,https://doi.org/10.6084/m9.figshare.28765640,https://www.nature.com/articles/s41597-025-05692-4,,,,,,,,,,,,,Full-file time-domain and Welch vector-PSD summary from Figshare Excel acceleration data; two-blade RPM assumes the dominant peak is blade-pass frequency.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399999,421.515191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,damaged_bottom_right,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damaged Bottom Right Blade.xlsx,damaged,bottom_right,mass removal,Time (s) | X Acceleration | Y Acceleration | Z Acceleration,0.000977,421.516168,0.0009769999999775791,1023.5414534523528,511.7707267261764,0.02786993714484286,0.0536439361248403,0.0027944320685801723,0.3425789628289983,0.281586523553855,0.2200182055480134,0.34371032246333794,0.28665038618880406,0.22003567575014807,1.2158879371448428,1.9934519361248402,1.5401124320685802,0.4950346723136732,4865.320336600906,1,162.17734455336353,0.02764641419409485,194,4096,162.2; 158.9; 165.9; 169.4; 172.9,0.06421889432736315,0.0445855168579193,0.4371469340831414,0.1892566286880743,1.0484842450682286,1.4175413852897594,1.1355410861923654,1.1548141047630684,2.0668506304506438,2.1988419438167366,1.918182996691695,1.1472237216271057,1.0177453257479758,2.4988805015926516,15.481410476306845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dataset_signal_summary,damaged_top_right,https://doi.org/10.6084/m9.figshare.28765640,https://www.nature.com/articles/s41597-025-05692-4,,,,,,,,,,,,,Full-file time-domain and Welch vector-PSD summary from Figshare Excel acceleration data; two-blade RPM assumes the dominant peak is blade-pass frequency.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400000,420.862393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,damaged_top_right,,,,,,,,,,,,,,,,,,,,,,,,,,,,Damaged Top Right Blade.xlsx,damaged,top_right,mass removal,Time (s) | X Acceleration | Y Acceleration | Z Acceleration,0.0,420.862393,0.0009769999999775791,1023.5414534523528,511.7707267261764,0.035136341585,-0.0208737474275,0.0182902363375,0.31358508205081975,0.24882369605111893,0.2417016161757942,0.3155470176467969,0.24969739739357993,0.24239236365466296,1.478061341585,1.5446122525725,1.2006642363375,0.46762004518984207,4895.306902620017,1,163.17689675400058,0.0178088091640856,194,4096,163.2; 166.9; 159.9; 170.4; 327.6,0.026621071896095357,0.030907456063084173,0.3913630863817276,0.25279268947102385,0.9597466677568014,1.25260925963938,1.2474518419195866,1.0908614164969017,1.3313896040893283,0.9115001135974697,1.3297178292253724,1.0270711778134622,1.3594164699849483,3.4984327022297066,9.086141649690171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dataset_signal_summary,unbalanced_bottom_right,https://doi.org/10.6084/m9.figshare.28765640,https://www.nature.com/articles/s41597-025-05692-4,,,,,,,,,,,,,Full-file time-domain and Welch vector-PSD summary from Figshare Excel acceleration data; two-blade RPM assumes the dominant peak is blade-pass frequency.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400000,420.820717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unbalanced_bottom_right,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unbalanced Bottom Right Blade.xlsx,unbalanced,bottom_right,adhesive tape mass addition,Time | Acc in X-Axis | Acc in Y-Axis | Acc in Z-Axis,0.0,420.820717,0.0009769999999775791,1023.5414534523528,511.7707267261764,0.0429815379475,-0.0117662884975,0.012224350407500001,0.31687505212076295,0.23175456667786717,0.20199389190796763,0.3197764222646378,0.23205277513015102,0.20236320097088337,1.0206814620525,0.8109542884975001,0.8271603504075,0.44149916217441443,4865.320336600906,1,162.17734455336353,0.016796245898349726,194,4096,162.2; 158.9; 165.4; 168.7; 171.9,0.04445478131934443,0.02345812214812036,0.36857133605245496,0.21416988823658717,0.9698158259928934,1.1666811513191615,1.0425153811707737,1.0299267672245607,1.2556902020090261,1.5221227146934106,1.0092284268506568,0.9672577956380058,1.1517187227719439,2.4988805015926516,2.992676722456067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
