row_type,source_scope,source_page,doi,local_source_file,local_image_file,metric,value,unit,note,item,prop,throttle_percent,voltage_v,current_a,power_w,thrust_g,thrust_n,efficiency_g_per_w,operating_temperature_c,motor_kv_rpm_per_v,ideal_no_load_rpm_at_measured_voltage,project_required_rpm_if_k_1p45e_minus_6,project_required_rpm_over_no_load_rpm,no_load_rpm_based_k_lower_bound,apdrone_project_max_rotor_thrust_n,thrust_over_project_max_rotor_thrust,current_over_project_apdrone_pack_limit,max_table_thrust_g,max_table_thrust_n,max_table_voltage_v,max_table_current_a,max_table_power_w,max_table_efficiency_g_per_w,project_max_rotor_thrust_n,project_max_over_table_max,table_max_over_project_max,fit_scope,fit_target,fit_model,fit_coefficient_a,fit_exponent_b,fit_log_r2,fit_rms_relative_error,fit_sample_count,fit_thrust_min_n,fit_thrust_max_n,fit_observed_min,fit_observed_max,operating_point,per_motor_thrust_n,total_thrust_n,total_thrust_over_apdrone_weight,predicted_current_per_motor_a,predicted_current_total_a,predicted_power_per_motor_w,predicted_power_total_w,current_over_project_pack_limit,thrust_range_context,scenario,current_observation,observed_current_total_a,observed_current_per_motor_a,inferred_per_motor_thrust_n_from_current_fit,inferred_total_thrust_n_from_current_fit,inferred_total_thrust_over_apdrone_weight,current_range_context,motor_resistance_ohm,voltage_drop_i_times_r_v,estimated_back_emf_v,kv_source,kv_rpm_per_v,estimated_loaded_rpm,estimated_loaded_omega_rad_s,estimated_thrust_coefficient_n_per_rad_s2,project_apdrone_thrust_coefficient,project_k_over_estimated_k,estimated_k_over_project_k,sample_count,estimated_k_mean,estimated_k_min,estimated_k_max,project_k_over_estimated_k_mean,estimated_k_mean_over_project_k,summary_scope
apdrone_motor_pdf_power_current_fit,apdrone_motor_pdf_power_law_fit,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,,,,,Only visible rows near 4S voltage: 16 V 7056 3R and 16.6-17.2 V 6045R.,,,,,,,,,,,,,,,,,,,,,,,,,,,,four_s_visible_points,current_a,I = a * thrust_N^b,0.62390518142186,1.5451110496492932,0.9905869288420184,0.039420764277083645,11,5.589790499999999,12.8270982,9.53,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_power_current_fit,apdrone_motor_pdf_power_law_fit,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,,,,,Only visible rows near 4S voltage: 16 V 7056 3R and 16.6-17.2 V 6045R.,,,,,,,,,,,,,,,,,,,,,,,,,,,,four_s_visible_points,power_w,P = a * thrust_N^b,11.454551687808008,1.4962126396829543,0.9759302426866554,0.062394526129139226,11,5.589790499999999,12.8270982,164.2,532.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_operating_point_projection,current_apdrone_operating_point_vs_motor_pdf_fit,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,,,,,Current apDrone mass divided across four rotors. Projection uses the four_s_visible_points current/power fit; check thrust_range_context before treating it as interpolation.,,,,,,,,,,,,,,,,,,,,,,,,,,,,four_s_visible_points,,,,,,,,,,,,project_hover_per_motor,1.5406247149999999,6.1624988599999995,1.0,1.2165531447669002,4.866212579067601,21.868173534799816,87.47269413919926,0.03244141719378401,below_thrust_fit_range,,,,,,,,,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_operating_point_projection,current_apdrone_operating_point_vs_motor_pdf_fit,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,,,,,Current apDrone maxRotorThrust. Projection uses the four_s_visible_points current/power fit; check thrust_range_context before treating it as interpolation.,,,,,,,,,,,,,,,,,,,,,,,,,,,,four_s_visible_points,,,,,,,,,,,,project_max_rotor_thrust,13.5,54.0,8.762679105793783,34.80244757005511,139.20979028022043,562.5974608823675,2250.38984352947,0.9280652685348029,above_thrust_fit_range,,,,,,,,,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_operating_point_projection,current_apdrone_operating_point_vs_motor_pdf_fit,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,,,,,Headline 1488 g max-thrust claim in the APdrone motor PDF. Projection uses the four_s_visible_points current/power fit; check thrust_range_context before treating it as interpolation.,,,,,,,,,,,,,,,,,,,,,,,,,,,,four_s_visible_points,,,,,,,,,,,,pdf_claim_max_thrust,14.592295199999999,58.369180799999995,9.471674092934437,39.24811834448253,156.9924733779301,632.0545337994272,2528.2181351977088,1.0466164891862006,above_thrust_fit_range,,,,,,,,,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_power_current_fit,apdrone_motor_pdf_power_law_fit,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,,,,,Only 6S 5-inch 5043/5045 rows; closest diameter/pitch family to Foxeer Donut 5145 but at higher voltage.,,,,,,,,,,,,,,,,,,,,,,,,,,,,five_inch_six_s_points,current_a,I = a * thrust_N^b,0.9508981264187084,1.340671592503156,0.9786351929382419,0.04797676101757201,12,6.97252815,14.160802599999998,12.43,33.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_power_current_fit,apdrone_motor_pdf_power_law_fit,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,,,,,Only 6S 5-inch 5043/5045 rows; closest diameter/pitch family to Foxeer Donut 5145 but at higher voltage.,,,,,,,,,,,,,,,,,,,,,,,,,,,,five_inch_six_s_points,power_w,P = a * thrust_N^b,25.784325778220357,1.3011760425965018,0.9765863190793355,0.048785553896711686,12,6.97252815,14.160802599999998,310.6,805.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_operating_point_projection,current_apdrone_operating_point_vs_motor_pdf_fit,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,,,,,Current apDrone mass divided across four rotors. Projection uses the five_inch_six_s_points current/power fit; check thrust_range_context before treating it as interpolation.,,,,,,,,,,,,,,,,,,,,,,,,,,,,five_inch_six_s_points,,,,,,,,,,,,project_hover_per_motor,1.5406247149999999,6.1624988599999995,1.0,1.6973595206617509,6.7894380826470035,45.246234085748995,180.98493634299598,0.045262920550980024,below_thrust_fit_range,,,,,,,,,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_operating_point_projection,current_apdrone_operating_point_vs_motor_pdf_fit,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,,,,,Current apDrone maxRotorThrust. Projection uses the five_inch_six_s_points current/power fit; check thrust_range_context before treating it as interpolation.,,,,,,,,,,,,,,,,,,,,,,,,,,,,five_inch_six_s_points,,,,,,,,,,,,project_max_rotor_thrust,13.5,54.0,8.762679105793783,31.1559045866305,124.623618346522,762.2878531136527,3049.1514124546106,0.8308241223101466,inside_thrust_fit_range,,,,,,,,,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_operating_point_projection,current_apdrone_operating_point_vs_motor_pdf_fit,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,,,,,Headline 1488 g max-thrust claim in the APdrone motor PDF. Projection uses the five_inch_six_s_points current/power fit; check thrust_range_context before treating it as interpolation.,,,,,,,,,,,,,,,,,,,,,,,,,,,,five_inch_six_s_points,,,,,,,,,,,,pdf_claim_max_thrust,14.592295199999999,58.369180799999995,9.471674092934437,34.581310031898454,138.32524012759382,843.5008557152845,3374.003422861138,0.9221682675172921,above_thrust_fit_range,,,,,,,,,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_power_current_fit,apdrone_motor_pdf_power_law_fit,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,,,,,Page 3 4S/16 V 7056 3R rows.,,,,,,,,,,,,,,,,,,,,,,,,,,,,prop_7056_3r_4s,current_a,I = a * thrust_N^b,0.42618284559442526,1.7038060098491965,0.9990064321991817,0.012423731901727401,5,6.61948875,12.8270982,10.8,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_power_current_fit,apdrone_motor_pdf_power_law_fit,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,,,,,Page 3 4S/16 V 7056 3R rows.,,,,,,,,,,,,,,,,,,,,,,,,,,,,prop_7056_3r_4s,power_w,P = a * thrust_N^b,6.8189255295108095,1.703806009849196,0.9990064321991816,0.012423731901727344,5,6.61948875,12.8270982,172.8,532.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_operating_point_projection,current_apdrone_operating_point_vs_motor_pdf_fit,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,,,,,Current apDrone mass divided across four rotors. Projection uses the prop_7056_3r_4s current/power fit; check thrust_range_context before treating it as interpolation.,,,,,,,,,,,,,,,,,,,,,,,,,,,,prop_7056_3r_4s,,,,,,,,,,,,project_hover_per_motor,1.5406247149999999,6.1624988599999995,1.0,0.890010241081177,3.560040964324708,14.240163857298844,56.96065542919538,0.023733606428831388,below_thrust_fit_range,,,,,,,,,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_operating_point_projection,current_apdrone_operating_point_vs_motor_pdf_fit,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,,,,,Current apDrone maxRotorThrust. Projection uses the prop_7056_3r_4s current/power fit; check thrust_range_context before treating it as interpolation.,,,,,,,,,,,,,,,,,,,,,,,,,,,,prop_7056_3r_4s,,,,,,,,,,,,project_max_rotor_thrust,13.5,54.0,8.762679105793783,35.93067969130823,143.7227187652329,574.8908750609314,2299.5635002437257,0.958151458434886,above_thrust_fit_range,,,,,,,,,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_operating_point_projection,current_apdrone_operating_point_vs_motor_pdf_fit,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,,,,,Headline 1488 g max-thrust claim in the APdrone motor PDF. Projection uses the prop_7056_3r_4s current/power fit; check thrust_range_context before treating it as interpolation.,,,,,,,,,,,,,,,,,,,,,,,,,,,,prop_7056_3r_4s,,,,,,,,,,,,pdf_claim_max_thrust,14.592295199999999,58.369180799999995,9.471674092934437,41.02388275195237,164.09553100780948,656.3821240312376,2625.5284961249504,1.0939702067187298,above_thrust_fit_range,,,,,,,,,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_power_current_fit,apdrone_motor_pdf_power_law_fit,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,,,,,Page 4 4S/6045R rows.,,,,,,,,,,,,,,,,,,,,,,,,,,,,prop_6045r_4s,current_a,I = a * thrust_N^b,0.7341876467314719,1.479076546825288,0.9983097236894403,0.016805702384494685,6,5.589790499999999,12.03275955,9.53,29.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_power_current_fit,apdrone_motor_pdf_power_law_fit,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,,,,,Page 4 4S/6045R rows.,,,,,,,,,,,,,,,,,,,,,,,,,,,,prop_6045r_4s,power_w,P = a * thrust_N^b,13.77269653276984,1.4309630396416526,0.9986449032773473,0.014561555900897818,6,5.589790499999999,12.03275955,164.2,492.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_operating_point_projection,current_apdrone_operating_point_vs_motor_pdf_fit,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,,,,,Current apDrone mass divided across four rotors. Projection uses the prop_6045r_4s current/power fit; check thrust_range_context before treating it as interpolation.,,,,,,,,,,,,,,,,,,,,,,,,,,,,prop_6045r_4s,,,,,,,,,,,,project_hover_per_motor,1.5406247149999999,6.1624988599999995,1.0,1.3913138146212727,5.565255258485091,25.56267206002892,102.25068824011568,0.03710170172323394,below_thrust_fit_range,,,,,,,,,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_operating_point_projection,current_apdrone_operating_point_vs_motor_pdf_fit,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,,,,,Current apDrone maxRotorThrust. Projection uses the prop_6045r_4s current/power fit; check thrust_range_context before treating it as interpolation.,,,,,,,,,,,,,,,,,,,,,,,,,,,,prop_6045r_4s,,,,,,,,,,,,project_max_rotor_thrust,13.5,54.0,8.762679105793783,34.4871447570937,137.9485790283748,570.8011291172922,2283.204516469169,0.9196571935224988,above_thrust_fit_range,,,,,,,,,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_operating_point_projection,current_apdrone_operating_point_vs_motor_pdf_fit,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,,,,,Headline 1488 g max-thrust claim in the APdrone motor PDF. Projection uses the prop_6045r_4s current/power fit; check thrust_range_context before treating it as interpolation.,,,,,,,,,,,,,,,,,,,,,,,,,,,,prop_6045r_4s,,,,,,,,,,,,pdf_claim_max_thrust,14.592295199999999,58.369180799999995,9.471674092934437,38.69323110507819,154.77292442031276,638.0237322327383,2552.0949289309533,1.0318194961354183,above_thrust_fit_range,,,,,,,,,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_power_current_fit,apdrone_motor_pdf_power_law_fit,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,,,,,Page 4 6S/5045 rows.,,,,,,,,,,,,,,,,,,,,,,,,,,,,prop_5045_6s,current_a,I = a * thrust_N^b,1.0126900652391877,1.303139834022931,0.9816405024437707,0.04316503898666227,6,7.1980811,14.160802599999998,12.43,32.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_power_current_fit,apdrone_motor_pdf_power_law_fit,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,,,,,Page 4 6S/5045 rows.,,,,,,,,,,,,,,,,,,,,,,,,,,,,prop_5045_6s,power_w,P = a * thrust_N^b,27.51898610712409,1.2629199818308061,0.9797366703767771,0.04401877556326162,6,7.1980811,14.160802599999998,311.3,784.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_operating_point_projection,current_apdrone_operating_point_vs_motor_pdf_fit,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,,,,,Current apDrone mass divided across four rotors. Projection uses the prop_5045_6s current/power fit; check thrust_range_context before treating it as interpolation.,,,,,,,,,,,,,,,,,,,,,,,,,,,,prop_5045_6s,,,,,,,,,,,,project_hover_per_motor,1.5406247149999999,6.1624988599999995,1.0,1.778573450956339,7.114293803825356,47.49835234394231,189.99340937576923,0.047428625358835706,below_thrust_fit_range,,,,,,,,,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_operating_point_projection,current_apdrone_operating_point_vs_motor_pdf_fit,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,,,,,Current apDrone maxRotorThrust. Projection uses the prop_5045_6s current/power fit; check thrust_range_context before treating it as interpolation.,,,,,,,,,,,,,,,,,,,,,,,,,,,,prop_5045_6s,,,,,,,,,,,,project_max_rotor_thrust,13.5,54.0,8.762679105793783,30.09258590120369,120.37034360481476,736.4674066918693,2945.8696267674773,0.8024689573654318,inside_thrust_fit_range,,,,,,,,,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_operating_point_projection,current_apdrone_operating_point_vs_motor_pdf_fit,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,,,,,Headline 1488 g max-thrust claim in the APdrone motor PDF. Projection uses the prop_5045_6s current/power fit; check thrust_range_context before treating it as interpolation.,,,,,,,,,,,,,,,,,,,,,,,,,,,,prop_5045_6s,,,,,,,,,,,,pdf_claim_max_thrust,14.592295199999999,58.369180799999995,9.471674092934437,33.303692900366045,133.21477160146418,812.5075276943372,3250.030110777349,0.8880984773430946,above_thrust_fit_range,,,,,,,,,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_log_current_inversion,apdrone_battery_log_current_vs_motor_pdf_fit,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,,,,,"Inverts I=a*T^b from the motor PDF thrust table using APdrone battery-log current. Mean log currents are often below the bench-table current range, so range context matters.",,,,,,,,,,,,,,,,,,,,,,,,,,,,all_visible_pdf_points,,,,,,,,,,,,,,,,,,,,,,max_power,capacity_match_mean,26.231041842835623,6.557760460708906,4.396080364604919,17.584321458419677,2.853440115430655,below_current_fit_range,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_log_current_inversion,apdrone_battery_log_current_vs_motor_pdf_fit,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,,,,,"Inverts I=a*T^b from the motor PDF thrust table using APdrone battery-log current. Mean log currents are often below the bench-table current range, so range context matters.",,,,,,,,,,,,,,,,,,,,,,,,,,,,four_s_visible_points,,,,,,,,,,,,,,,,,,,,,,max_power,capacity_match_mean,26.231041842835623,6.557760460708906,4.583594273265285,18.33437709306114,2.9751530198353886,below_current_fit_range,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_log_current_inversion,apdrone_battery_log_current_vs_motor_pdf_fit,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,,,,,"Inverts I=a*T^b from the motor PDF thrust table using APdrone battery-log current. Mean log currents are often below the bench-table current range, so range context matters.",,,,,,,,,,,,,,,,,,,,,,,,,,,,five_inch_six_s_points,,,,,,,,,,,,,,,,,,,,,,max_power,capacity_match_mean,26.231041842835623,6.557760460708906,4.222051027292677,16.888204109170708,2.7404798755890902,below_current_fit_range,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_log_current_inversion,apdrone_battery_log_current_vs_motor_pdf_fit,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,,,,,"Inverts I=a*T^b from the motor PDF thrust table using APdrone battery-log current. Mean log currents are often below the bench-table current range, so range context matters.",,,,,,,,,,,,,,,,,,,,,,,,,,,,prop_7056_3r_4s,,,,,,,,,,,,,,,,,,,,,,max_power,capacity_match_mean,26.231041842835623,6.557760460708906,4.974726621367819,19.898906485471276,3.229032075710806,below_current_fit_range,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_log_current_inversion,apdrone_battery_log_current_vs_motor_pdf_fit,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,,,,,"Inverts I=a*T^b from the motor PDF thrust table using APdrone battery-log current. Mean log currents are often below the bench-table current range, so range context matters.",,,,,,,,,,,,,,,,,,,,,,,,,,,,prop_6045r_4s,,,,,,,,,,,,,,,,,,,,,,max_power,capacity_match_mean,26.231041842835623,6.557760460708906,4.394747378811175,17.5789895152447,2.8525748912259763,below_current_fit_range,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_log_current_inversion,apdrone_battery_log_current_vs_motor_pdf_fit,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,,,,,"Inverts I=a*T^b from the motor PDF thrust table using APdrone battery-log current. Mean log currents are often below the bench-table current range, so range context matters.",,,,,,,,,,,,,,,,,,,,,,,,,,,,prop_5045_6s,,,,,,,,,,,,,,,,,,,,,,max_power,capacity_match_mean,26.231041842835623,6.557760460708906,4.193311579200236,16.773246316800943,2.721825463640077,below_current_fit_range,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_log_current_inversion,apdrone_battery_log_current_vs_motor_pdf_fit,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,,,,,"Inverts I=a*T^b from the motor PDF thrust table using APdrone battery-log current. Mean log currents are often below the bench-table current range, so range context matters.",,,,,,,,,,,,,,,,,,,,,,,,,,,,all_visible_pdf_points,,,,,,,,,,,,,,,,,,,,,,max_power,capacity_match_p95,42.6324395754765,10.658109893869126,6.178623890704328,24.714495562817312,4.010466553306156,inside_current_fit_range,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_log_current_inversion,apdrone_battery_log_current_vs_motor_pdf_fit,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,,,,,"Inverts I=a*T^b from the motor PDF thrust table using APdrone battery-log current. Mean log currents are often below the bench-table current range, so range context matters.",,,,,,,,,,,,,,,,,,,,,,,,,,,,four_s_visible_points,,,,,,,,,,,,,,,,,,,,,,max_power,capacity_match_p95,42.6324395754765,10.658109893869126,6.276494635694726,25.105978542778903,4.073993214950291,inside_current_fit_range,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_log_current_inversion,apdrone_battery_log_current_vs_motor_pdf_fit,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,,,,,"Inverts I=a*T^b from the motor PDF thrust table using APdrone battery-log current. Mean log currents are often below the bench-table current range, so range context matters.",,,,,,,,,,,,,,,,,,,,,,,,,,,,five_inch_six_s_points,,,,,,,,,,,,,,,,,,,,,,max_power,capacity_match_p95,42.6324395754765,10.658109893869126,6.0652831274413215,24.261132509765286,3.9368984986336026,below_current_fit_range,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_log_current_inversion,apdrone_battery_log_current_vs_motor_pdf_fit,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,,,,,"Inverts I=a*T^b from the motor PDF thrust table using APdrone battery-log current. Mean log currents are often below the bench-table current range, so range context matters.",,,,,,,,,,,,,,,,,,,,,,,,,,,,prop_7056_3r_4s,,,,,,,,,,,,,,,,,,,,,,max_power,capacity_match_p95,42.6324395754765,10.658109893869126,6.61554125130307,26.46216500521228,4.294064081208168,below_current_fit_range,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_log_current_inversion,apdrone_battery_log_current_vs_motor_pdf_fit,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,,,,,"Inverts I=a*T^b from the motor PDF thrust table using APdrone battery-log current. Mean log currents are often below the bench-table current range, so range context matters.",,,,,,,,,,,,,,,,,,,,,,,,,,,,prop_6045r_4s,,,,,,,,,,,,,,,,,,,,,,max_power,capacity_match_p95,42.6324395754765,10.658109893869126,6.102946281231971,24.411785124927885,3.961345174987649,inside_current_fit_range,,,,,,,,,,,,,,,,,,
apdrone_motor_pdf_log_current_inversion,apdrone_battery_log_current_vs_motor_pdf_fit,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/component_datasheets/P03_2507 1800KV Brushless Motor.pdf,,,,,"Inverts I=a*T^b from the motor PDF thrust table using APdrone battery-log current. Mean log currents are often below the bench-table current range, so range context matters.",,,,,,,,,,,,,,,,,,,,,,,,,,,,prop_5045_6s,,,,,,,,,,,,,,,,,,,,,,max_power,capacity_match_p95,42.6324395754765,10.658109893869126,6.087176993494796,24.348707973979185,3.951109529938183,below_current_fit_range,,,,,,,,,,,,,,,,,,
