row_type,source_page,doi,local_source_file,percentile_sample_stride,note,name,rates_type,rates_type_name,formula,axis,rc_rate,expo,expo_fraction,rates,rate_limit_deg_s,betaflight_actual_center_sensitivity_deg_s,betaflight_actual_max_rate_deg_s,project_equivalent_rate_expo,project_equivalent_rate_super_for_same_center_and_max,current_project_max_rate_deg_s,current_project_rate_expo,current_project_rate_super,current_project_max_over_betaflight_actual_max,current_project_center_sensitivity_deg_s,current_project_center_over_dump_center,current_project_max_over_dump_actual_300,current_project_max_over_urban_or_battery_actual_670,stick,current_project_target_rate_deg_s,betaflight_actual_target_rate_deg_s,scenario,flight_filename,firmware_version,firmware_revision,duration_s,sample_count,sampled_count_for_percentiles,sample_rate_hz,abs_setpoint_mean_deg_s,abs_setpoint_p50_deg_s,abs_setpoint_p95_deg_s,abs_setpoint_p99_deg_s,abs_setpoint_p999_deg_s,abs_setpoint_max_exact_deg_s,abs_gyro_mean_deg_s,abs_gyro_p50_deg_s,abs_gyro_p95_deg_s,abs_gyro_p99_deg_s,abs_gyro_p999_deg_s,abs_gyro_max_exact_deg_s,setpoint_p99_over_current_project_max,setpoint_max_exact_over_current_project_max,gyro_p99_over_current_project_max,gyro_max_exact_over_current_project_max,setpoint_p99_over_betaflight_actual_max,setpoint_max_exact_over_betaflight_actual_max,gyro_p99_over_betaflight_actual_max,gyro_max_exact_over_betaflight_actual_max,setpoint_rc_command_exact_match_fraction,inferred_betaflight_actual_stick_fraction_at_setpoint_p99,inferred_betaflight_actual_stick_fraction_at_setpoint_max,current_project_rate_at_inferred_p99_stick_deg_s,source_file_count
apdrone_rate_log_file_axis,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_3.csv,,setpoint and gyro units are interpreted as deg/s from Betaflight Blackbox CSV export; rcCommands[0..2] match setpoint in these APdrone exports.,,3,ACTUAL,,yaw,7.0,50.0,0.5,30.0,1998.0,70.0,300.0,,,,,,,,,,,,,,open_field,Flight_3.csv,4.5.0,Betaflight 4.5.0 (c155f5830) STM32F7X2,83.31865599999998,166936,8346,2003.57288528514,11.374802319451765,0.0,90.0,192.54999999999927,218.0,218.0,12.69088153543873,1.0,92.0,196.0,220.0,227.0,0.28738805970149145,0.3253731343283582,0.29253731343283584,0.33880597014925373,0.6418333333333309,0.7266666666666667,0.6533333333333333,0.7566666666666667,1.0,0.8612980890462723,0.9010707375022093,405.31469345095377,
apdrone_rate_log_file_axis,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_4.csv,,setpoint and gyro units are interpreted as deg/s from Betaflight Blackbox CSV export; rcCommands[0..2] match setpoint in these APdrone exports.,,3,ACTUAL,,roll,7.0,50.0,0.5,30.0,1998.0,70.0,300.0,,,,,,,,,,,,,,open_field,Flight_4.csv,4.5.0,Betaflight 4.5.0 (c155f5830) STM32F7X2,14.420991999999998,28896,1444,2003.676307427395,4.381194629014397,1.0,14.0,35.569999999999936,79.55700000000002,83.0,5.038932724252492,2.0,19.0,43.569999999999936,99.22800000000007,140.0,0.053089552238805876,0.12388059701492538,0.06502985074626856,0.208955223880597,0.11856666666666646,0.27666666666666667,0.14523333333333313,0.4666666666666667,1.0,0.3286388350344396,0.5773214832255462,55.78371379394161,
apdrone_rate_log_file_axis,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_4.csv,,setpoint and gyro units are interpreted as deg/s from Betaflight Blackbox CSV export; rcCommands[0..2] match setpoint in these APdrone exports.,,3,ACTUAL,,pitch,7.0,50.0,0.5,30.0,1998.0,70.0,300.0,,,,,,,,,,,,,,open_field,Flight_4.csv,4.5.0,Betaflight 4.5.0 (c155f5830) STM32F7X2,14.420991999999998,28896,1444,2003.676307427395,12.178017718715394,3.0,51.84999999999991,139.84999999999968,204.78500000000008,208.0,14.497785160575859,4.0,52.0,130.54999999999905,491.96400000000085,2036.0,0.20873134328358162,0.31044776119402984,0.19485074626865528,3.038805970149254,0.4661666666666656,0.6933333333333334,0.4351666666666635,6.786666666666667,1.0,0.755356101365237,0.8861177283346251,279.766421628873,
apdrone_rate_log_file_axis,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_4.csv,,setpoint and gyro units are interpreted as deg/s from Betaflight Blackbox CSV export; rcCommands[0..2] match setpoint in these APdrone exports.,,3,ACTUAL,,yaw,7.0,50.0,0.5,30.0,1998.0,70.0,300.0,,,,,,,,,,,,,,open_field,Flight_4.csv,4.5.0,Betaflight 4.5.0 (c155f5830) STM32F7X2,14.420991999999998,28896,1444,2003.676307427395,0.8677325581395349,0.0,5.0,22.569999999999936,28.0,28.0,2.039659468438538,1.0,7.0,28.569999999999936,67.0,272.0,0.03368656716417901,0.041791044776119404,0.04264179104477602,0.4059701492537313,0.07523333333333312,0.09333333333333334,0.09523333333333311,0.9066666666666666,1.0,0.2329868158243471,0.27502520761015603,32.641919435458455,
apdrone_rate_log_file_axis,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_5.csv,,setpoint and gyro units are interpreted as deg/s from Betaflight Blackbox CSV export; rcCommands[0..2] match setpoint in these APdrone exports.,,3,ACTUAL,,roll,7.0,50.0,0.5,30.0,1998.0,70.0,300.0,,,,,,,,,,,,,,open_field,Flight_5.csv,4.5.0,Betaflight 4.5.0 (c155f5830) STM32F7X2,19.26988700000001,38609,1930,2003.5405500821037,9.816105053225932,9.0,27.0,51.710000000000036,65.14199999999983,68.0,6.661141184697868,2.0,30.0,54.710000000000036,78.41999999999825,114.0,0.07717910447761199,0.10149253731343283,0.0816567164179105,0.1701492537313433,0.17236666666666678,0.22666666666666666,0.18236666666666676,0.38,1.0,0.4278706647975241,0.5117253621880309,86.71369470325236,
apdrone_rate_log_file_axis,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_5.csv,,setpoint and gyro units are interpreted as deg/s from Betaflight Blackbox CSV export; rcCommands[0..2] match setpoint in these APdrone exports.,,3,ACTUAL,,pitch,7.0,50.0,0.5,30.0,1998.0,70.0,300.0,,,,,,,,,,,,,,open_field,Flight_5.csv,4.5.0,Betaflight 4.5.0 (c155f5830) STM32F7X2,19.26988700000001,38609,1930,2003.5405500821037,6.319614597632676,3.0,29.0,56.710000000000036,113.07099999999991,115.0,6.814965422569867,1.0,34.0,69.13000000000011,185.27699999998367,633.0,0.08464179104477618,0.17164179104477612,0.1031791044776121,0.9447761194029851,0.18903333333333344,0.38333333333333336,0.23043333333333368,2.11,1.0,0.45516867942967565,0.6886244228156784,96.68317914243927,
apdrone_rate_log_file_axis,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_5.csv,,setpoint and gyro units are interpreted as deg/s from Betaflight Blackbox CSV export; rcCommands[0..2] match setpoint in these APdrone exports.,,3,ACTUAL,,yaw,7.0,50.0,0.5,30.0,1998.0,70.0,300.0,,,,,,,,,,,,,,open_field,Flight_5.csv,4.5.0,Betaflight 4.5.0 (c155f5830) STM32F7X2,19.26988700000001,38609,1930,2003.5405500821037,0.0,0.0,0.0,0.0,0.0,0.0,1.0905229350669532,0.0,3.0,8.0,78.84599999999773,174.0,0.0,0.0,0.011940298507462687,0.25970149253731345,0.0,0.0,0.02666666666666667,0.58,1.0,0.0,0.0,0.0,
apdrone_rate_log_file_axis,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/urban_environment/Flight Data in Urban Environment/Flight_1.csv,,setpoint and gyro units are interpreted as deg/s from Betaflight Blackbox CSV export; rcCommands[0..2] match setpoint in these APdrone exports.,,3,ACTUAL,,roll,7.0,50.0,0.5,67.0,1998.0,70.0,670.0,,,,,,,,,,,,,,urban_environment,Flight_1.csv,4.5.0,Betaflight 4.5.0 (c155f5830) STM32F7X2,148.313894,297466,14873,2005.644865611849,5.284066078140023,1.0,35.0,72.0,126.12800000000061,150.0,5.927221934607653,1.0,37.0,76.28000000000065,138.1280000000006,417.0,0.10746268656716418,0.22388059701492538,0.1138507462686577,0.6223880597014926,0.10746268656716418,0.22388059701492538,0.1138507462686577,0.6223880597014926,1.0,0.3837505697593997,0.5744694670396484,72.0000000000137,
apdrone_rate_log_file_axis,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/urban_environment/Flight Data in Urban Environment/Flight_1.csv,,setpoint and gyro units are interpreted as deg/s from Betaflight Blackbox CSV export; rcCommands[0..2] match setpoint in these APdrone exports.,,3,ACTUAL,,pitch,7.0,50.0,0.5,67.0,1998.0,70.0,670.0,,,,,,,,,,,,,,urban_environment,Flight_1.csv,4.5.0,Betaflight 4.5.0 (c155f5830) STM32F7X2,148.313894,297466,14873,2005.644865611849,6.796248983077057,1.0,37.0,62.0,106.38400000000183,132.0,7.4535005681321564,1.0,39.0,67.0,126.25600000000122,597.0,0.09253731343283582,0.19701492537313434,0.1,0.891044776119403,0.0925373134328358,0.19701492537313434,0.1,0.891044776119403,1.0,0.3506852477224811,0.5384893982837866,61.999999999970136,
apdrone_rate_log_file_axis,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/urban_environment/Flight Data in Urban Environment/Flight_1.csv,,setpoint and gyro units are interpreted as deg/s from Betaflight Blackbox CSV export; rcCommands[0..2] match setpoint in these APdrone exports.,,3,ACTUAL,,yaw,7.0,50.0,0.5,67.0,1998.0,70.0,670.0,,,,,,,,,,,,,,urban_environment,Flight_1.csv,4.5.0,Betaflight 4.5.0 (c155f5830) STM32F7X2,148.313894,297466,14873,2005.644865611849,0.0022658051676494122,0.0,0.0,0.0,1.0,3.0,0.6559136170184156,0.0,2.0,5.0,13.0,53.0,0.0,0.004477611940298508,0.007462686567164179,0.0791044776119403,0.0,0.004477611940298508,0.007462686567164179,0.0791044776119403,1.0,0.0,0.03699239928312181,0.0,
apdrone_rate_log_file_axis,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/urban_environment/Flight Data in Urban Environment/Flight_2.csv,,setpoint and gyro units are interpreted as deg/s from Betaflight Blackbox CSV export; rcCommands[0..2] match setpoint in these APdrone exports.,,3,ACTUAL,,roll,7.0,50.0,0.5,67.0,1998.0,70.0,670.0,,,,,,,,,,,,,,urban_environment,Flight_2.csv,4.5.0,Betaflight 4.5.0 (c155f5830) STM32F7X2,196.29007800000002,393733,19686,2005.8680704177007,4.415979864527484,1.0,20.0,39.150000000001455,72.0,109.0,5.1970827946857385,2.0,22.0,44.0,82.62999999999738,445.0,0.05843283582089769,0.1626865671641791,0.06567164179104477,0.664179104477612,0.05843283582089769,0.1626865671641791,0.06567164179104477,0.664179104477612,1.0,0.2625216472457623,0.486409347744825,39.14999999999364,
apdrone_rate_log_file_axis,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/urban_environment/Flight Data in Urban Environment/Flight_2.csv,,setpoint and gyro units are interpreted as deg/s from Betaflight Blackbox CSV export; rcCommands[0..2] match setpoint in these APdrone exports.,,3,ACTUAL,,pitch,7.0,50.0,0.5,67.0,1998.0,70.0,670.0,,,,,,,,,,,,,,urban_environment,Flight_2.csv,4.5.0,Betaflight 4.5.0 (c155f5830) STM32F7X2,196.29007800000002,393733,19686,2005.8680704177007,4.588396197423127,1.0,20.0,35.0,53.62999999999738,83.0,5.159453233536432,2.0,22.0,40.0,82.0,396.0,0.05223880597014925,0.12388059701492538,0.05970149253731343,0.591044776119403,0.05223880597014925,0.12388059701492538,0.05970149253731343,0.591044776119403,1.0,0.24398115062706438,0.4171921845089628,35.000000000019796,
apdrone_rate_log_file_axis,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/urban_environment/Flight Data in Urban Environment/Flight_2.csv,,setpoint and gyro units are interpreted as deg/s from Betaflight Blackbox CSV export; rcCommands[0..2] match setpoint in these APdrone exports.,,3,ACTUAL,,yaw,7.0,50.0,0.5,67.0,1998.0,70.0,670.0,,,,,,,,,,,,,,urban_environment,Flight_2.csv,4.5.0,Betaflight 4.5.0 (c155f5830) STM32F7X2,196.29007800000002,393733,19686,2005.8680704177007,0.12814521515849572,0.0,0.0,5.0,22.31499999999869,32.0,0.6854822938387182,0.0,2.0,8.0,28.62999999999738,117.0,0.007462686567164179,0.04776119402985075,0.011940298507462687,0.1746268656716418,0.007462686567164179,0.04776119402985075,0.011940298507462687,0.1746268656716418,1.0,0.057338339702596386,0.22993109413198454,4.9999999999893445,
apdrone_rate_log_file_axis,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/urban_environment/Flight Data in Urban Environment/Flight_3.csv,,setpoint and gyro units are interpreted as deg/s from Betaflight Blackbox CSV export; rcCommands[0..2] match setpoint in these APdrone exports.,,3,ACTUAL,,roll,7.0,50.0,0.5,67.0,1998.0,70.0,670.0,,,,,,,,,,,,,,urban_environment,Flight_3.csv,4.5.0,Betaflight 4.5.0 (c155f5830) STM32F7X2,122.323243,490176,24508,4007.210632896644,9.201315445880663,3.0,39.0,64.0,106.0,145.0,10.375938438438439,4.0,41.0,70.0,149.98599999999715,712.0,0.0955223880597015,0.21641791044776118,0.1044776119402985,1.0626865671641792,0.0955223880597015,0.21641791044776118,0.1044776119402985,1.0626865671641792,1.0,0.35752315789079603,0.5648504481613372,64.00000000002531,
apdrone_rate_log_file_axis,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/urban_environment/Flight Data in Urban Environment/Flight_3.csv,,setpoint and gyro units are interpreted as deg/s from Betaflight Blackbox CSV export; rcCommands[0..2] match setpoint in these APdrone exports.,,3,ACTUAL,,pitch,7.0,50.0,0.5,67.0,1998.0,70.0,670.0,,,,,,,,,,,,,,urban_environment,Flight_3.csv,4.5.0,Betaflight 4.5.0 (c155f5830) STM32F7X2,122.323243,490176,24508,4007.210632896644,8.194762697480089,4.0,31.0,57.0,153.47899999999572,193.0,9.367782184358271,4.0,33.0,69.0,194.0,666.0,0.08507462686567165,0.2880597014925373,0.10298507462686567,0.9940298507462687,0.08507462686567165,0.2880597014925373,0.10298507462686567,0.9940298507462687,1.0,0.333051374162892,0.6471826550952073,56.99999999997937,
apdrone_rate_log_file_axis,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/urban_environment/Flight Data in Urban Environment/Flight_3.csv,,setpoint and gyro units are interpreted as deg/s from Betaflight Blackbox CSV export; rcCommands[0..2] match setpoint in these APdrone exports.,,3,ACTUAL,,yaw,7.0,50.0,0.5,67.0,1998.0,70.0,670.0,,,,,,,,,,,,,,urban_environment,Flight_3.csv,4.5.0,Betaflight 4.5.0 (c155f5830) STM32F7X2,122.323243,490176,24508,4007.210632896644,5.113126713670192,0.0,34.0,132.0,169.0,170.0,6.1424998367933155,1.0,34.0,131.0,174.49299999999857,183.0,0.19701492537313434,0.2537313432835821,0.19552238805970149,0.27313432835820894,0.1970149253731343,0.2537313432835821,0.19552238805970149,0.27313432835820894,1.0,0.5384893982837866,0.610363530106838,132.00000000004533,
apdrone_rate_log_file_axis,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/urban_environment/Flight Data in Urban Environment/Flight_4.csv,,setpoint and gyro units are interpreted as deg/s from Betaflight Blackbox CSV export; rcCommands[0..2] match setpoint in these APdrone exports.,,3,ACTUAL,,roll,7.0,50.0,0.5,67.0,1998.0,70.0,670.0,,,,,,,,,,,,,,urban_environment,Flight_4.csv,4.5.0,Betaflight 4.5.0 (c155f5830) STM32F7X2,128.818524,516221,25811,4007.342919097567,5.802539997404213,2.0,28.0,54.0,82.18999999999869,89.0,7.07827461494205,3.0,31.0,59.0,95.0,418.0,0.08059701492537313,0.1328358208955224,0.0880597014925373,0.6238805970149254,0.08059701492537313,0.1328358208955224,0.0880597014925373,0.6238805970149254,1.0,0.3220757356851891,0.4343027252888305,53.99999999999258,
apdrone_rate_log_file_axis,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/urban_environment/Flight Data in Urban Environment/Flight_4.csv,,setpoint and gyro units are interpreted as deg/s from Betaflight Blackbox CSV export; rcCommands[0..2] match setpoint in these APdrone exports.,,3,ACTUAL,,pitch,7.0,50.0,0.5,67.0,1998.0,70.0,670.0,,,,,,,,,,,,,,urban_environment,Flight_4.csv,4.5.0,Betaflight 4.5.0 (c155f5830) STM32F7X2,128.818524,516221,25811,4007.342919097567,6.947433366716968,2.0,31.0,65.90000000000146,132.0,164.0,7.9103407261618575,2.0,35.0,73.0,151.1899999999987,940.0,0.09835820895522605,0.24477611940298508,0.10895522388059702,1.4029850746268657,0.09835820895522605,0.24477611940298508,0.10895522388059702,1.4029850746268657,1.0,0.3639113020113882,0.6000056143014945,65.89999999999588,
apdrone_rate_log_file_axis,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/urban_environment/Flight Data in Urban Environment/Flight_4.csv,,setpoint and gyro units are interpreted as deg/s from Betaflight Blackbox CSV export; rcCommands[0..2] match setpoint in these APdrone exports.,,3,ACTUAL,,yaw,7.0,50.0,0.5,67.0,1998.0,70.0,670.0,,,,,,,,,,,,,,urban_environment,Flight_4.csv,4.5.0,Betaflight 4.5.0 (c155f5830) STM32F7X2,128.818524,516221,25811,4007.342919097567,2.0427530069485744,0.0,17.0,44.0,74.0,75.0,3.1895912797038477,1.0,18.0,48.0,78.0,180.0,0.06567164179104477,0.11194029850746269,0.07164179104477612,0.26865671641791045,0.06567164179104477,0.11194029850746269,0.07164179104477612,0.26865671641791045,1.0,0.2830377932995134,0.39315495301696046,43.99999999998476,
apdrone_rate_log_file_axis,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/urban_environment/Flight Data in Urban Environment/Flight_5.csv,,setpoint and gyro units are interpreted as deg/s from Betaflight Blackbox CSV export; rcCommands[0..2] match setpoint in these APdrone exports.,,3,ACTUAL,,roll,7.0,50.0,0.5,67.0,1998.0,70.0,670.0,,,,,,,,,,,,,,urban_environment,Flight_5.csv,4.5.0,Betaflight 4.5.0 (c155f5830) STM32F7X2,127.83859,512265,25613,4007.115535301195,8.145508672269235,2.0,38.0,70.0,121.0,181.0,9.110436980859516,3.0,41.0,75.0,149.55199999999604,190.0,0.1044776119402985,0.2701492537313433,0.11194029850746269,0.2835820895522388,0.1044776119402985,0.2701492537313433,0.11194029850746269,0.2835820895522388,1.0,0.37735468972289254,0.6285170647903442,70.00000000000003,
apdrone_rate_log_file_axis,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/urban_environment/Flight Data in Urban Environment/Flight_5.csv,,setpoint and gyro units are interpreted as deg/s from Betaflight Blackbox CSV export; rcCommands[0..2] match setpoint in these APdrone exports.,,3,ACTUAL,,pitch,7.0,50.0,0.5,67.0,1998.0,70.0,670.0,,,,,,,,,,,,,,urban_environment,Flight_5.csv,4.5.0,Betaflight 4.5.0 (c155f5830) STM32F7X2,127.83859,512265,25613,4007.115535301195,8.445579924453163,3.0,32.0,60.0,116.0,130.0,9.147915629605771,4.0,34.0,63.0,124.0,394.0,0.08955223880597014,0.19402985074626866,0.09402985074626866,0.5880597014925373,0.08955223880597014,0.19402985074626866,0.09402985074626866,0.5880597014925373,1.0,0.343726526419573,0.5342497246530229,60.00000000001213,
apdrone_rate_log_file_axis,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/urban_environment/Flight Data in Urban Environment/Flight_5.csv,,setpoint and gyro units are interpreted as deg/s from Betaflight Blackbox CSV export; rcCommands[0..2] match setpoint in these APdrone exports.,,3,ACTUAL,,yaw,7.0,50.0,0.5,67.0,1998.0,70.0,670.0,,,,,,,,,,,,,,urban_environment,Flight_5.csv,4.5.0,Betaflight 4.5.0 (c155f5830) STM32F7X2,127.83859,512265,25613,4007.115535301195,2.5044361804925184,0.0,23.0,42.0,76.0,77.0,3.28632250885772,1.0,23.0,44.0,76.0,85.0,0.0626865671641791,0.11492537313432835,0.06567164179104477,0.12686567164179105,0.0626865671641791,0.11492537313432835,0.06567164179104477,0.12686567164179105,1.0,0.2747171139416196,0.39930274234222907,42.000000000017394,
apdrone_rate_log_file_axis,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/selected_flight.csv,,setpoint and gyro units are interpreted as deg/s from Betaflight Blackbox CSV export; rcCommands[0..2] match setpoint in these APdrone exports.,,3,ACTUAL,,roll,7.0,50.0,0.5,30.0,1998.0,70.0,300.0,,,,,,,,,,,,,,selected_flight,selected_flight.csv,4.5.0,Betaflight 4.5.0 (c155f5830) STM32F7X2,83.31865599999998,166936,8346,2003.57288528514,11.780688407533425,6.0,50.0,100.0,205.44500000001244,260.0,11.75584056165237,4.0,54.0,106.54999999999927,234.7900000000118,541.0,0.14925373134328357,0.3880597014925373,0.15902985074626758,0.8074626865671641,0.3333333333333333,0.8666666666666667,0.35516666666666424,1.8033333333333332,1.0,0.6406628566522841,0.9562226919398427,188.7253565770152,
apdrone_rate_log_file_axis,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/selected_flight.csv,,setpoint and gyro units are interpreted as deg/s from Betaflight Blackbox CSV export; rcCommands[0..2] match setpoint in these APdrone exports.,,3,ACTUAL,,pitch,7.0,50.0,0.5,30.0,1998.0,70.0,300.0,,,,,,,,,,,,,,selected_flight,selected_flight.csv,4.5.0,Betaflight 4.5.0 (c155f5830) STM32F7X2,83.31865599999998,166936,8346,2003.57288528514,18.089723007619686,9.0,77.0,146.54999999999927,262.65500000000065,297.0,17.649548329898884,5.0,79.75,155.0,273.93000000000393,403.0,0.21873134328358101,0.44328358208955226,0.23134328358208955,0.6014925373134329,0.4884999999999976,0.99,0.5166666666666667,1.3433333333333333,1.0,0.7711454591457141,0.9969525014267901,295.4666635136947,
apdrone_rate_log_file_axis,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,docs/data/raw/apdrone_zgsvdtxnfh_v2/selected_flight.csv,,setpoint and gyro units are interpreted as deg/s from Betaflight Blackbox CSV export; rcCommands[0..2] match setpoint in these APdrone exports.,,3,ACTUAL,,yaw,7.0,50.0,0.5,30.0,1998.0,70.0,300.0,,,,,,,,,,,,,,selected_flight,selected_flight.csv,4.5.0,Betaflight 4.5.0 (c155f5830) STM32F7X2,83.31865599999998,166936,8346,2003.57288528514,11.374802319451765,0.0,90.0,192.54999999999927,218.0,218.0,12.69088153543873,1.0,92.0,196.0,220.0,227.0,0.28738805970149145,0.3253731343283582,0.29253731343283584,0.33880597014925373,0.6418333333333309,0.7266666666666667,0.6533333333333333,0.7566666666666667,1.0,0.8612980890462723,0.9010707375022093,405.31469345095377,
apdrone_discovered_log_rate_profile,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,,,,,0.5,,,70.0,300.0,0.5,0.5333333333333333,,,,2.2333333333333334,,,,,,,,open_field,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apdrone_discovered_log_rate_profile,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,,,,,0.5,,,70.0,300.0,0.5,0.5333333333333333,,,,2.2333333333333334,,,,,,,,selected_flight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apdrone_discovered_log_rate_profile,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,,,,,0.0,,,70.0,670.0,0.0,0.8955223880597015,,,,1.0,,,,,,,,battery_max_power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apdrone_discovered_log_rate_profile,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,,,,,0.0,,,70.0,670.0,0.0,0.8955223880597015,,,,1.0,,,,,,,,battery_normal_power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apdrone_discovered_log_rate_profile,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,,,,,0.5,,,70.0,670.0,0.5,0.791044776119403,,,,1.0,,,,,,,,urban_environment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apdrone_rate_log_scenario_axis_summary,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,Scenario summaries combine sampled percentiles across source files. all_archives_excluding_selected avoids double-counting the selected_flight/open_field duplicate.,,,,,pitch,,,,,,,,,,,,,,,,,,,,,all_archives_excluding_selected,,,,4471.494972,8688248,434402,1943.0295805775982,4.525771478898853,1.0,21.0,49.0,125.0,413.0,5.079073019094299,2.0,22.0,53.0,141.0,2036.0,0.07313432835820896,0.6164179104477612,0.0791044776119403,3.038805970149254,0.09253731343283582,1.3766666666666667,0.09701492537313433,6.786666666666667,,,,,20
apdrone_rate_log_scenario_axis_summary,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,Scenario summaries combine sampled percentiles across source files. all_archives_excluding_selected avoids double-counting the selected_flight/open_field duplicate.,,,,,roll,,,,,,,,,,,,,,,,,,,,,all_archives_excluding_selected,,,,4471.494972,8688248,434402,1943.0295805775982,4.080767261707999,1.0,19.0,48.0,99.0,367.0,4.732195604913672,1.0,21.0,52.0,109.59899999998743,1572.0,0.07164179104477612,0.5477611940298508,0.07761194029850746,2.346268656716418,0.08,1.2233333333333334,0.08656716417910448,5.24,,,,,20
