name,source,field_family,time_s,loop_iteration,raw_0,mechanical_rpm_0,raw_1,mechanical_rpm_1,raw_2,mechanical_rpm_2,raw_3,mechanical_rpm_3,motor_command_0,motor_command_1,motor_command_2,motor_command_3
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,27.050254,85616,1875.0,31250.0,877.0,14616.666666666666,792.0,13200.0,2020.0,33666.666666666664,1294,421,608,1506
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,27.100173,85774,1905.0,31750.0,781.0,13016.666666666666,769.0,12816.666666666666,2027.0,33783.333333333336,1391,493,418,1497
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,27.150091,85932,1887.0,31450.0,723.0,12050.0,728.0,12133.333333333334,2113.0,35216.666666666664,1358,509,352,1583
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,27.200014,86090,1942.0,32366.666666666668,683.0,11383.333333333334,714.0,11900.0,2113.0,35216.666666666664,1360,420,432,1578
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,27.250261,86249,1942.0,32366.666666666668,655.0,10916.666666666666,682.0,11366.666666666666,2128.0,35466.666666666664,1420,367,428,1549
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,27.30017,86407,1961.0,32683.333333333332,626.0,10433.333333333334,645.0,10750.0,2135.0,35583.333333333336,1379,328,445,1606
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,27.350096,86565,2113.0,35216.666666666664,420.0,7000.0,773.0,12883.333333333334,1967.0,32783.333333333336,1815,48,752,1238
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,27.400011,86723,2326.0,38766.666666666664,258.0,4300.0,926.0,15433.333333333334,1744.0,29066.666666666668,1877,155,545,1149
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,27.450256,86882,2439.0,40650.0,253.0,4216.666666666667,1091.0,18183.333333333332,1671.0,27850.0,1979,182,640,1094
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,27.500166,87040,2564.0,42733.333333333336,248.0,4133.333333333333,1163.0,19383.333333333332,1630.0,27166.666666666668,1968,201,667,1110
PR12562 rpm_bb_stress_002,https://github.com/betaflight/betaflight/files/11072576/rpm_bb_stress.zip,RPM,27.550091,87198,2564.0,42733.333333333336,240.0,4000.0,1163.0,19383.333333333332,1592.0,26533.333333333332,2017,200,707,1066
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,0.0,0,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,272,206,216,148
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,0.050519,162,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,206,148,218,167
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,0.100413,322,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,242,148,265,176
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,0.150298,482,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,208,148,233,175
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,0.200161,642,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,217,148,239,176
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,0.250048,802,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,251,148,306,212
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,0.300563,964,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,245,196,200,148
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,0.350445,1124,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,237,159,225,148
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,0.400341,1284,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,209,148,233,176
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,0.450224,1444,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,215,148,237,173
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,0.500141,1604,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,256,197,206,148
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,0.550045,1764,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,252,148,299,200
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,0.600557,1926,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,215,148,282,221
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,0.650434,2086,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,214,148,238,174
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,0.700331,2246,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,213,148,238,176
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,0.75022,2406,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,213,148,232,171
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,0.800073,2566,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,257,149,252,148
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,0.850581,2728,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,212,148,243,182
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,0.900477,2888,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,215,148,237,177
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,0.95036,3048,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,211,148,231,172
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,1.00025,3208,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,245,148,298,207
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,1.050138,3368,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,176,148,200,172
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,1.100002,3528,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,191,148,230,190
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,1.15052,3690,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,209,148,225,168
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,1.200417,3850,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,213,148,237,172
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,1.250299,4010,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,221,148,248,176
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,1.300188,4170,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,246,178,216,148
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,1.350078,4330,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,222,148,254,184
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,1.400617,4492,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,220,148,238,171
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,1.450501,4652,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,219,148,247,179
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,1.500395,4812,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,227,148,286,214
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,1.55028,4972,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,213,148,249,186
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,1.600177,5132,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,221,148,242,173
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,1.650066,5292,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,213,148,237,175
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,1.700555,5454,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,215,148,232,168
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,1.750441,5614,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,226,148,288,218
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,1.800334,5774,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,205,148,237,186
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,1.850219,5934,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,231,148,287,210
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,1.900109,6094,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,206,148,225,168
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,1.950618,6256,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,213,148,234,173
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,2.000486,6416,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,213,148,216,153
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,2.05037,6576,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,208,148,289,235
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,2.100264,6736,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,244,148,267,176
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,2.15015,6896,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,201,148,228,178
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,2.20004,7056,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,209,148,220,159
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,2.250559,7218,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,206,148,231,175
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,2.300485,7378,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,171,148,202,177
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,2.35037,7538,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,222,148,262,193
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,2.400265,7698,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,204,148,243,189
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,2.450144,7858,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,218,148,247,184
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,2.500036,8018,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,207,148,225,170
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,2.55055,8180,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,205,148,295,241
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,2.600412,8340,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,249,186,210,148
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,2.650295,8500,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,229,148,283,204
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,2.700185,8660,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,213,148,234,173
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,2.750076,8820,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,213,148,236,174
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,2.800602,8982,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,251,170,227,148
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,2.850485,9142,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,229,148,266,189
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,2.900357,9302,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,237,148,276,192
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,2.95024,9462,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,212,148,233,171
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,3.00013,9622,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,208,148,230,171
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,3.05002,9782,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,249,148,270,178
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,3.100533,9944,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,234,200,184,148
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,3.150419,10104,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,214,148,224,163
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,3.200342,10264,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,213,148,234,172
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,3.250225,10424,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,211,148,230,168
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,3.300121,10584,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,227,148,250,176
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,3.350012,10744,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,201,148,227,177
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,3.40054,10906,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,231,158,220,148
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,3.450418,11066,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,212,148,233,172
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,3.500388,11224,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,218,148,237,169
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,3.550309,11382,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,231,148,292,218
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,3.600229,11540,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,206,173,181,148
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,3.650153,11698,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,200,148,214,164
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,3.70007,11856,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,218,148,241,175
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,3.750624,12016,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,213,148,236,176
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,3.800559,12174,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,211,148,252,194
PR12562 stalled fixed 009,https://github.com/betaflight/betaflight/files/11116144/blackbox_rpm_new_format_009_stalled_fixed.zip,eInterval,3.850469,12332,65535.0,nan,65535.0,nan,65535.0,nan,65535.0,nan,226,148,296,224
PR12562 almost stalled 010,https://github.com/betaflight/betaflight/files/11116145/blackbox_rpm_new_format_010_almost_stalled.zip,eInterval,0.0,0,48896.0,204.51570680628274,65535.0,nan,48896.0,204.51570680628274,48896.0,204.51570680628274,199,153,191,148
PR12562 almost stalled 010,https://github.com/betaflight/betaflight/files/11116145/blackbox_rpm_new_format_010_almost_stalled.zip,eInterval,0.050508,162,48896.0,204.51570680628274,48896.0,204.51570680628274,48896.0,204.51570680628274,48896.0,204.51570680628274,206,156,196,148
PR12562 almost stalled 010,https://github.com/betaflight/betaflight/files/11116145/blackbox_rpm_new_format_010_almost_stalled.zip,eInterval,0.100442,322,48896.0,204.51570680628274,48896.0,204.51570680628274,10752.0,930.0595238095239,42112.0,237.46200607902736,182,161,175,159
PR12562 almost stalled 010,https://github.com/betaflight/betaflight/files/11116145/blackbox_rpm_new_format_010_almost_stalled.zip,eInterval,0.150342,482,19648.0,508.95765472312706,48896.0,204.51570680628274,3624.0,2759.381898454746,34944.0,286.17216117216117,206,150,198,148
PR12562 almost stalled 010,https://github.com/betaflight/betaflight/files/11116145/blackbox_rpm_new_format_010_almost_stalled.zip,eInterval,0.200242,642,10336.0,967.4922600619195,48896.0,204.51570680628274,2568.0,3894.080996884735,31936.0,313.12625250501003,195,150,193,148
PR12562 almost stalled 010,https://github.com/betaflight/betaflight/files/11116145/blackbox_rpm_new_format_010_almost_stalled.zip,eInterval,0.250144,802,3376.0,2962.0853080568722,48896.0,204.51570680628274,2328.0,4295.53264604811,29888.0,334.58244111349035,191,149,189,148
PR12562 almost stalled 010,https://github.com/betaflight/betaflight/files/11116145/blackbox_rpm_new_format_010_almost_stalled.zip,eInterval,0.300044,962,2536.0,3943.217665615142,48896.0,204.51570680628274,2256.0,4432.624113475177,30464.0,328.2563025210084,199,153,194,148
PR12562 almost stalled 010,https://github.com/betaflight/betaflight/files/11116145/blackbox_rpm_new_format_010_almost_stalled.zip,eInterval,0.350543,1124,2280.0,4385.964912280701,48896.0,204.51570680628274,2232.0,4480.286738351255,29184.0,342.6535087719298,196,148,196,151
PR12562 almost stalled 010,https://github.com/betaflight/betaflight/files/11116145/blackbox_rpm_new_format_010_almost_stalled.zip,eInterval,0.400443,1284,2200.0,4545.454545454545,47616.0,210.01344086021504,2216.0,4512.635379061372,28544.0,350.33632286995515,188,161,176,153
PR12562 almost stalled 010,https://github.com/betaflight/betaflight/files/11116145/blackbox_rpm_new_format_010_almost_stalled.zip,eInterval,0.450344,1444,2176.0,4595.588235294118,48896.0,204.51570680628274,2224.0,4496.402877697842,27328.0,365.92505854800936,192,149,187,149
PR12562 almost stalled 010,https://github.com/betaflight/betaflight/files/11116145/blackbox_rpm_new_format_010_almost_stalled.zip,eInterval,0.500244,1604,2152.0,4646.840148698885,47616.0,210.01344086021504,2232.0,4480.286738351255,27776.0,360.0230414746544,207,159,194,148
PR12562 almost stalled 010,https://github.com/betaflight/betaflight/files/11116145/blackbox_rpm_new_format_010_almost_stalled.zip,eInterval,0.550144,1764,2144.0,4664.179104477612,47616.0,210.01344086021504,2224.0,4496.402877697842,27776.0,360.0230414746544,187,152,186,152
PR12562 almost stalled 010,https://github.com/betaflight/betaflight/files/11116145/blackbox_rpm_new_format_010_almost_stalled.zip,eInterval,0.600044,1924,2128.0,4699.248120300752,47616.0,210.01344086021504,2216.0,4512.635379061372,48896.0,204.51570680628274,185,148,191,159
PR12562 almost stalled 010,https://github.com/betaflight/betaflight/files/11116145/blackbox_rpm_new_format_010_almost_stalled.zip,eInterval,0.650575,2086,2128.0,4699.248120300752,47616.0,210.01344086021504,2216.0,4512.635379061372,26880.0,372.0238095238095,187,148,194,160
PR12562 almost stalled 010,https://github.com/betaflight/betaflight/files/11116145/blackbox_rpm_new_format_010_almost_stalled.zip,eInterval,0.700451,2246,2128.0,4699.248120300752,47616.0,210.01344086021504,2216.0,4512.635379061372,7280.0,1373.6263736263736,206,160,197,148
PR12562 almost stalled 010,https://github.com/betaflight/betaflight/files/11116145/blackbox_rpm_new_format_010_almost_stalled.zip,eInterval,0.75035,2406,2128.0,4699.248120300752,48896.0,204.51570680628274,2216.0,4512.635379061372,3704.0,2699.7840172786177,201,148,204,151
PR12562 almost stalled 010,https://github.com/betaflight/betaflight/files/11116145/blackbox_rpm_new_format_010_almost_stalled.zip,eInterval,0.800251,2566,2120.0,4716.981132075472,47616.0,210.01344086021504,2200.0,4545.454545454545,3648.0,2741.2280701754385,186,148,191,158
PR12562 almost stalled 010,https://github.com/betaflight/betaflight/files/11116145/blackbox_rpm_new_format_010_almost_stalled.zip,eInterval,0.850158,2726,2128.0,4699.248120300752,47616.0,210.01344086021504,2216.0,4512.635379061372,3632.0,2753.3039647577093,192,148,189,149
PR12562 almost stalled 010,https://github.com/betaflight/betaflight/files/11116145/blackbox_rpm_new_format_010_almost_stalled.zip,eInterval,0.900052,2886,2144.0,4664.179104477612,47744.0,209.4504021447721,2224.0,4496.402877697842,3616.0,2765.4867256637167,203,151,199,148
PR12562 almost stalled 010,https://github.com/betaflight/betaflight/files/11116145/blackbox_rpm_new_format_010_almost_stalled.zip,eInterval,0.95057,3048,2128.0,4699.248120300752,47744.0,209.4504021447721,2216.0,4512.635379061372,3592.0,2783.964365256125,194,153,188,148
PR12562 almost stalled 010,https://github.com/betaflight/betaflight/files/11116145/blackbox_rpm_new_format_010_almost_stalled.zip,eInterval,1.000497,3208,2128.0,4699.248120300752,47744.0,209.4504021447721,2216.0,4512.635379061372,3600.0,2777.777777777778,191,148,193,150
PR12562 almost stalled 010,https://github.com/betaflight/betaflight/files/11116145/blackbox_rpm_new_format_010_almost_stalled.zip,eInterval,1.050392,3368,2128.0,4699.248120300752,47744.0,209.4504021447721,2200.0,4545.454545454545,3592.0,2783.964365256125,186,152,184,154
PR12562 almost stalled 010,https://github.com/betaflight/betaflight/files/11116145/blackbox_rpm_new_format_010_almost_stalled.zip,eInterval,1.100292,3528,2120.0,4716.981132075472,45824.0,218.22625698324023,2216.0,4512.635379061372,3632.0,2753.3039647577093,188,157,179,153
PR12562 almost stalled 010,https://github.com/betaflight/betaflight/files/11116145/blackbox_rpm_new_format_010_almost_stalled.zip,eInterval,1.1502,3688,2136.0,4681.647940074907,48896.0,204.51570680628274,2232.0,4480.286738351255,3592.0,2783.964365256125,210,160,195,148
PR12562 almost stalled 010,https://github.com/betaflight/betaflight/files/11116145/blackbox_rpm_new_format_010_almost_stalled.zip,eInterval,1.2001,3848,2128.0,4699.248120300752,14592.0,685.3070175438596,2224.0,4496.402877697842,3552.0,2815.3153153153153,193,153,186,148
PR12562 almost stalled 010,https://github.com/betaflight/betaflight/files/11116145/blackbox_rpm_new_format_010_almost_stalled.zip,eInterval,1.250624,4010,2128.0,4699.248120300752,7872.0,1270.3252032520325,2216.0,4512.635379061372,3568.0,2802.6905829596412,185,150,186,156
PR12562 almost stalled 010,https://github.com/betaflight/betaflight/files/11116145/blackbox_rpm_new_format_010_almost_stalled.zip,eInterval,1.300511,4170,2120.0,4716.981132075472,3544.0,2821.6704288939054,2200.0,4545.454545454545,3568.0,2802.6905829596412,197,148,193,148
