row_type,source_page,doi,equation,window_1s_half_width_s,window_2s_half_width_s,mass_kg,air_density_kg_m3,note,flight_filename,local_source_file,gps_event_count,gps_event_duration_s,speed_mean_m_s,speed_p95_m_s,speed_max_m_s,accel_mean_m_s2,accel_p10_m_s2,accel_p50_m_s2,accel_p90_m_s2,vector_accel_p50_m_s2,vector_accel_p90_m_s2,abs_cross_track_accel_p50_m_s2,abs_cross_track_accel_p90_m_s2,accelerating_event_count,quasi_steady_event_count,decelerating_event_count,speed_bin_m_s,event_count,flight_count,speed_p50_m_s,speed_p90_m_s,along_track_accel_p50_m_s2,along_track_accel_p90_m_s2,abs_turn_rate_p50_deg_s,abs_turn_rate_p90_deg_s,accelerating_fraction,quasi_steady_fraction,decelerating_fraction,throttle_mean,throttle_p90,current_mean_a_raw_per_amp_20,current_p90_a_raw_per_amp_20,apparent_decel_coeff_count,apparent_decel_coeff_p50,apparent_decel_coeff_p90,apparent_decel_cda_p50_m2,apDrone_x_drag_coeff,apDrone_x_drag_force_at_mean_speed_n,apparent_decel_coeff_p50_over_apDrone_x,apDrone_z_drag_coeff,apDrone_z_drag_force_at_mean_speed_n,apparent_decel_coeff_p50_over_apDrone_z,racingQuad_x_drag_coeff,racingQuad_x_drag_force_at_mean_speed_n,apparent_decel_coeff_p50_over_racingQuad_x,racingQuad_z_drag_coeff,racingQuad_z_drag_force_at_mean_speed_n,apparent_decel_coeff_p50_over_racingQuad_z,time_s,speed_m_s,gps_num_sat,gps_altitude_m,gps_ground_course_deg,gps_velocity_east_m_s,gps_velocity_north_m_s,throttle_command,current_a_raw_per_amp_20,vbat_v,gyro_norm_raw,acc_norm_raw,gps_accel_m_s2_1s_fit,gps_accel_fit_window_count_1s,gps_accel_fit_window_span_s_1s,gps_accel_m_s2_2s_fit,gps_accel_fit_window_count_2s,gps_accel_fit_window_span_s_2s,gps_accel_east_m_s2_1s_fit,gps_accel_north_m_s2_1s_fit,gps_vector_accel_m_s2_1s_fit,gps_along_track_accel_m_s2_1s_fit,gps_cross_track_accel_m_s2_1s_fit,gps_turn_rate_deg_s_1s_fit,apparent_signed_drag_coeff_from_speed_slope,apparent_signed_cda_from_speed_slope,dynamic_label_1s,apDrone_x_drag_force_n_at_speed,apparent_coeff_over_apDrone_x,apDrone_z_drag_force_n_at_speed,apparent_coeff_over_apDrone_z,racingQuad_x_drag_force_n_at_speed,apparent_coeff_over_racingQuad_x,racingQuad_z_drag_force_n_at_speed,apparent_coeff_over_racingQuad_z
apdrone_open_field_gps_dynamic_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,Flight_2.csv,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.882517,10.13,18.0,263.51,17.5,3.0461497489782867,9.66115271107954,54.5,7.1,15.99,4.358898943540674,2105.469781307725,3.251670804932602,10,0.9024440000000027,3.342153618127298,21,1.9985560000000078,2.0275035159963806,2.7705104722956055,3.4331470671203856,3.2519648654292115,-1.100555904300766,-6.224798463439053,-0.019912411443140914,-0.032510059499005574,accelerating,12.498738420000002,-0.16348449460706826,12.662925460000002,-0.16136476047926188,18.727584250000003,-0.1091091037980324,18.93281805,-0.10792634928531661
apdrone_open_field_gps_dynamic_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,Flight_2.csv,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.98484,10.6,18.0,263.53,18.1,3.2931701540857574,10.075466755254507,54.5,10.75,15.99,44.294469180700204,2065.0368035461256,3.02501934459704,9,0.7996210000000019,3.1652377714194886,20,1.8957309999999978,1.9280110975688605,2.557233943963132,3.2026039774698836,3.0296786972706413,-1.0381325675511706,-5.6113787448832,-0.016918139517130473,-0.027621452272866075,accelerating,13.685447999999997,-0.13890098125722886,13.865223999999998,-0.13709999608695683,20.505699999999997,-0.09270213434044094,20.73042,-0.09169723315517872
apdrone_open_field_gps_dynamic_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,Flight_2.csv,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.084169,10.98,18.0,263.55,19.3,3.6290480319911897,10.362934448383859,54.2,10.0,16.0,87.92610533851708,1998.8158994764876,2.4825686096559747,10,0.9104280000000102,3.163525836241318,21,1.9940590000000071,1.2170900411506052,2.2152926254214744,2.5276134167460715,2.493061063736302,-0.4165046422271528,-2.1734023813499257,-0.012939954697461307,-0.02112645664891642,accelerating,14.68425672,-0.10623936533219465,14.877153360000001,-0.10486186950941093,22.002273,-0.07090386135595238,22.2433938,-0.07013525581279842
apdrone_open_field_gps_dynamic_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,Flight_2.csv,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.174513,11.08,18.0,263.57,19.9,3.771405416360595,10.41839244727544,54.0,9.5,15.96,78.08969202141856,2100.121186979456,2.230330649778302,9,0.7671760000000063,3.0755120070189936,21,1.9960550000000126,0.9888795680451495,2.0220513382657073,2.250905243380827,2.2379052481628556,-0.2415667918494683,-1.2491658523005225,-0.011416314075518097,-0.01863888012329485,accelerating,14.952947519999999,-0.09373000062001723,15.149373760000001,-0.09251470077405266,22.404868,-0.06255514561927725,22.6504008,-0.06187704105971868
apdrone_open_field_gps_dynamic_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,Flight_2.csv,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.282826,11.29,18.0,263.59,19.6,3.787248222480379,10.63582864196858,54.0,9.0,16.02,50.25932749251625,2108.184052686103,2.140596919145641,10,0.8595159999999993,2.9342687791008877,20,1.9027130000000056,0.7464978934140996,2.007917672405377,2.1421933815670133,2.1419876980338253,-0.029684768843107577,-0.15064765017993867,-0.010553176180517657,-0.01722967539676352,accelerating,15.525127379999995,-0.08664348259866714,15.729069939999997,-0.08552006629268766,23.262198249999997,-0.05782562290694607,23.51712645,-0.05719878688627457
apdrone_open_field_gps_dynamic_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,Flight_2.csv,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.382154,11.52,18.0,263.61,19.5,3.8454550183730407,10.859229977381895,54.0,8.0,16.0,49.64876634922564,2105.116386331169,2.1627247808529777,11,0.9987749999999949,2.890019041002568,20,1.901213999999996,0.5905865162841071,2.0835715496532745,2.165655290146875,2.1612028224690154,0.13879912064961472,0.6903301921310796,-0.010240766754436813,-0.016719619190917245,accelerating,16.16412672,-0.08407854478191144,16.37646336,-0.08298838536820757,24.219647999999996,-0.05611379043527021,24.485068799999997,-0.05550551086415617
apdrone_open_field_gps_dynamic_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,Flight_2.csv,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.492464,11.51,18.0,263.63,19.1,3.766278017249486,10.87636197893318,52.1,9.1,15.99,130.97327971765844,2032.6202301463006,2.295911790721595,10,0.8959519999999941,2.837635454862372,20,1.8987170000000049,0.6999731158984951,2.1803053489920936,2.2899113034840854,2.289320900027487,0.05199610102229467,0.25883207121749346,-0.01089032216377743,-0.017780117818412128,accelerating,16.136076179999996,-0.0894115120178771,16.34804434,-0.08825220554114611,24.177618250000002,-0.05967299815768455,24.44257845,-0.05902613638903756
apdrone_open_field_gps_dynamic_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,Flight_2.csv,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.583307,11.6,18.0,263.65,17.7,3.5267835067356867,11.0508731825416,51.5,7.75,15.99,169.1715106038839,1818.9873556459925,2.510983660611184,11,0.9942800000000034,2.7930904794714966,20,1.9071990000000056,1.0216675076670723,2.2937209661418545,2.510968013882568,2.495760312791243,-0.27593627495769196,-1.3629296525549293,-0.011726383266409542,-0.019145115536995168,accelerating,16.389408,-0.09627572468316538,16.604703999999998,-0.09502741706976939,24.557199999999998,-0.06425415488443585,24.82632,-0.06355763288026853
apdrone_open_field_gps_dynamic_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,Flight_2.csv,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.675647,11.88,18.0,263.67,17.4,3.55260461200231,11.33637510277337,50.8,12.85,16.0,149.56269588369955,1710.2669382292345,3.0072958582773475,10,0.890459000000007,2.7048474556444777,20,1.8567859999999996,1.8115033953664434,2.5268083540492734,3.109068189911143,2.952895844390624,-0.9729908230286332,-4.6926151232745,-0.013389965290825515,-0.021861167821755942,accelerating,17.190169920000002,-0.10993403358641639,17.41598496,-0.108508632826787,25.757028000000002,-0.07336967282644118,26.039296800000002,-0.07257433761965049
apdrone_open_field_gps_dynamic_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,Flight_2.csv,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.826885,12.24,18.0,263.68,17.8,3.7417105327484133,11.654063767163779,50.2,6.85,16.0,62.44197306299666,1728.4892247277678,3.3742223117538117,10,0.8994430000000051,2.5752206353380203,20,1.9296589999999867,2.517172262674144,2.645186927685569,3.6514613625745365,3.2880479656295476,-1.5880524733440275,-7.433717677118009,-0.014152951994332408,-0.023106860398910054,accelerating,18.24778368,-0.11619829223589827,18.48749184,-0.11469166932198062,27.341712,-0.07755042188675293,27.641347200000002,-0.07670976690695072
apdrone_open_field_gps_dynamic_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,Flight_2.csv,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.881292,12.87,18.0,263.69,18.9,4.168817172210182,12.176118568110507,50.0,8.75,16.05,21.587033144922902,1677.336877314751,3.448590128166467,11,0.9987699999999933,2.5752206353380203,20,1.9296589999999867,2.3886213582685696,2.779738406194606,3.665031732475193,3.403585870894644,-1.3594340070398627,-6.052045930842423,-0.01308340132265098,-0.02136065522065466,accelerating,20.174574419999995,-0.10741708803490133,20.439593459999998,-0.10602432190154766,30.228734249999995,-0.07168987026110127,30.560008049999993,-0.07091274429621128
apdrone_open_field_gps_dynamic_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,Flight_2.csv,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.980121,13.22,18.0,263.7,21.3,4.802181266852775,12.316958028680958,50.0,8.75,15.95,19.924858845171276,1490.3506298854643,3.74222684001447,10,0.8884599999999949,2.3896967450713777,21,1.9945439999999905,2.787453392768638,2.947132591289246,4.056536321481253,3.7583634566449438,-1.5264963331932797,-6.615869692448623,-0.01345560951673811,-0.02196834206814385,accelerating,21.28679112,-0.11047298453807972,21.56642056,-0.10904059575962811,31.895233000000005,-0.07372936721500334,32.24476980000001,-0.07293013288204937
apdrone_open_field_gps_dynamic_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,Flight_2.csv,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.078449,13.55,18.0,263.7,21.5,4.966091622114229,12.607158046156433,52.7,11.75,16.03,263.895812774663,2201.692530759007,3.679205048476099,10,0.8979429999999979,2.388027628040878,20,1.8952149999999932,2.5207209313664984,2.991103694143232,3.911615436484839,3.7068227382622307,-1.2490798653603297,-5.281697753499335,-0.012592488950108961,-0.020559165632830955,accelerating,22.3627845,-0.10338660878578787,22.6565485,-0.10204610170266581,33.507456250000004,-0.06899993945265184,33.87466125,-0.06825197262931686
apdrone_open_field_gps_dynamic_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,Flight_2.csv,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.173285,13.81,18.0,263.7,23.3,5.462483390394546,12.683744526348034,53.2,10.75,16.04,276.8302729110384,1655.0398786736228,2.9076729028557793,11,0.9972700000000003,2.3399035951650804,20,1.9076919999999973,0.7643086402852207,2.790396279527061,2.8931780267403364,2.865148210679677,0.40175219383614263,1.666814273492595,-0.009580636622469585,-0.01564185571015442,accelerating,23.22922098,-0.07865875716313288,23.53436674,-0.07763887052244396,34.80568825,-0.052496639027230604,35.18712045,-0.051927569769482845
apdrone_open_field_gps_dynamic_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,Flight_2.csv,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.281597,14.28,18.0,263.69,24.3,5.876425040880954,13.014838790354158,53.1,6.6,15.97,35.6931365951495,2173.044408197863,2.690786361579251,10,0.8460319999999939,2.192554845962506,21,1.9985309999999998,0.2529489813148715,2.7388376504328926,2.7504935670851873,2.600277746582668,0.8965324886494431,3.5971658120429604,-0.008291994001602609,-0.013537949390371605,accelerating,24.837261119999994,-0.06807876848606412,25.163530559999998,-0.06719606160131775,37.215107999999994,-0.04543558357042526,37.62294479999999,-0.044943056919255334
apdrone_open_field_gps_dynamic_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,Flight_2.csv,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.380924,14.65,18.0,263.68,21.9,5.4642710147356,13.592801119619178,52.6,9.75,16.03,123.64869590901475,2406.0085203506655,1.9299753067094785,10,0.9308839999999918,2.1709589600463293,20,1.899203,-1.2834902063828153,2.4301688649065945,2.7482845234513125,1.7760726099202317,2.0972920412124645,8.202456134324349,-0.005650835689344017,-0.009225854186684108,accelerating,26.1410205,-0.04639438168591147,26.4844165,-0.04579283378722866,39.168606249999996,-0.030963483229282284,39.59785125,-0.030627835714601717
apdrone_open_field_gps_dynamic_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,Flight_2.csv,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.48125,14.64,18.0,263.68,20.0,5.00717489828779,13.7570999683057,52.6,9.75,15.98,188.3454273402994,1997.2563681210281,1.1755756315060915,10,0.9009349999999898,2.102806617135688,20,1.895706000000004,-3.806674521076021,2.3531928550268173,4.475297478644142,0.9093185958622325,4.381943314738081,17.14937554645206,-0.0034467088392757124,-0.0056272797375929995,accelerating,26.105345279999998,-0.02829810212870043,26.44827264,-0.027931189945508205,39.115152,-0.01888607583164774,39.5438112,-0.018681348722361584
apdrone_open_field_gps_dynamic_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,Flight_2.csv,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.580078,14.49,18.0,263.68,17.5,4.357227034816917,13.819358616341809,52.9,9.25,16.03,31.416556144810016,1757.981228568724,0.9015462486178791,9,0.806098999999989,1.971966635544598,20,1.9036899999999974,-4.669215570410535,2.3334357966238173,5.219817684548916,0.8213770715647263,5.154787713013734,20.382855779267135,-0.0026982824957288323,-0.004405359176700134,accelerating,25.57314018,-0.022153386664440333,25.90907634,-0.02186614664285926,38.31771825,-0.014785109565637437,38.73763845,-0.014624837375224024
apdrone_open_field_gps_dynamic_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,Flight_2.csv,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.672917,14.61,18.0,263.67,15.1,3.8059708712690923,14.105555137145478,53.1,11.35,16.02,20.09975124224178,1768.8778929027294,0.9945128146285114,10,0.9089199999999948,1.8313987674934529,20,1.910176000000007,-4.370713225498267,2.309299037098685,4.9432778742743535,1.0909745156081776,4.821386807608769,18.907947671186577,-0.0029278318307131043,-0.004780133601164252,accelerating,25.998465779999997,-0.024038028166774257,26.339989139999997,-0.023726351950673456,38.95500824999999,-0.016042914140893722,39.381912449999994,-0.015869007212537152
apdrone_open_field_gps_dynamic_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,Flight_2.csv,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.812176,14.57,18.0,263.66,12.5,3.1535251750781588,14.22463282373743,55.9,7.6,15.91,225.16438439504591,1944.5374771394868,0.9042869471713318,10,0.9004330000000067,1.7130792950124876,20,1.8577650000000006,-2.9532972688792687,1.7505142056451526,3.4331129813239802,1.069809508657402,3.262172950308036,12.82832821512632,-0.002676845680509847,-0.004370360294709954,accelerating,25.856300819999998,-0.021977386539489715,26.19595666,-0.021692428529253217,38.741994250000005,-0.014667647564437518,39.166564050000005,-0.01450864867485012
apdrone_open_field_gps_dynamic_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,Flight_2.csv,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.882552,14.58,18.0,263.64,10.1,2.5568468664211723,14.354056364027286,56.1,11.85,16.04,272.9780210932741,2345.8635936473374,1.0996408206125694,9,0.800106999999997,1.5005945516698027,19,1.859256000000002,-2.4511903636928127,1.7742082322765118,3.0259129284462647,1.316856417504014,2.7243417968780537,10.70598675666663,-0.0032506632517670755,-0.0053072053090074695,accelerating,25.89180552,-0.026688532444721476,26.23192776,-0.026342489884660255,38.795193,-0.01781185343434014,39.2203458,-0.017618771012287673
apdrone_open_field_gps_dynamic_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,Flight_2.csv,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.979384,15.01,18.0,263.62,8.8,2.2963174026234117,14.833308005512757,56.3,12.85,16.0,157.33403954643762,2982.4966051950505,1.274804193489447,10,0.9069199999999995,1.5005945516698027,19,1.859256000000002,-1.5907013892419672,1.749562078210329,2.3645926446743357,1.485612118478697,1.8396344769212192,7.0222046218749306,-0.0035556440285147164,-0.005805133107779128,accelerating,27.44155218,-0.029192479708659413,27.80203234,-0.028813971057655725,41.11726825,-0.01948298097816283,41.56786845,-0.019271783352383286
apdrone_open_field_gps_dynamic_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,Flight_2.csv,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.082205,15.14,18.0,263.61,9.3,2.446681851504888,14.940995546399062,57.1,12.5,16.0,6.708203932499369,2735.193960215619,1.6405695906202757,9,0.8140800000000041,1.5254805885141105,18,1.8113359999999972,0.7402561298704327,1.5278273772989037,1.697714826652226,1.6273734001524909,-0.48362325120998684,-1.8302226663624457,-0.004497581929057468,-0.0073429909045836204,accelerating,27.91894728,-0.036925960008682,28.285698640000003,-0.0364471793278563,41.83257700000001,-0.024644284542780646,42.2910162,-0.024377137826869743
apdrone_open_field_gps_dynamic_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,Flight_2.csv,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.175043,15.16,18.0,263.59,10.9,2.8666869157267523,14.886494084478086,57.3,11.85,15.96,35.81898937714463,2626.943851702963,1.8522376420306104,9,0.7736470000000111,1.654548047022332,18,1.8018500000000017,1.9710050933804804,1.4689427167261402,2.458180990723541,1.8151491804093314,-1.6576752504679264,-6.265026098621624,-0.005064475559955181,-0.008268531526457438,accelerating,27.992758079999998,-0.041580259112932526,28.36047904,-0.04104113095587667,41.943172000000004,-0.027750551013453046,42.4028232,-0.027449732032277404
apdrone_open_field_gps_dynamic_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,Flight_2.csv,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.281357,15.42,18.0,263.58,12.7,3.390028471120754,15.042742667645108,57.1,10.85,16.01,18.110770276274835,3106.1585600223307,1.9210298775212507,10,0.8724740000000111,1.751939886978481,19,1.9051669999999916,2.095599502611086,1.502805037119103,2.5787516853963237,1.9267478230182615,-1.7139437217799098,-6.368465731578043,-0.005076934359483758,-0.008288872423646952,accelerating,28.961165519999998,-0.04168254810742002,29.34160776,-0.0411420936749089,43.394192999999994,-0.02781881840813018,43.869745800000004,-0.027517259400995978
apdrone_open_field_gps_dynamic_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,Flight_2.csv,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.38817,15.72,18.0,263.57,13.4,3.643077042928153,15.292036805451716,57.1,11.5,15.94,14.317821063276353,2415.3322752780828,1.7453535657965071,9,0.8599930000000029,2.100750179757541,19,1.9026659999999964,2.5095781940305946,1.2417199338816576,2.799973411686784,1.7895046842930873,-2.153491140229286,-7.848979233712049,-0.004438278091580898,-0.007246168312785139,accelerating,30.09902112,-0.036439064791304585,30.494410560000002,-0.035966597176506465,45.099108,-0.024319332008662455,45.593344800000004,-0.0240557078134466
apdrone_open_field_gps_dynamic_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,Flight_2.csv,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.486997,15.75,17.0,263.57,14.6,3.97009239232904,15.241419435091046,57.1,11.25,15.96,34.84250278036869,3090.7730424604133,2.1436107900355097,9,0.9024160000000023,2.269304220143461,19,1.9061569999999932,2.296121683307612,1.668458777256421,2.838296932309827,2.1933647784816226,-1.8014106762411604,-6.55322088370959,-0.0054302646327369685,-0.00886573817589709,accelerating,30.214012499999995,-0.044583453470746874,30.610912499999998,-0.044005386002730705,45.271406250000005,-0.029754874699928595,45.76753125,-0.029432328632720696
apdrone_open_field_gps_dynamic_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,Flight_2.csv,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.585823,16.01,17.0,263.56,14.6,4.03563042547225,15.493023819416361,57.3,11.25,15.96,58.31809324729333,2307.10619608201,2.5075183303477417,9,0.9084040000000044,2.3676466130254816,19,1.9066530000000057,2.066678136753735,2.0653375580110804,2.9217764715095957,2.5195923266547506,-1.4793350725679302,-5.2941696529557625,-0.006147487141236761,-0.010036713699978385,accelerating,31.219788180000002,-0.0504719798131097,31.629900340000006,-0.04981756192250212,46.77841825000001,-0.03368486104787267,47.29105845000001,-0.03331971350263827
apdrone_open_field_gps_dynamic_event,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,,,,,,,Flight_2.csv,docs/data/raw/apdrone_zgsvdtxnfh_v2/flight_archives/open_field/Flight_2.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.68465,16.31,18.0,263.55,15.5,4.358657913836369,15.716812691832638,57.1,11.5,15.99,54.92722457943783,2141.620414545958,2.578942960830704,8,0.8020900000000069,2.45493485631811,18,1.7673940000000101,1.8468148329861607,2.1792093171317304,2.85651505776032,2.593492258788562,-1.1972786554579706,-4.205948121326766,-0.006092141628217294,-0.009946353678722111,accelerating,32.400760979999994,-0.05001758315449339,32.82638674,-0.04936905695475927,48.54793824999999,-0.033381597962834485,49.07997044999999,-0.03301973782231596
