row_type,name,source,dataset_page,sample,profile,temperature_c,nominal_soc_percent,workbook,sheet,event_kind,step,sample_count,start_time_s,end_time_s,duration_s,mean_current_a,current_min_a,current_max_a,start_voltage_v,end_voltage_v,voltage_min_v,voltage_max_v,median_sample_interval_s,mean_temperature_c,note,pulse_step,rest_step,pulse_duration_s,rest_duration_s,pulse_mean_current_a,pulse_c_rate_proxy_2ah,load_sign,prior_rest_end_voltage_v,pulse_start_voltage_v,pulse_end_voltage_v,rest_start_voltage_v,rest_end_voltage_v,initial_step_delta_v,initial_effective_resistance_ohm,immediate_recovery_v_first_rest_sample,total_recovery_v_to_rest_end,recovery_fraction_in_first_rest_sample,pulse_median_sample_interval_s,rest_median_sample_interval_s,relaxation_direction,relaxation_delta_v,relaxation_tau_63_s,relaxation_tau_log_fit_s,relaxation_fit_sample_count,relaxation_fit_r2,preset,capacity_ah,sag_rise_tau_s,sag_recovery_tau_s,voltage_spike_rise_tau_s,voltage_spike_recovery_tau_s,bus_ripple_rise_tau_s,bus_ripple_recovery_tau_s,current_limit_attack_tau_s,current_limit_recovery_tau_s,reference_name,reference_temperature_c,reference_nominal_soc_percent,reference_pulse_mean_current_a,reference_pulse_c_rate_proxy_2ah,reference_recovery_tau_63_s,reference_recovery_tau_log_fit_s,current_sag_recovery_tau_s,current_sag_rise_tau_s,current_recovery_tau_over_reference_tau_63,reference_sample_interval_over_current_recovery_tau
reference_calce_dst_segment_summary,DST_0C_80SOC_step_7,https://web.calce.umd.edu/batteries/data/SP2_0C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,0.0,80.0,02_24_2016_SP20-2_0C_DST_80SOC.xls,Channel_1-006,discharge,7,247,16989.205822485674,17236.874455986086,247.6686335004124,-0.5165842184112341,-4.000303268432617,0.4994595944881439,3.4553894996643066,2.4989912509918213,2.4989912509918213,3.5083608627319336,1.0154838686357834,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_50SOC_step_1,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,50.0,11_05_2015_SP20-2_DST_50SOC.xls,Channel_1-008,rest,1,1,60.01312143950523,60.01312143950523,0.0,0.0,0.0,0.0,3.4350666999816895,3.4350666999816895,3.4350666999816895,3.4350666999816895,nan,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_50SOC_step_2,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,50.0,11_05_2015_SP20-2_DST_50SOC.xls,Channel_1-008,charge,2,649,70.02859840777346,6548.422064930235,6478.3934665224615,0.9998378772030259,0.9994724988937378,1.0001949071884155,3.536407232284546,4.200138568878174,3.536407232284546,4.200138568878174,10.015528715495947,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_50SOC_step_3,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,50.0,11_05_2015_SP20-2_DST_50SOC.xls,Channel_1-008,charge,3,353,6558.437600776034,10074.648000697376,3516.2103999213423,0.18422115002112416,0.019847776740789413,0.9734647870063782,4.199653148651123,4.199653148651123,4.199491024017334,4.199976921081543,10.015533306923317,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_50SOC_step_4,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,50.0,11_05_2015_SP20-2_DST_50SOC.xls,Channel_1-008,rest,4,720,10084.663006672195,17274.661094916402,7189.998088244207,0.0,0.0,0.0,4.198195934295654,4.1892924308776855,4.188968658447266,4.198195934295654,10.015533620200586,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_50SOC_step_5,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,50.0,11_05_2015_SP20-2_DST_50SOC.xls,Channel_1-008,discharge,5,360,17284.67790621133,20874.6684337676,3589.9905275562705,-1.000170702735583,-1.0005946159362793,-0.9998722076416016,4.109644889831543,3.577688217163086,3.577688217163086,4.109644889831543,10.01553470289582,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_pulse_recovery,DST_25C_50SOC_discharge_step_5_rest_6,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,50.0,11_05_2015_SP20-2_DST_50SOC.xls,Channel_1-008,discharge,,,,,,,,,,,,,,nan,"CALCE DST pulse followed by rest. Recovery fit is slow electrochemical relaxation/hysteresis at low C-rate, not a direct FPV high-C ESR value.",5,6,3589.9905275562705,7190.013256013615,-1.000170702735583,0.5000853513677915,-1.0,4.1892924308776855,4.109644889831543,3.577688217163086,3.6544220447540283,3.684532642364502,-0.07964754104614258,0.07963394731349088,0.07673382759094238,0.10684442520141602,0.7181827919078498,10.01553470289582,10.015526046354353,rise,0.030191540718078613,630.215558898628,2150.1961091964877,492,0.984725318609005,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_50SOC_step_6,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,50.0,11_05_2015_SP20-2_DST_50SOC.xls,Channel_1-008,rest,6,720,20884.668266409804,28074.68152242342,7190.013256013615,0.0,0.0,0.0,3.6544220447540283,3.684532642364502,3.6544220447540283,3.684856414794922,10.015526046354353,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_50SOC_step_7,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,50.0,11_05_2015_SP20-2_DST_50SOC.xls,Channel_1-008,discharge,7,714,28075.69830880171,28794.70947202079,719.0111632190783,-0.5349571049243247,-3.9996116161346436,2.000589609146118,3.684694528579712,3.642604351043701,3.337773561477661,3.8012523651123047,1.015157485358941,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_50SOC_step_8,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,50.0,11_05_2015_SP20-2_DST_50SOC.xls,Channel_1-008,rest,8,1,28794.710129811225,28794.710129811225,0.0,0.0,0.0,0.0,3.642766237258911,3.642766237258911,3.642766237258911,3.642766237258911,nan,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_50SOC_step_7,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,50.0,11_05_2015_SP20-2_DST_50SOC.xls,Channel_1-008,discharge,7,357,28795.72583755703,29154.723345643313,358.9975080862823,-0.5349323171557283,-3.9996116161346436,2.000770330429077,3.642766237258911,3.630624771118164,3.3243370056152344,3.7734079360961914,1.0151938082435663,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_50SOC_step_8,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,50.0,11_05_2015_SP20-2_DST_50SOC.xls,Channel_1-008,rest,8,1,29154.724026375363,29154.724026375363,0.0,0.0,0.0,0.0,3.630624771118164,3.630624771118164,3.630624771118164,3.630624771118164,nan,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_50SOC_step_7,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,50.0,11_05_2015_SP20-2_DST_50SOC.xls,Channel_1-008,discharge,7,357,29155.72472634577,29514.73791613035,359.0131897845822,-0.5321761275618304,-3.9996116161346436,2.0004091262817383,3.630786657333374,3.6210734844207764,3.313166856765747,3.761914014816284,1.0154504844740586,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_50SOC_step_8,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,50.0,11_05_2015_SP20-2_DST_50SOC.xls,Channel_1-008,rest,8,1,29514.739021099427,29514.739021099427,0.0,0.0,0.0,0.0,3.6210734844207764,3.6210734844207764,3.6210734844207764,3.6210734844207764,nan,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_50SOC_step_7,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,50.0,11_05_2015_SP20-2_DST_50SOC.xls,Channel_1-008,discharge,7,357,29515.755634652058,29874.753091801576,358.9974571495186,-0.5405499234164417,-3.9997923374176025,2.000589609146118,3.6212353706359863,3.6123316287994385,3.304263114929199,3.7526867389678955,1.0154198382151662,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_50SOC_step_8,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,50.0,11_05_2015_SP20-2_DST_50SOC.xls,Channel_1-008,rest,8,1,29874.768081024853,29874.768081024853,0.0,0.0,0.0,0.0,3.6124935150146484,3.6124935150146484,3.6124935150146484,3.6124935150146484,nan,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_50SOC_step_7,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,50.0,11_05_2015_SP20-2_DST_50SOC.xls,Channel_1-008,discharge,7,357,29875.78315840432,30234.781028456335,358.99787005201506,-0.5405499242419062,-3.9997923374176025,2.0004091262817383,3.6123316287994385,3.6039135456085205,3.2953593730926514,3.7437829971313477,1.015219745291688,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_50SOC_step_8,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,50.0,11_05_2015_SP20-2_DST_50SOC.xls,Channel_1-008,rest,8,1,30234.79632236115,30234.79632236115,0.0,0.0,0.0,0.0,3.6039135456085205,3.6039135456085205,3.6039135456085205,3.6039135456085205,nan,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_50SOC_step_7,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,50.0,11_05_2015_SP20-2_DST_50SOC.xls,Channel_1-008,discharge,7,357,30235.81204922459,30594.809757448904,358.9977082243131,-0.5321599371600926,-3.9996116161346436,2.0018539428710938,3.6039135456085205,3.5954954624176025,3.2867794036865234,3.7352030277252197,1.0153735805997712,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_50SOC_step_8,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,50.0,11_05_2015_SP20-2_DST_50SOC.xls,Channel_1-008,rest,8,1,30594.81059587236,30594.81059587236,0.0,0.0,0.0,0.0,3.5956573486328125,3.5956573486328125,3.5956573486328125,3.5956573486328125,nan,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_50SOC_step_7,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,50.0,11_05_2015_SP20-2_DST_50SOC.xls,Channel_1-008,discharge,7,357,30595.81116869351,30954.82429704522,359.01312835170756,-0.5335274092757768,-4.000153541564941,2.004563093185425,3.5956573486328125,3.5869157314300537,3.2780375480651855,3.7269468307495117,1.0155307391833048,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_50SOC_step_8,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,50.0,11_05_2015_SP20-2_DST_50SOC.xls,Channel_1-008,rest,8,1,30954.82540949915,30954.82540949915,0.0,0.0,0.0,0.0,3.5870776176452637,3.5870776176452637,3.5870776176452637,3.5870776176452637,nan,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_50SOC_step_7,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,50.0,11_05_2015_SP20-2_DST_50SOC.xls,Channel_1-008,discharge,7,1071,30955.84197573707,32034.866815615103,1079.024839878035,-0.5382337060786574,-3.9997923374176025,2.000589609146118,3.5869157314300537,3.5582618713378906,3.2445273399353027,3.718043088912964,1.0154856344452128,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_50SOC_step_8,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,50.0,11_05_2015_SP20-2_DST_50SOC.xls,Channel_1-008,rest,8,1,32034.867453805884,32034.867453805884,0.0,0.0,0.0,0.0,3.5580999851226807,3.5580999851226807,3.5580999851226807,3.5580999851226807,nan,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_50SOC_step_7,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,50.0,11_05_2015_SP20-2_DST_50SOC.xls,Channel_1-008,discharge,7,357,32035.883777690593,32394.881276944892,358.9974992542993,-0.5350006143288984,-4.000153541564941,2.0004091262817383,3.5582618713378906,3.5454728603363037,3.231090784072876,3.6900367736816406,1.015140249966862,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_50SOC_step_8,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,50.0,11_05_2015_SP20-2_DST_50SOC.xls,Channel_1-008,rest,8,1,32394.882414645817,32394.882414645817,0.0,0.0,0.0,0.0,3.5453109741210938,3.5453109741210938,3.5453109741210938,3.5453109741210938,nan,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_50SOC_step_7,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,50.0,11_05_2015_SP20-2_DST_50SOC.xls,Channel_1-008,discharge,7,714,32395.898646428603,33114.91069114661,719.0120447180052,-0.5279667170788259,-4.0003342628479,2.001673460006714,3.5456347465515137,3.5061347484588623,3.1868960857391357,3.675790786743164,1.0154641033586813,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_50SOC_step_8,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,50.0,11_05_2015_SP20-2_DST_50SOC.xls,Channel_1-008,rest,8,1,33114.91275812572,33114.91275812572,0.0,0.0,0.0,0.0,3.5062966346740723,3.5062966346740723,3.5062966346740723,3.5062966346740723,nan,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_50SOC_step_7,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,50.0,11_05_2015_SP20-2_DST_50SOC.xls,Channel_1-008,discharge,7,357,33115.93030945247,33474.927885553,358.9975761005262,-0.5335638333701904,-3.9996116161346436,2.0002284049987793,3.5061347484588623,3.477480888366699,3.1469101905822754,3.6294915676116943,1.015505340979871,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_50SOC_step_8,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,50.0,11_05_2015_SP20-2_DST_50SOC.xls,Channel_1-008,rest,8,1,33474.92853724125,33474.92853724125,0.0,0.0,0.0,0.0,3.477804660797119,3.477804660797119,3.477804660797119,3.477804660797119,nan,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_50SOC_step_7,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,50.0,11_05_2015_SP20-2_DST_50SOC.xls,Channel_1-008,discharge,7,714,33475.944759574704,34194.953540893264,719.0087813185601,-0.5342713468784118,-4.000153541564941,2.001131534576416,3.477804660797119,3.440732717514038,3.0479979515075684,3.6126554012298584,1.0154289258280187,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_50SOC_step_8,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,50.0,11_05_2015_SP20-2_DST_50SOC.xls,Channel_1-008,rest,8,1,34194.97068303372,34194.97068303372,0.0,0.0,0.0,0.0,3.440894603729248,3.440894603729248,3.440894603729248,3.440894603729248,nan,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_50SOC_step_7,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,50.0,11_05_2015_SP20-2_DST_50SOC.xls,Channel_1-008,discharge,7,357,34195.987865216084,34554.98586200347,358.9979967873878,-0.5321543738442843,-3.9996116161346436,2.000770330429077,3.440732717514038,3.4102983474731445,2.905376672744751,3.568946361541748,1.0154502263358154,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_50SOC_step_8,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,50.0,11_05_2015_SP20-2_DST_50SOC.xls,Channel_1-008,rest,8,1,34554.98604051826,34554.98604051826,0.0,0.0,0.0,0.0,3.4104602336883545,3.4104602336883545,3.4104602336883545,3.4104602336883545,nan,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_50SOC_step_7,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,50.0,11_05_2015_SP20-2_DST_50SOC.xls,Channel_1-008,discharge,7,259,34556.00174870685,34816.09373292103,260.09198421418114,-0.6022486711719544,-3.9996116161346436,0.5004490613937378,3.4106221199035645,2.4996910095214844,2.4996910095214844,3.444456100463867,1.0154991956915183,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_80SOC_step_1,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,80.0,11_05_2015_SP20-2_DST_80SOC.xls,Channel_1-008,rest,1,1,60.01473006751416,60.01473006751416,0.0,0.0,0.0,0.0,3.9382076263427734,3.9382076263427734,3.9382076263427734,3.9382076263427734,nan,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_80SOC_step_2,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,80.0,11_05_2015_SP20-2_DST_80SOC.xls,Channel_1-008,charge,2,102,70.0150369342247,1077.8989263482667,1007.8838894140421,0.9998478679095998,0.9996531009674072,1.0001949071884155,4.020122051239014,4.200138568878174,4.020122051239014,4.200138568878174,10.015517986296686,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_80SOC_step_3,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,80.0,11_05_2015_SP20-2_DST_80SOC.xls,Channel_1-008,charge,3,229,1087.914915343405,3363.414541463789,2275.499626120384,0.2184966877509543,0.019847776740789413,0.9723811149597168,4.199814796447754,4.199653148651123,4.199491024017334,4.199976921081543,10.015537955990453,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_80SOC_step_4,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,80.0,11_05_2015_SP20-2_DST_80SOC.xls,Channel_1-008,rest,4,720,3373.4303583856017,10563.42698600009,7189.996627614488,0.0,0.0,0.0,4.198034286499023,4.193339824676514,4.193339824676514,4.198034286499023,10.015514457515565,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_80SOC_step_5,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,80.0,11_05_2015_SP20-2_DST_80SOC.xls,Channel_1-008,discharge,5,144,10573.443198252964,12003.433139076087,1429.989940823123,-1.0001242980360985,-1.0004140138626099,-0.9998722076416016,4.113044261932373,3.8472278118133545,3.8472278118133545,4.113044261932373,10.015532727982645,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_pulse_recovery,DST_25C_80SOC_discharge_step_5_rest_6,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,80.0,11_05_2015_SP20-2_DST_80SOC.xls,Channel_1-008,discharge,,,,,,,,,,,,,,nan,"CALCE DST pulse followed by rest. Recovery fit is slow electrochemical relaxation/hysteresis at low C-rate, not a direct FPV high-C ESR value.",5,6,1429.989940823123,7189.996765527681,-1.0001242980360985,0.5000621490180492,-1.0,4.193339824676514,4.113044261932373,3.8472278118133545,3.9291419982910156,3.9534249305725098,-0.08029556274414062,0.08028558340379652,0.08191418647766113,0.10619711875915527,0.7713409500631984,10.015532727982645,10.015531760574959,rise,0.02428293228149414,79.48589816707535,1676.0098002243399,286,0.8683661207330937,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_80SOC_step_6,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,80.0,11_05_2015_SP20-2_DST_80SOC.xls,Channel_1-008,rest,6,720,12013.449463455643,19203.446228983325,7189.996765527681,0.0,0.0,0.0,3.9291419982910156,3.9534249305725098,3.9291419982910156,3.9535868167877197,10.015531760574959,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_80SOC_step_7,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,80.0,11_05_2015_SP20-2_DST_80SOC.xls,Channel_1-008,discharge,7,357,19204.465108117183,19563.46257377287,358.99746565568785,-0.5335623158323115,-4.000875949859619,2.0000479221343994,3.9534249305725098,3.9140865802764893,3.5963048934936523,4.054927349090576,1.0155465710831777,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
reference_calce_dst_segment_summary,DST_25C_80SOC_step_8,https://web.calce.umd.edu/batteries/data/SP2_25C_DST.zip,https://calce.umd.edu/battery-data,SP20-2,DST,25.0,80.0,11_05_2015_SP20-2_DST_80SOC.xls,Channel_1-008,rest,8,1,19563.477552244665,19563.477552244665,0.0,0.0,0.0,0.0,3.9140865802764893,3.9140865802764893,3.9140865802764893,3.9140865802764893,nan,nan,CALCE SP20-2 DST contiguous step segment summary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
