row_type,name,source,rpm,liquid_water_content_g_m3,droplet_mean_diameter_m,droplet_terminal_velocity_m_s,water_mass_flux_kg_m2_s,equivalent_rain_rate_mm_h,ct_no_rain,ct_with_rain,ct_ratio_rain_over_no_rain,ct_loss_percent,note,ambient_temperature_c,precipitation_wetness,moist_air_density_multiplier,preset,scenario,rain_rate_mm_h,rain_rate_in_h,rain_depth_flux_m_s,rotor_disk_area_m2,per_rotor_water_g_s,all_rotors_water_g_s,per_rotor_water_g_per_min,precipitation_wetness_proxy,precipitation_thrust_scale,precipitation_thrust_loss_percent,rotor_precipitation_load_factor,rotor_precipitation_vibration_hover,rain_impact_force_per_rotor_n_at_8m_s,rain_impact_force_all_rotors_over_weight_at_8m_s,reference_source,icas_ct_loss_percent,current_full_wetness_thrust_loss_percent,current_loss_over_icas_loss,per_rotor_water_g_s_at_icas_lwc,all_rotors_water_g_s_at_icas_lwc,water_immersion,speed_m_s,water_immersion_thrust_scale,water_immersion_thrust_loss_percent,rotor_water_load_factor,rotor_water_ingestion_vibration_hover,current_water_drag_force_n,current_water_drag_over_weight,current_water_drag_coefficient_proxy
water_immersion_scan,hexLift,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,,,,,,,,,,,Current Java water-immersion and water-drag formulas; water_immersion is an abstract 0..1 exposure input.,,,,hexLift,,,,,,,,,,,,,,,,,,,,,,1.0,10.0,0.18000000000000005,82.0,0.82,0.2466402325406224,120.0,2.913474894222652,2.876367532368147
precipitation_rain_scan,octoLift,https://www.weather.gov/lox/rainrate,,,,,0.0003517194444444445,,,,,,NWS visual rain-rate example 0.05 in/h.,,,,octoLift,nws_0.05_in_h,1.27,0.05,3.527777777777778e-07,0.04154756284372502,0.014613085721415606,0.11690468577132485,0.8767851432849364,0.03333333333333333,0.9969464177463395,0.30535822536604806,0.002601680185598726,0.0016572455530579969,0.00011690468577132485,1.4024659229895302e-05,,,,,,,,,,,,,,,
precipitation_rain_scan,octoLift,https://www.weather.gov/lox/rainrate,,,,,0.0017585972222222222,,,,,,NWS visual rain-rate example 0.25 in/h.,,,,octoLift,nws_0.25_in_h,6.35,0.25,1.7638888888888888e-06,0.04154756284372502,0.07306542860707801,0.5845234288566241,4.383925716424681,0.16666666666666666,0.9880068262185034,1.1993173781496558,0.016560346304456495,0.008980600284134813,0.0005845234288566241,7.012329614947649e-05,,,,,,,,,,,,,,,
precipitation_rain_scan,octoLift,https://www.weather.gov/lox/rainrate,,,,,0.0035171944444444443,,,,,,NWS visual rain-rate example 0.50 in/h.,,,,octoLift,nws_0.50_in_h,12.7,0.5,3.5277777777777775e-06,0.04154756284372502,0.14613085721415603,1.1690468577132482,8.767851432849362,0.3333333333333333,0.9783822931625082,2.1617706837491757,0.03674970941259295,0.018594600938409363,0.0011690468577132483,0.00014024659229895298,,,,,,,,,,,,,,,
precipitation_rain_scan,octoLift,https://www.weather.gov/lox/rainrate,,,,,0.005275791666666667,,,,,,NWS visual rain-rate example 0.75 in/h.,,,,octoLift,nws_0.75_in_h,19.05,0.7500000000000001,5.291666666666667e-06,0.04154756284372502,0.21919628582123413,1.753570286569873,13.151777149274047,0.5,0.9694868395181343,3.0513160481865698,0.05858128006970397,0.028463131834017368,0.001753570286569873,0.00021036988844842956,,,,,,,,,,,,,,,
precipitation_rain_scan,octoLift,https://www.weather.gov/lox/rainrate,,,,,0.007034388888888889,,,,,,NWS visual rain-rate example 1.00 in/h.,,,,octoLift,nws_1.00_in_h,25.4,1.0,7.055555555555555e-06,0.04154756284372502,0.29226171442831206,2.3380937154264965,17.535702865698724,0.6666666666666666,0.9610340634242506,3.8965936575749427,0.08155271134315496,0.038500676248726357,0.0023380937154264965,0.00028049318459790596,,,,,,,,,,,,,,,
precipitation_rain_scan,octoLift,https://www.weather.gov/lox/rainrate,,,,,0.010551583333333335,,,,,,NWS visual rain-rate example 1.50 in/h; used here as wetness=1 reference.,,,,octoLift,nws_1.50_in_h_full_wetness,38.1,1.5000000000000002,1.0583333333333334e-05,0.04154756284372502,0.43839257164246825,3.507140573139746,26.303554298548093,1.0,0.945,5.500000000000005,0.13,0.05893376402086216,0.003507140573139746,0.0004207397768968591,,,,,,,,,,,,,,,
precipitation_rain_scan,octoLift,https://www.weather.gov/lox/rainrate,,,,,0.027694444444444445,,,,,,Analysis stress case above the NWS visualizer examples.,,,,octoLift,stress_100_mm_h,100.0,3.937007874015748,2.777777777777778e-05,0.04154756284372502,1.1506366709776068,9.205093367820854,69.0382002586564,1.0,0.945,5.500000000000005,0.13,0.05893376402086216,0.009205093367820855,0.0011043038763697088,,,,,,,,,,,,,,,
current_vs_icas_heavy_rain_ct_loss,octoLift_vs_ICAS_heavy_rain_4319rpm,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,4319.0,19.0,,,,552.962888665998,,,,,Compares current precipitationWetness=1 thrust loss with ICAS 2020 heavy-rain CT loss. Current wetness mapping clamps far below the ICAS equivalent rainfall rate.,,,,octoLift,,,,,,,,,,,,,,,0.006106390614424533,https://www.icas.org/icas_archive/ICAS2020/data/papers/ICAS2020_0482_paper.pdf,2.6408664962881856,5.500000000000005,2.0826497695852533,6.362593773888049,50.90075019110439,,,,,,,,,
current_vs_icas_heavy_rain_ct_loss,octoLift_vs_ICAS_heavy_rain_6528rpm,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,6528.0,19.0,,,,552.962888665998,,,,,Compares current precipitationWetness=1 thrust loss with ICAS 2020 heavy-rain CT loss. Current wetness mapping clamps far below the ICAS equivalent rainfall rate.,,,,octoLift,,,,,,,,,,,,,,,0.006106390614424533,https://www.icas.org/icas_archive/ICAS2020/data/papers/ICAS2020_0482_paper.pdf,1.6730861819932663,5.500000000000005,3.287338129496393,6.362593773888049,50.90075019110439,,,,,,,,,
water_immersion_scan,octoLift,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,,,,,,,,,,,Current Java water-immersion and water-drag formulas; water_immersion is an abstract 0..1 exposure input.,,,,octoLift,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.904957134107215
water_immersion_scan,octoLift,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,,,,,,,,,,,Current Java water-immersion and water-drag formulas; water_immersion is an abstract 0..1 exposure input.,,,,octoLift,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.904957134107215
water_immersion_scan,octoLift,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,,,,,,,,,,,Current Java water-immersion and water-drag formulas; water_immersion is an abstract 0..1 exposure input.,,,,octoLift,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,2.904957134107215
water_immersion_scan,octoLift,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,,,,,,,,,,,Current Java water-immersion and water-drag formulas; water_immersion is an abstract 0..1 exposure input.,,,,octoLift,,,,,,,,,,,,,,,,,,,,,,0.05,2.0,0.9051423730971658,9.485762690283417,0.07925204104098957,0.04035858396087906,0.37069371655929656,0.0055588587180082265,2.904957134107215
water_immersion_scan,octoLift,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,,,,,,,,,,,Current Java water-immersion and water-drag formulas; water_immersion is an abstract 0..1 exposure input.,,,,octoLift,,,,,,,,,,,,,,,,,,,,,,0.05,5.0,0.9051423730971658,9.485762690283417,0.07925204104098957,0.04035858396087906,2.3168357284956036,0.03474286698755142,2.904957134107215
water_immersion_scan,octoLift,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,,,,,,,,,,,Current Java water-immersion and water-drag formulas; water_immersion is an abstract 0..1 exposure input.,,,,octoLift,,,,,,,,,,,,,,,,,,,,,,0.05,10.0,0.9051423730971658,9.485762690283417,0.07925204104098957,0.04035858396087906,9.267342913982414,0.13897146795020568,2.904957134107215
water_immersion_scan,octoLift,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,,,,,,,,,,,Current Java water-immersion and water-drag formulas; water_immersion is an abstract 0..1 exposure input.,,,,octoLift,,,,,,,,,,,,,,,,,,,,,,0.1,2.0,0.8437522211270138,15.624777887298624,0.13608612640987997,0.06332940637867313,0.8226208627631322,0.012335879866080252,2.904957134107215
water_immersion_scan,octoLift,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,,,,,,,,,,,Current Java water-immersion and water-drag formulas; water_immersion is an abstract 0..1 exposure input.,,,,octoLift,,,,,,,,,,,,,,,,,,,,,,0.1,5.0,0.8437522211270138,15.624777887298624,0.13608612640987997,0.06332940637867313,5.141380392269577,0.07709924916300158,2.904957134107215
water_immersion_scan,octoLift,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,,,,,,,,,,,Current Java water-immersion and water-drag formulas; water_immersion is an abstract 0..1 exposure input.,,,,octoLift,,,,,,,,,,,,,,,,,,,,,,0.1,10.0,0.8437522211270138,15.624777887298624,0.13608612640987997,0.06332940637867313,20.565521569078307,0.3083969966520063,2.904957134107215
water_immersion_scan,octoLift,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,,,,,,,,,,,Current Java water-immersion and water-drag formulas; water_immersion is an abstract 0..1 exposure input.,,,,octoLift,,,,,,,,,,,,,,,,,,,,,,0.25,2.0,0.6977748104553243,30.22251895446757,0.2781038871267727,0.11488581852537162,2.359558393490728,0.035383528666333076,2.904957134107215
water_immersion_scan,octoLift,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,,,,,,,,,,,Current Java water-immersion and water-drag formulas; water_immersion is an abstract 0..1 exposure input.,,,,octoLift,,,,,,,,,,,,,,,,,,,,,,0.25,5.0,0.6977748104553243,30.22251895446757,0.2781038871267727,0.11488581852537162,14.74723995931705,0.22114705416458175,2.904957134107215
water_immersion_scan,octoLift,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,,,,,,,,,,,Current Java water-immersion and water-drag formulas; water_immersion is an abstract 0..1 exposure input.,,,,octoLift,,,,,,,,,,,,,,,,,,,,,,0.25,10.0,0.6977748104553243,30.22251895446757,0.2781038871267727,0.11488581852537162,58.9889598372682,0.884588216658327,2.904957134107215
water_immersion_scan,octoLift,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,,,,,,,,,,,Current Java water-immersion and water-drag formulas; water_immersion is an abstract 0..1 exposure input.,,,,octoLift,,,,,,,,,,,,,,,,,,,,,,0.5,2.0,0.5021800973980308,49.78199026019692,0.47754077045206683,0.18027517257771702,5.2361879219575185,0.0785209664444013,2.904957134107215
water_immersion_scan,octoLift,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,,,,,,,,,,,Current Java water-immersion and water-drag formulas; water_immersion is an abstract 0..1 exposure input.,,,,octoLift,,,,,,,,,,,,,,,,,,,,,,0.5,5.0,0.5021800973980308,49.78199026019692,0.47754077045206683,0.18027517257771702,32.72617451223449,0.4907560402775082,2.904957134107215
water_immersion_scan,octoLift,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,,,,,,,,,,,Current Java water-immersion and water-drag formulas; water_immersion is an abstract 0..1 exposure input.,,,,octoLift,,,,,,,,,,,,,,,,,,,,,,0.5,10.0,0.5021800973980308,49.78199026019692,0.47754077045206683,0.18027517257771702,120.0,1.7994991993728144,2.904957134107215
water_immersion_scan,octoLift,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,,,,,,,,,,,Current Java water-immersion and water-drag formulas; water_immersion is an abstract 0..1 exposure input.,,,,octoLift,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,0.18000000000000005,82.0,0.82,0.2828820673001383,11.61982853642886,0.17424893456794266,2.904957134107215
water_immersion_scan,octoLift,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,,,,,,,,,,,Current Java water-immersion and water-drag formulas; water_immersion is an abstract 0..1 exposure input.,,,,octoLift,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,0.18000000000000005,82.0,0.82,0.2828820673001383,72.62392835268038,1.0890558410496416,2.904957134107215
water_immersion_scan,octoLift,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,,,,,,,,,,,Current Java water-immersion and water-drag formulas; water_immersion is an abstract 0..1 exposure input.,,,,octoLift,,,,,,,,,,,,,,,,,,,,,,1.0,10.0,0.18000000000000005,82.0,0.82,0.2828820673001383,120.0,1.7994991993728144,2.904957134107215
precipitation_rain_scan,coaxialX8,https://www.weather.gov/lox/rainrate,,,,,0.0003517194444444445,,,,,,NWS visual rain-rate example 0.05 in/h.,,,,coaxialX8,nws_0.05_in_h,1.27,0.05,3.527777777777778e-07,0.04154756284372502,0.014613085721415606,0.11690468577132485,0.8767851432849364,0.03333333333333333,0.9969464177463395,0.30535822536604806,0.002601680185598726,0.0017052916054989661,0.00011690468577132485,1.324551149490112e-05,,,,,,,,,,,,,,,
precipitation_rain_scan,coaxialX8,https://www.weather.gov/lox/rainrate,,,,,0.0017585972222222222,,,,,,NWS visual rain-rate example 0.25 in/h.,,,,coaxialX8,nws_0.25_in_h,6.35,0.25,1.7638888888888888e-06,0.04154756284372502,0.07306542860707801,0.5845234288566241,4.383925716424681,0.16666666666666666,0.9880068262185034,1.1993173781496558,0.016560346304456495,0.009240961454757201,0.0005845234288566241,6.622755747450559e-05,,,,,,,,,,,,,,,
precipitation_rain_scan,coaxialX8,https://www.weather.gov/lox/rainrate,,,,,0.0035171944444444443,,,,,,NWS visual rain-rate example 0.50 in/h.,,,,coaxialX8,nws_0.50_in_h,12.7,0.5,3.5277777777777775e-06,0.04154756284372502,0.14613085721415603,1.1690468577132482,8.767851432849362,0.3333333333333333,0.9783822931625082,2.1617706837491757,0.03674970941259295,0.01913368651336064,0.0011690468577132483,0.00013245511494901118,,,,,,,,,,,,,,,
precipitation_rain_scan,coaxialX8,https://www.weather.gov/lox/rainrate,,,,,0.005275791666666667,,,,,,NWS visual rain-rate example 0.75 in/h.,,,,coaxialX8,nws_0.75_in_h,19.05,0.7500000000000001,5.291666666666667e-06,0.04154756284372502,0.21919628582123413,1.753570286569873,13.151777149274047,0.5,0.9694868395181343,3.0513160481865698,0.05858128006970397,0.02928832102955209,0.001753570286569873,0.00019868267242351682,,,,,,,,,,,,,,,
precipitation_rain_scan,coaxialX8,https://www.weather.gov/lox/rainrate,,,,,0.007034388888888889,,,,,,NWS visual rain-rate example 1.00 in/h.,,,,coaxialX8,nws_1.00_in_h,25.4,1.0,7.055555555555555e-06,0.04154756284372502,0.29226171442831206,2.3380937154264965,17.535702865698724,0.6666666666666666,0.9610340634242506,3.8965936575749427,0.08155271134315496,0.03961686902211819,0.0023380937154264965,0.00026491022989802237,,,,,,,,,,,,,,,
precipitation_rain_scan,coaxialX8,https://www.weather.gov/lox/rainrate,,,,,0.010551583333333335,,,,,,NWS visual rain-rate example 1.50 in/h; used here as wetness=1 reference.,,,,coaxialX8,nws_1.50_in_h_full_wetness,38.1,1.5000000000000002,1.0583333333333334e-05,0.04154756284372502,0.43839257164246825,3.507140573139746,26.303554298548093,1.0,0.945,5.500000000000005,0.13,0.06064234288020212,0.003507140573139746,0.00039736534484703363,,,,,,,,,,,,,,,
precipitation_rain_scan,coaxialX8,https://www.weather.gov/lox/rainrate,,,,,0.027694444444444445,,,,,,Analysis stress case above the NWS visualizer examples.,,,,coaxialX8,stress_100_mm_h,100.0,3.937007874015748,2.777777777777778e-05,0.04154756284372502,1.1506366709776068,9.205093367820854,69.0382002586564,1.0,0.945,5.500000000000005,0.13,0.06064234288020212,0.009205093367820855,0.0010429536610158361,,,,,,,,,,,,,,,
current_vs_icas_heavy_rain_ct_loss,coaxialX8_vs_ICAS_heavy_rain_4319rpm,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,4319.0,19.0,,,,552.962888665998,,,,,Compares current precipitationWetness=1 thrust loss with ICAS 2020 heavy-rain CT loss. Current wetness mapping clamps far below the ICAS equivalent rainfall rate.,,,,coaxialX8,,,,,,,,,,,,,,,0.005767146691400948,https://www.icas.org/icas_archive/ICAS2020/data/papers/ICAS2020_0482_paper.pdf,2.6408664962881856,5.500000000000005,2.0826497695852533,6.362593773888049,50.90075019110439,,,,,,,,,
current_vs_icas_heavy_rain_ct_loss,coaxialX8_vs_ICAS_heavy_rain_6528rpm,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,6528.0,19.0,,,,552.962888665998,,,,,Compares current precipitationWetness=1 thrust loss with ICAS 2020 heavy-rain CT loss. Current wetness mapping clamps far below the ICAS equivalent rainfall rate.,,,,coaxialX8,,,,,,,,,,,,,,,0.005767146691400948,https://www.icas.org/icas_archive/ICAS2020/data/papers/ICAS2020_0482_paper.pdf,1.6730861819932663,5.500000000000005,3.287338129496393,6.362593773888049,50.90075019110439,,,,,,,,,
water_immersion_scan,coaxialX8,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,,,,,,,,,,,Current Java water-immersion and water-drag formulas; water_immersion is an abstract 0..1 exposure input.,,,,coaxialX8,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.738659330568421
water_immersion_scan,coaxialX8,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,,,,,,,,,,,Current Java water-immersion and water-drag formulas; water_immersion is an abstract 0..1 exposure input.,,,,coaxialX8,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,4.738659330568421
water_immersion_scan,coaxialX8,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,,,,,,,,,,,Current Java water-immersion and water-drag formulas; water_immersion is an abstract 0..1 exposure input.,,,,coaxialX8,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,4.738659330568421
water_immersion_scan,coaxialX8,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,,,,,,,,,,,Current Java water-immersion and water-drag formulas; water_immersion is an abstract 0..1 exposure input.,,,,coaxialX8,,,,,,,,,,,,,,,,,,,,,,0.05,2.0,0.9051423730971658,9.485762690283417,0.07925204104098957,0.041528640285875454,0.6046874902670989,0.008564022744587417,4.738659330568421
water_immersion_scan,coaxialX8,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,,,,,,,,,,,Current Java water-immersion and water-drag formulas; water_immersion is an abstract 0..1 exposure input.,,,,coaxialX8,,,,,,,,,,,,,,,,,,,,,,0.05,5.0,0.9051423730971658,9.485762690283417,0.07925204104098957,0.041528640285875454,3.7792968141693684,0.05352514215367136,4.738659330568421
water_immersion_scan,coaxialX8,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,,,,,,,,,,,Current Java water-immersion and water-drag formulas; water_immersion is an abstract 0..1 exposure input.,,,,coaxialX8,,,,,,,,,,,,,,,,,,,,,,0.05,10.0,0.9051423730971658,9.485762690283417,0.07925204104098957,0.041528640285875454,15.117187256677473,0.21410056861468543,4.738659330568421
water_immersion_scan,coaxialX8,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,,,,,,,,,,,Current Java water-immersion and water-drag formulas; water_immersion is an abstract 0..1 exposure input.,,,,coaxialX8,,,,,,,,,,,,,,,,,,,,,,0.1,2.0,0.8437522211270138,15.624777887298624,0.13608612640987997,0.06516542155114449,1.3418855586833902,0.019004756390977755,4.738659330568421
water_immersion_scan,coaxialX8,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,,,,,,,,,,,Current Java water-immersion and water-drag formulas; water_immersion is an abstract 0..1 exposure input.,,,,coaxialX8,,,,,,,,,,,,,,,,,,,,,,0.1,5.0,0.8437522211270138,15.624777887298624,0.13608612640987997,0.06516542155114449,8.386784741771189,0.11877972744361097,4.738659330568421
water_immersion_scan,coaxialX8,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,,,,,,,,,,,Current Java water-immersion and water-drag formulas; water_immersion is an abstract 0..1 exposure input.,,,,coaxialX8,,,,,,,,,,,,,,,,,,,,,,0.1,10.0,0.8437522211270138,15.624777887298624,0.13608612640987997,0.06516542155114449,33.547138967084756,0.4751189097744439,4.738659330568421
water_immersion_scan,coaxialX8,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,,,,,,,,,,,Current Java water-immersion and water-drag formulas; water_immersion is an abstract 0..1 exposure input.,,,,coaxialX8,,,,,,,,,,,,,,,,,,,,,,0.25,2.0,0.6977748104553243,30.22251895446757,0.2781038871267727,0.11821653198024158,3.8489873967700348,0.05451215072269604,4.738659330568421
water_immersion_scan,coaxialX8,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,,,,,,,,,,,Current Java water-immersion and water-drag formulas; water_immersion is an abstract 0..1 exposure input.,,,,coaxialX8,,,,,,,,,,,,,,,,,,,,,,0.25,5.0,0.6977748104553243,30.22251895446757,0.2781038871267727,0.11821653198024158,24.05617122981272,0.34070094201685025,4.738659330568421
water_immersion_scan,coaxialX8,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,,,,,,,,,,,Current Java water-immersion and water-drag formulas; water_immersion is an abstract 0..1 exposure input.,,,,coaxialX8,,,,,,,,,,,,,,,,,,,,,,0.25,10.0,0.6977748104553243,30.22251895446757,0.2781038871267727,0.11821653198024158,96.22468491925088,1.362803768067401,4.738659330568421
water_immersion_scan,coaxialX8,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,,,,,,,,,,,Current Java water-immersion and water-drag formulas; water_immersion is an abstract 0..1 exposure input.,,,,coaxialX8,,,,,,,,,,,,,,,,,,,,,,0.5,2.0,0.5021800973980308,49.78199026019692,0.47754077045206683,0.18550162220040048,8.541437827659834,0.12097003659732929,4.738659330568421
water_immersion_scan,coaxialX8,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,,,,,,,,,,,Current Java water-immersion and water-drag formulas; water_immersion is an abstract 0..1 exposure input.,,,,coaxialX8,,,,,,,,,,,,,,,,,,,,,,0.5,5.0,0.5021800973980308,49.78199026019692,0.47754077045206683,0.18550162220040048,53.38398642287396,0.756062728733308,4.738659330568421
water_immersion_scan,coaxialX8,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,,,,,,,,,,,Current Java water-immersion and water-drag formulas; water_immersion is an abstract 0..1 exposure input.,,,,coaxialX8,,,,,,,,,,,,,,,,,,,,,,0.5,10.0,0.5021800973980308,49.78199026019692,0.47754077045206683,0.18550162220040048,120.0,1.6995270216298806,4.738659330568421
water_immersion_scan,coaxialX8,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,,,,,,,,,,,Current Java water-immersion and water-drag formulas; water_immersion is an abstract 0..1 exposure input.,,,,coaxialX8,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,0.18000000000000005,82.0,0.82,0.29108324582497014,18.954637322273683,0.26844931928665305,4.738659330568421
water_immersion_scan,coaxialX8,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,,,,,,,,,,,Current Java water-immersion and water-drag formulas; water_immersion is an abstract 0..1 exposure input.,,,,coaxialX8,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,0.18000000000000005,82.0,0.82,0.29108324582497014,118.46648326421052,1.6778082455415817,4.738659330568421
water_immersion_scan,coaxialX8,drone-sim-core/src/main/java/com/tenicana/dronecraft/sim/DroneConfig.java,,,,,,,,,,,Current Java water-immersion and water-drag formulas; water_immersion is an abstract 0..1 exposure input.,,,,coaxialX8,,,,,,,,,,,,,,,,,,,,,,1.0,10.0,0.18000000000000005,82.0,0.82,0.29108324582497014,120.0,1.6995270216298806,4.738659330568421
