row_type,name,metric,value,unit,source,doi,note
apdrone_drag_trim_filter_summary,straight_fast_v_ge_16,abs_cross_accel_p50_m_s2,1.1446454771922616,m/s^2,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,High-speed straight-ish events; not steady trim because along-track acceleration is allowed up to 3 m/s^2.
apdrone_drag_trim_filter_summary,straight_fast_v_ge_16,abs_turn_rate_p50_deg_s,3.8374950368018172,deg/s,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,High-speed straight-ish events; not steady trim because along-track acceleration is allowed up to 3 m/s^2.
apdrone_drag_trim_filter_summary,straight_fast_v_ge_16,decelerating_event_count,2,count,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,High-speed straight-ish events; not steady trim because along-track acceleration is allowed up to 3 m/s^2.
apdrone_drag_trim_filter_summary,straight_fast_v_ge_16,decel_only_drag_coeff_p50,0.002598346469336541,N/(m/s)^2,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,High-speed straight-ish events; not steady trim because along-track acceleration is allowed up to 3 m/s^2.
apdrone_drag_trim_filter_summary,straight_fast_v_ge_16,decel_only_coeff_p50_over_apDrone_x,0.021332893836917416,x,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,High-speed straight-ish events; not steady trim because along-track acceleration is allowed up to 3 m/s^2.
apdrone_drag_trim_filter_summary,straight_fast_v_ge_16,decel_only_coeff_p50_over_racingQuad_x,0.014237514900474198,x,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,High-speed straight-ish events; not steady trim because along-track acceleration is allowed up to 3 m/s^2.
apdrone_drag_trim_filter_summary,straight_decel_v_ge_8,event_count,31,count,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Straight-ish deceleration events; apparent drag assumes zero horizontal thrust and is only diagnostic.
apdrone_drag_trim_filter_summary,straight_decel_v_ge_8,source_file_count,3,count,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Straight-ish deceleration events; apparent drag assumes zero horizontal thrust and is only diagnostic.
apdrone_drag_trim_filter_summary,straight_decel_v_ge_8,min_speed_m_s,8.0,m/s,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Straight-ish deceleration events; apparent drag assumes zero horizontal thrust and is only diagnostic.
apdrone_drag_trim_filter_summary,straight_decel_v_ge_8,speed_p50_m_s,12.35,m/s,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Straight-ish deceleration events; apparent drag assumes zero horizontal thrust and is only diagnostic.
apdrone_drag_trim_filter_summary,straight_decel_v_ge_8,speed_p90_m_s,13.63,m/s,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Straight-ish deceleration events; apparent drag assumes zero horizontal thrust and is only diagnostic.
apdrone_drag_trim_filter_summary,straight_decel_v_ge_8,speed_max_m_s,15.86,m/s,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Straight-ish deceleration events; apparent drag assumes zero horizontal thrust and is only diagnostic.
apdrone_drag_trim_filter_summary,straight_decel_v_ge_8,throttle_p50,43.7,%,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Straight-ish deceleration events; apparent drag assumes zero horizontal thrust and is only diagnostic.
apdrone_drag_trim_filter_summary,straight_decel_v_ge_8,along_accel_p50_m_s2,-2.5724649995396445,m/s^2,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Straight-ish deceleration events; apparent drag assumes zero horizontal thrust and is only diagnostic.
apdrone_drag_trim_filter_summary,straight_decel_v_ge_8,abs_cross_accel_p50_m_s2,0.8317839783904729,m/s^2,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Straight-ish deceleration events; apparent drag assumes zero horizontal thrust and is only diagnostic.
apdrone_drag_trim_filter_summary,straight_decel_v_ge_8,abs_turn_rate_p50_deg_s,4.192258482125722,deg/s,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Straight-ish deceleration events; apparent drag assumes zero horizontal thrust and is only diagnostic.
apdrone_drag_trim_filter_summary,straight_decel_v_ge_8,decelerating_event_count,31,count,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Straight-ish deceleration events; apparent drag assumes zero horizontal thrust and is only diagnostic.
apdrone_drag_trim_filter_summary,straight_decel_v_ge_8,decel_only_drag_coeff_p50,0.011195850053243403,N/(m/s)^2,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Straight-ish deceleration events; apparent drag assumes zero horizontal thrust and is only diagnostic.
apdrone_drag_trim_filter_summary,straight_decel_v_ge_8,decel_only_coeff_p50_over_apDrone_x,0.09191995117605421,x,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Straight-ish deceleration events; apparent drag assumes zero horizontal thrust and is only diagnostic.
apdrone_drag_trim_filter_summary,straight_decel_v_ge_8,decel_only_coeff_p50_over_racingQuad_x,0.06134712357941591,x,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Straight-ish deceleration events; apparent drag assumes zero horizontal thrust and is only diagnostic.
apdrone_drag_trim_filter_summary,straight_decel_v_ge_12,event_count,18,count,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Straight-ish deceleration events above 12 m/s.
apdrone_drag_trim_filter_summary,straight_decel_v_ge_12,source_file_count,2,count,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Straight-ish deceleration events above 12 m/s.
apdrone_drag_trim_filter_summary,straight_decel_v_ge_12,min_speed_m_s,12.0,m/s,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Straight-ish deceleration events above 12 m/s.
apdrone_drag_trim_filter_summary,straight_decel_v_ge_12,speed_p50_m_s,13.184999999999999,m/s,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Straight-ish deceleration events above 12 m/s.
apdrone_drag_trim_filter_summary,straight_decel_v_ge_12,speed_p90_m_s,14.425,m/s,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Straight-ish deceleration events above 12 m/s.
apdrone_drag_trim_filter_summary,straight_decel_v_ge_12,speed_max_m_s,15.86,m/s,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Straight-ish deceleration events above 12 m/s.
apdrone_drag_trim_filter_summary,straight_decel_v_ge_12,throttle_p50,48.2,%,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Straight-ish deceleration events above 12 m/s.
apdrone_drag_trim_filter_summary,straight_decel_v_ge_12,along_accel_p50_m_s2,-1.581499864960905,m/s^2,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Straight-ish deceleration events above 12 m/s.
apdrone_drag_trim_filter_summary,straight_decel_v_ge_12,abs_cross_accel_p50_m_s2,0.9672195286634089,m/s^2,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Straight-ish deceleration events above 12 m/s.
apdrone_drag_trim_filter_summary,straight_decel_v_ge_12,abs_turn_rate_p50_deg_s,3.872463976967988,deg/s,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Straight-ish deceleration events above 12 m/s.
apdrone_drag_trim_filter_summary,straight_decel_v_ge_12,decelerating_event_count,18,count,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Straight-ish deceleration events above 12 m/s.
apdrone_drag_trim_filter_summary,straight_decel_v_ge_12,decel_only_drag_coeff_p50,0.005940746539269479,N/(m/s)^2,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Straight-ish deceleration events above 12 m/s.
apdrone_drag_trim_filter_summary,straight_decel_v_ge_12,decel_only_coeff_p50_over_apDrone_x,0.04877460212864926,x,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Straight-ish deceleration events above 12 m/s.
apdrone_drag_trim_filter_summary,straight_decel_v_ge_12,decel_only_coeff_p50_over_racingQuad_x,0.032552035831613584,x,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Straight-ish deceleration events above 12 m/s.
apdrone_drag_trim_filter_summary,straight_decel_v_ge_16,event_count,3,count,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Fastest straight-ish deceleration events above 16 m/s.
apdrone_drag_trim_filter_summary,straight_decel_v_ge_16,source_file_count,1,count,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Fastest straight-ish deceleration events above 16 m/s.
apdrone_drag_trim_filter_summary,straight_decel_v_ge_16,min_speed_m_s,16.0,m/s,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Fastest straight-ish deceleration events above 16 m/s.
apdrone_drag_trim_filter_summary,straight_decel_v_ge_16,speed_p50_m_s,18.63,m/s,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Fastest straight-ish deceleration events above 16 m/s.
apdrone_drag_trim_filter_summary,straight_decel_v_ge_16,speed_p90_m_s,18.701999999999998,m/s,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Fastest straight-ish deceleration events above 16 m/s.
apdrone_drag_trim_filter_summary,straight_decel_v_ge_16,speed_max_m_s,18.72,m/s,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Fastest straight-ish deceleration events above 16 m/s.
apdrone_drag_trim_filter_summary,straight_decel_v_ge_16,throttle_p50,62.3,%,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Fastest straight-ish deceleration events above 16 m/s.
apdrone_drag_trim_filter_summary,straight_decel_v_ge_16,along_accel_p50_m_s2,-4.744575412612742,m/s^2,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Fastest straight-ish deceleration events above 16 m/s.
apdrone_drag_trim_filter_summary,straight_decel_v_ge_16,abs_cross_accel_p50_m_s2,2.0338299368733312,m/s^2,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Fastest straight-ish deceleration events above 16 m/s.
apdrone_drag_trim_filter_summary,straight_decel_v_ge_16,abs_turn_rate_p50_deg_s,6.254958219549143,deg/s,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Fastest straight-ish deceleration events above 16 m/s.
apdrone_drag_trim_filter_summary,straight_decel_v_ge_16,decelerating_event_count,3,count,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Fastest straight-ish deceleration events above 16 m/s.
apdrone_drag_trim_filter_summary,straight_decel_v_ge_16,decel_only_drag_coeff_p50,0.008412233127521597,N/(m/s)^2,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Fastest straight-ish deceleration events above 16 m/s.
apdrone_drag_trim_filter_summary,straight_decel_v_ge_16,decel_only_coeff_p50_over_apDrone_x,0.06906595342792773,x,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Fastest straight-ish deceleration events above 16 m/s.
apdrone_drag_trim_filter_summary,straight_decel_v_ge_16,decel_only_coeff_p50_over_racingQuad_x,0.046094428096008756,x,https://data.mendeley.com/datasets/zgsvdtxnfh/2,10.17632/zgsvdtxnfh.2,Fastest straight-ish deceleration events above 16 m/s.
