row_type,name,metric,value,unit,source_file,source_url,evidence_role,note,effect,prop_diameter_in,prop_diameter_m,facility,source_csv,row_index,distance_cm,distance_over_diameter,distance_over_radius,pwm,rpm_1,rpm_2,rpm_mean,fz_n,wall_force_n,abs_wall_force_n,wall_moment_nm,abs_wall_moment_nm,far_baseline_distance_cm,fz_over_far_same_pwm,source_mat,uncertainty_group
surface_jirs2024_packet_measurement,wall_10in_DU2SRI_d15.312_pwm1570_r8,wall_force_n,-0.17643,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,10,0.254,DU2SRI,WallEffect_10_DU2SRI.csv,8,15.312,0.602834645669,1.20566929134,1570,4385,,4385,,-0.17643,0.17643,0.03543,0.03543,,,,
surface_jirs2024_packet_measurement,wall_10in_DU2SRI_d15.312_pwm1632_r9,wall_force_n,-0.24966,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,10,0.254,DU2SRI,WallEffect_10_DU2SRI.csv,9,15.312,0.602834645669,1.20566929134,1632,4765.4,,4765.4,,-0.24966,0.24966,0.045561,0.045561,,,,
surface_jirs2024_packet_measurement,wall_10in_DU2SRI_d15.312_pwm1676_r10,wall_force_n,-0.17051,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,10,0.254,DU2SRI,WallEffect_10_DU2SRI.csv,10,15.312,0.602834645669,1.20566929134,1676,5132.1,,5132.1,,-0.17051,0.17051,0.064494,0.064494,,,,
surface_jirs2024_packet_measurement,wall_10in_DU2SRI_d18.375_pwm1371_r11,wall_force_n,-0.06709,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,10,0.254,DU2SRI,WallEffect_10_DU2SRI.csv,11,18.375,0.72342519685,1.4468503937,1371,2942.4,,2942.4,,-0.06709,0.06709,0.016659,0.016659,,,,
surface_jirs2024_packet_measurement,wall_10in_DU2SRI_d18.375_pwm1500_r12,wall_force_n,-0.14268,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,10,0.254,DU2SRI,WallEffect_10_DU2SRI.csv,12,18.375,0.72342519685,1.4468503937,1500,3951.7,,3951.7,,-0.14268,0.14268,0.024654,0.024654,,,,
surface_jirs2024_packet_measurement,wall_10in_DU2SRI_d18.375_pwm1570_r13,wall_force_n,-0.10962,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,10,0.254,DU2SRI,WallEffect_10_DU2SRI.csv,13,18.375,0.72342519685,1.4468503937,1570,4376.5,,4376.5,,-0.10962,0.10962,0.034394,0.034394,,,,
surface_jirs2024_packet_measurement,wall_10in_DU2SRI_d18.375_pwm1632_r14,wall_force_n,-0.25468,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,10,0.254,DU2SRI,WallEffect_10_DU2SRI.csv,14,18.375,0.72342519685,1.4468503937,1632,4826.1,,4826.1,,-0.25468,0.25468,0.057116,0.057116,,,,
surface_jirs2024_packet_measurement,wall_10in_DU2SRI_d18.375_pwm1676_r15,wall_force_n,-0.28008,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,10,0.254,DU2SRI,WallEffect_10_DU2SRI.csv,15,18.375,0.72342519685,1.4468503937,1676,5166.4,,5166.4,,-0.28008,0.28008,0.055666,0.055666,,,,
surface_jirs2024_packet_measurement,wall_10in_DU2SRI_d21.438_pwm1371_r16,wall_force_n,-0.063392,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,10,0.254,DU2SRI,WallEffect_10_DU2SRI.csv,16,21.438,0.844015748031,1.68803149606,1371,2955.2,,2955.2,,-0.063392,0.063392,0.014793,0.014793,,,,
surface_jirs2024_packet_measurement,wall_10in_DU2SRI_d21.438_pwm1500_r17,wall_force_n,-0.046497,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,10,0.254,DU2SRI,WallEffect_10_DU2SRI.csv,17,21.438,0.844015748031,1.68803149606,1500,3947.6,,3947.6,,-0.046497,0.046497,0.028802,0.028802,,,,
surface_jirs2024_packet_measurement,wall_10in_DU2SRI_d21.438_pwm1570_r18,wall_force_n,-0.076645,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,10,0.254,DU2SRI,WallEffect_10_DU2SRI.csv,18,21.438,0.844015748031,1.68803149606,1570,4362.8,,4362.8,,-0.076645,0.076645,0.029864,0.029864,,,,
surface_jirs2024_packet_measurement,wall_10in_DU2SRI_d21.438_pwm1632_r19,wall_force_n,-0.31389,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,10,0.254,DU2SRI,WallEffect_10_DU2SRI.csv,19,21.438,0.844015748031,1.68803149606,1632,4824.7,,4824.7,,-0.31389,0.31389,0.056243,0.056243,,,,
surface_jirs2024_packet_measurement,wall_10in_DU2SRI_d21.438_pwm1676_r20,wall_force_n,-0.33399,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,10,0.254,DU2SRI,WallEffect_10_DU2SRI.csv,20,21.438,0.844015748031,1.68803149606,1676,5159.6,,5159.6,,-0.33399,0.33399,0.052578,0.052578,,,,
surface_jirs2024_packet_measurement,wall_10in_DU2SRI_d24.5_pwm1371_r21,wall_force_n,-0.1322,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,10,0.254,DU2SRI,WallEffect_10_DU2SRI.csv,21,24.5,0.964566929134,1.92913385827,1371,2944.9,,2944.9,,-0.1322,0.1322,0.014451,0.014451,,,,
surface_jirs2024_packet_measurement,wall_10in_DU2SRI_d24.5_pwm1500_r22,wall_force_n,-0.13927,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,10,0.254,DU2SRI,WallEffect_10_DU2SRI.csv,22,24.5,0.964566929134,1.92913385827,1500,3959.8,,3959.8,,-0.13927,0.13927,0.020851,0.020851,,,,
surface_jirs2024_packet_measurement,wall_10in_DU2SRI_d24.5_pwm1570_r23,wall_force_n,-0.30712,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,10,0.254,DU2SRI,WallEffect_10_DU2SRI.csv,23,24.5,0.964566929134,1.92913385827,1570,4378.4,,4378.4,,-0.30712,0.30712,0.02815,0.02815,,,,
surface_jirs2024_packet_measurement,wall_10in_DU2SRI_d24.5_pwm1632_r24,wall_force_n,-0.13609,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,10,0.254,DU2SRI,WallEffect_10_DU2SRI.csv,24,24.5,0.964566929134,1.92913385827,1632,4821.6,,4821.6,,-0.13609,0.13609,0.052822,0.052822,,,,
surface_jirs2024_packet_measurement,wall_10in_DU2SRI_d24.5_pwm1676_r25,wall_force_n,-0.20627,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,10,0.254,DU2SRI,WallEffect_10_DU2SRI.csv,25,24.5,0.964566929134,1.92913385827,1676,5173,,5173,,-0.20627,0.20627,0.05187,0.05187,,,,
surface_jirs2024_packet_measurement,wall_10in_DU2SRI_d30.625_pwm1371_r26,wall_force_n,-0.041592,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,10,0.254,DU2SRI,WallEffect_10_DU2SRI.csv,26,30.625,1.20570866142,2.41141732283,1371,2950.5,,2950.5,,-0.041592,0.041592,0.01068,0.01068,,,,
surface_jirs2024_packet_measurement,wall_10in_DU2SRI_d30.625_pwm1500_r27,wall_force_n,-0.16165,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,10,0.254,DU2SRI,WallEffect_10_DU2SRI.csv,27,30.625,1.20570866142,2.41141732283,1500,3932.3,,3932.3,,-0.16165,0.16165,0.016406,0.016406,,,,
surface_jirs2024_packet_measurement,wall_10in_DU2SRI_d30.625_pwm1570_r28,wall_force_n,-0.022617,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,10,0.254,DU2SRI,WallEffect_10_DU2SRI.csv,28,30.625,1.20570866142,2.41141732283,1570,4346.3,,4346.3,,-0.022617,0.022617,0.036401,0.036401,,,,
surface_jirs2024_packet_measurement,wall_10in_DU2SRI_d30.625_pwm1632_r29,wall_force_n,-0.12768,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,10,0.254,DU2SRI,WallEffect_10_DU2SRI.csv,29,30.625,1.20570866142,2.41141732283,1632,4759.7,,4759.7,,-0.12768,0.12768,0.036638,0.036638,,,,
surface_jirs2024_packet_measurement,wall_10in_DU2SRI_d30.625_pwm1676_r30,wall_force_n,-0.085608,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,10,0.254,DU2SRI,WallEffect_10_DU2SRI.csv,30,30.625,1.20570866142,2.41141732283,1676,5131.5,,5131.5,,-0.085608,0.085608,0.044601,0.044601,,,,
surface_jirs2024_packet_measurement,wall_10in_DU2SRI_d36.75_pwm1371_r31,wall_force_n,-0.06336,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,10,0.254,DU2SRI,WallEffect_10_DU2SRI.csv,31,36.75,1.4468503937,2.8937007874,1371,2929.9,,2929.9,,-0.06336,0.06336,0.0067866,0.0067866,,,,
surface_jirs2024_packet_measurement,wall_10in_DU2SRI_d36.75_pwm1500_r32,wall_force_n,-0.036226,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,10,0.254,DU2SRI,WallEffect_10_DU2SRI.csv,32,36.75,1.4468503937,2.8937007874,1500,3952.7,,3952.7,,-0.036226,0.036226,0.017232,0.017232,,,,
surface_jirs2024_packet_measurement,wall_10in_DU2SRI_d36.75_pwm1570_r33,wall_force_n,-0.18687,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,10,0.254,DU2SRI,WallEffect_10_DU2SRI.csv,33,36.75,1.4468503937,2.8937007874,1570,4377,,4377,,-0.18687,0.18687,0.016561,0.016561,,,,
surface_jirs2024_packet_measurement,wall_10in_DU2SRI_d36.75_pwm1632_r34,wall_force_n,-0.17288,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,10,0.254,DU2SRI,WallEffect_10_DU2SRI.csv,34,36.75,1.4468503937,2.8937007874,1632,4813.7,,4813.7,,-0.17288,0.17288,0.038021,0.038021,,,,
surface_jirs2024_packet_measurement,wall_10in_DU2SRI_d36.75_pwm1676_r35,wall_force_n,-0.3208,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,10,0.254,DU2SRI,WallEffect_10_DU2SRI.csv,35,36.75,1.4468503937,2.8937007874,1676,5175.9,,5175.9,,-0.3208,0.3208,0.02284,0.02284,,,,
surface_jirs2024_packet_measurement,wall_10in_txc_d12.25_pwm1109_r1,wall_force_n,0.025456,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,10,0.254,txc,WallEffect_10_txc.csv,1,12.25,0.482283464567,0.964566929134,1109,1940.75,1816.175,1878.4625,,0.025456,0.025456,0.0051972,0.0051972,,,,
surface_jirs2024_packet_measurement,wall_10in_txc_d12.25_pwm1524_r2,wall_force_n,0.060104,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,10,0.254,txc,WallEffect_10_txc.csv,2,12.25,0.482283464567,0.964566929134,1524,3491.525,3346.425,3418.975,,0.060104,0.060104,0.023158,0.023158,,,,
surface_jirs2024_packet_measurement,wall_10in_txc_d12.25_pwm1641_r3,wall_force_n,0.14672,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,10,0.254,txc,WallEffect_10_txc.csv,3,12.25,0.482283464567,0.964566929134,1641,3966.1,3804.95,3885.525,,0.14672,0.14672,0.044194,0.044194,,,,
surface_jirs2024_packet_measurement,wall_10in_txc_d12.25_pwm2000_r4,wall_force_n,0.24607,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,10,0.254,txc,WallEffect_10_txc.csv,4,12.25,0.482283464567,0.964566929134,2000,4836.6,4654.225,4745.4125,,0.24607,0.24607,0.072514,0.072514,,,,
surface_jirs2024_packet_measurement,wall_10in_txc_d18.375_pwm1109_r5,wall_force_n,0.0084853,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,10,0.254,txc,WallEffect_10_txc.csv,5,18.375,0.72342519685,1.4468503937,1109,1988.425,1808.35,1898.3875,,0.0084853,0.0084853,0.0030759,0.0030759,,,,
surface_jirs2024_packet_measurement,wall_10in_txc_d18.375_pwm1524_r6,wall_force_n,0.10819,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,10,0.254,txc,WallEffect_10_txc.csv,6,18.375,0.72342519685,1.4468503937,1524,3542.225,3390.2,3466.2125,,0.10819,0.10819,0.007566,0.007566,,,,
surface_jirs2024_packet_measurement,wall_10in_txc_d18.375_pwm1641_r7,wall_force_n,0.086621,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,10,0.254,txc,WallEffect_10_txc.csv,7,18.375,0.72342519685,1.4468503937,1641,4012.825,3824.55,3918.6875,,0.086621,0.086621,-0.0038537,0.0038537,,,,
surface_jirs2024_packet_measurement,wall_10in_txc_d18.375_pwm2000_r8,wall_force_n,0.12092,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,10,0.254,txc,WallEffect_10_txc.csv,8,18.375,0.72342519685,1.4468503937,2000,4936.8,4635.175,4785.9875,,0.12092,0.12092,0.011703,0.011703,,,,
surface_jirs2024_packet_measurement,wall_10in_txc_d24.5_pwm1109_r9,wall_force_n,0.025809,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,10,0.254,txc,WallEffect_10_txc.csv,9,24.5,0.964566929134,1.92913385827,1109,2012.8,1805.325,1909.0625,,0.025809,0.025809,0.0061872,0.0061872,,,,
surface_jirs2024_packet_measurement,wall_10in_txc_d24.5_pwm1524_r10,wall_force_n,0.04278,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,10,0.254,txc,WallEffect_10_txc.csv,10,24.5,0.964566929134,1.92913385827,1524,3550.9,3386.425,3468.6625,,0.04278,0.04278,-0.033128,0.033128,,,,
surface_jirs2024_packet_measurement,wall_10in_txc_d24.5_pwm1641_r11,wall_force_n,0.051265,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,10,0.254,txc,WallEffect_10_txc.csv,11,24.5,0.964566929134,1.92913385827,1641,3995.075,3812.25,3903.6625,,0.051265,0.051265,-0.045255,0.045255,,,,
surface_jirs2024_packet_measurement,wall_10in_txc_d24.5_pwm2000_r12,wall_force_n,0.055861,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,10,0.254,txc,WallEffect_10_txc.csv,12,24.5,0.964566929134,1.92913385827,2000,4917.35,4666.325,4791.8375,,0.055861,0.055861,-0.003783,0.003783,,,,
surface_jirs2024_packet_measurement,wall_10in_txc_d30.625_pwm1109_r13,wall_force_n,0.0084853,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,10,0.254,txc,WallEffect_10_txc.csv,13,30.625,1.20570866142,2.41141732283,1109,1929.3255,1817.2,1873.26275,,0.0084853,0.0084853,-0.0072125,0.0072125,,,,
surface_jirs2024_packet_measurement,wall_10in_txc_d30.625_pwm1524_r14,wall_force_n,0.0081317,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,10,0.254,txc,WallEffect_10_txc.csv,14,30.625,1.20570866142,2.41141732283,1524,3485.575,3389.25,3437.4125,,0.0081317,0.0081317,-0.042426,0.042426,,,,
surface_jirs2024_packet_measurement,wall_10in_txc_d30.625_pwm1641_r15,wall_force_n,0.060104,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,10,0.254,txc,WallEffect_10_txc.csv,15,30.625,1.20570866142,2.41141732283,1641,3936.75,3815.1,3875.925,,0.060104,0.060104,-0.030688,0.030688,,,,
surface_jirs2024_packet_measurement,wall_10in_txc_d30.625_pwm2000_r16,wall_force_n,0.073186,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,10,0.254,txc,WallEffect_10_txc.csv,16,30.625,1.20570866142,2.41141732283,2000,4840.35,4619.425,4729.8875,,0.073186,0.073186,0.0035355,0.0035355,,,,
surface_jirs2024_packet_measurement,wall_10in_txc_d36.75_pwm1109_r17,wall_force_n,-0.012728,N,docs/data/raw/surface_jirs2024_effect/10846_2024_2155_MOESM1_ESM.zip,https://static-content.springer.com/esm/art%3A10.1007%2Fs10846-024-02155-7/MediaObjects/10846_2024_2155_MOESM1_ESM.zip,normalized_measurement,"Distance is from propeller plane for ground/ceiling and closest motor axis for wall, following source CSV legend.",wall,10,0.254,txc,WallEffect_10_txc.csv,17,36.75,1.4468503937,2.8937007874,1109,1928.9,1802.125,1865.5125,,-0.012728,0.012728,-0.0034648,0.0034648,,,,
