row_type,name,metric,value,unit,source_file,source_url,evidence_role,note,window_rank,flight_id,archive,target_offset_s,profile,offset_from_vmax_s,elapsed_time_s,speed_m_s,horizontal_speed_m_s,roll_rad,pitch_rad,yaw_rad,body_velocity_x_m_s,body_velocity_y_m_s,body_velocity_z_m_s,body_z_forward_projection_signed,body_z_forward_projection_abs,body_z_angle_to_velocity_deg,body_z_tilt_from_world_z_abs_deg,thrust_mean_command,thrust_sum_command,channels_thrust_us,vbat_v,mean_thrust_forward_command_proxy,mean_thrust_forward_proxy_over_current_drag_over_max,mean_thrust_command_over_required_total_over_max,total_command_proxy,current_drag_force_n,current_drag_over_max_thrust,current_required_total_thrust_over_max,current_required_tilt_deg_for_drag_balance,is_vmax_sample
ratm_thrust_vector_packet_distribution,RATM_high_speed_thrust_vector_distribution,mean_thrust_forward_command_proxy_p25,0.039184542661,normalized command,docs/data/ratm_high_speed_window_reference.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,high_speed_distribution,Distribution over selected RATM window samples at or above 21 m/s.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ratm_thrust_vector_packet_distribution,RATM_high_speed_thrust_vector_distribution,mean_thrust_forward_command_proxy_p50,0.0642614799886,normalized command,docs/data/ratm_high_speed_window_reference.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,high_speed_distribution,Distribution over selected RATM window samples at or above 21 m/s.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ratm_thrust_vector_packet_distribution,RATM_high_speed_thrust_vector_distribution,mean_thrust_forward_command_proxy_p75,0.104948977623,normalized command,docs/data/ratm_high_speed_window_reference.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,high_speed_distribution,Distribution over selected RATM window samples at or above 21 m/s.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ratm_thrust_vector_packet_distribution,RATM_high_speed_thrust_vector_distribution,mean_thrust_forward_command_proxy_max,0.221873557338,normalized command,docs/data/ratm_high_speed_window_reference.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,high_speed_distribution,Distribution over selected RATM window samples at or above 21 m/s.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ratm_thrust_vector_packet_distribution,RATM_high_speed_thrust_vector_distribution,current_drag_over_max_thrust_min,0.0904217961887,ratio,docs/data/ratm_high_speed_window_reference.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,high_speed_distribution,Distribution over selected RATM window samples at or above 21 m/s.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ratm_thrust_vector_packet_distribution,RATM_high_speed_thrust_vector_distribution,current_drag_over_max_thrust_p25,0.0921268423774,ratio,docs/data/ratm_high_speed_window_reference.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,high_speed_distribution,Distribution over selected RATM window samples at or above 21 m/s.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ratm_thrust_vector_packet_distribution,RATM_high_speed_thrust_vector_distribution,current_drag_over_max_thrust_p50,0.0931263088133,ratio,docs/data/ratm_high_speed_window_reference.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,high_speed_distribution,Distribution over selected RATM window samples at or above 21 m/s.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ratm_thrust_vector_packet_distribution,RATM_high_speed_thrust_vector_distribution,current_drag_over_max_thrust_p75,0.0938488741158,ratio,docs/data/ratm_high_speed_window_reference.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,high_speed_distribution,Distribution over selected RATM window samples at or above 21 m/s.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ratm_thrust_vector_packet_distribution,RATM_high_speed_thrust_vector_distribution,current_drag_over_max_thrust_max,0.0949540950336,ratio,docs/data/ratm_high_speed_window_reference.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,high_speed_distribution,Distribution over selected RATM window samples at or above 21 m/s.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ratm_thrust_vector_packet_distribution,RATM_high_speed_thrust_vector_distribution,current_required_total_thrust_over_max_min,0.219276522785,ratio,docs/data/ratm_high_speed_window_reference.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,high_speed_distribution,Distribution over selected RATM window samples at or above 21 m/s.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ratm_thrust_vector_packet_distribution,RATM_high_speed_thrust_vector_distribution,current_required_total_thrust_over_max_p25,0.219985107084,ratio,docs/data/ratm_high_speed_window_reference.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,high_speed_distribution,Distribution over selected RATM window samples at or above 21 m/s.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ratm_thrust_vector_packet_distribution,RATM_high_speed_thrust_vector_distribution,current_required_total_thrust_over_max_p50,0.220405538977,ratio,docs/data/ratm_high_speed_window_reference.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,high_speed_distribution,Distribution over selected RATM window samples at or above 21 m/s.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ratm_thrust_vector_packet_distribution,RATM_high_speed_thrust_vector_distribution,current_required_total_thrust_over_max_p75,0.22071181072,ratio,docs/data/ratm_high_speed_window_reference.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,high_speed_distribution,Distribution over selected RATM window samples at or above 21 m/s.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ratm_thrust_vector_packet_distribution,RATM_high_speed_thrust_vector_distribution,current_required_total_thrust_over_max_max,0.221184023795,ratio,docs/data/ratm_high_speed_window_reference.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,high_speed_distribution,Distribution over selected RATM window samples at or above 21 m/s.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ratm_thrust_vector_packet_distribution,RATM_high_speed_thrust_vector_distribution,current_required_tilt_deg_for_drag_balance_min,24.3534393013,deg,docs/data/ratm_high_speed_window_reference.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,high_speed_distribution,Distribution over selected RATM window samples at or above 21 m/s.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ratm_thrust_vector_packet_distribution,RATM_high_speed_thrust_vector_distribution,current_required_tilt_deg_for_drag_balance_p25,24.7580119836,deg,docs/data/ratm_high_speed_window_reference.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,high_speed_distribution,Distribution over selected RATM window samples at or above 21 m/s.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ratm_thrust_vector_packet_distribution,RATM_high_speed_thrust_vector_distribution,current_required_tilt_deg_for_drag_balance_p50,24.9939489138,deg,docs/data/ratm_high_speed_window_reference.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,high_speed_distribution,Distribution over selected RATM window samples at or above 21 m/s.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ratm_thrust_vector_packet_distribution,RATM_high_speed_thrust_vector_distribution,current_required_tilt_deg_for_drag_balance_p75,25.1639579069,deg,docs/data/ratm_high_speed_window_reference.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,high_speed_distribution,Distribution over selected RATM window samples at or above 21 m/s.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ratm_thrust_vector_packet_distribution,RATM_high_speed_thrust_vector_distribution,current_required_tilt_deg_for_drag_balance_max,25.4230853929,deg,docs/data/ratm_high_speed_window_reference.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,high_speed_distribution,Distribution over selected RATM window samples at or above 21 m/s.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ratm_thrust_vector_packet_distribution,RATM_high_speed_thrust_vector_distribution,mean_thrust_forward_proxy_over_current_drag_over_max_min,0.00575724973045,ratio,docs/data/ratm_high_speed_window_reference.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,high_speed_distribution,Distribution over selected RATM window samples at or above 21 m/s.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ratm_thrust_vector_packet_distribution,RATM_high_speed_thrust_vector_distribution,mean_thrust_forward_proxy_over_current_drag_over_max_p25,0.417974906908,ratio,docs/data/ratm_high_speed_window_reference.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,high_speed_distribution,Distribution over selected RATM window samples at or above 21 m/s.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ratm_thrust_vector_packet_distribution,RATM_high_speed_thrust_vector_distribution,mean_thrust_forward_proxy_over_current_drag_over_max_p50,0.685587581032,ratio,docs/data/ratm_high_speed_window_reference.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,high_speed_distribution,Distribution over selected RATM window samples at or above 21 m/s.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ratm_thrust_vector_packet_distribution,RATM_high_speed_thrust_vector_distribution,mean_thrust_forward_proxy_over_current_drag_over_max_p75,1.13904513886,ratio,docs/data/ratm_high_speed_window_reference.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,high_speed_distribution,Distribution over selected RATM window samples at or above 21 m/s.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ratm_thrust_vector_packet_distribution,RATM_high_speed_thrust_vector_distribution,mean_thrust_forward_proxy_over_current_drag_over_max_max,2.45113711576,ratio,docs/data/ratm_high_speed_window_reference.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,high_speed_distribution,Distribution over selected RATM window samples at or above 21 m/s.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ratm_thrust_vector_packet_decimated_sample,window_rank_1_offset_-0.50s,sample,,,docs/data/ratm_high_speed_window_reference.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,traceability_sample,Nearest selected 500 Hz sample to the requested offset from vmax.,1,flight-04a-ellipse,autonomous,-0.5,ellipse,-0.5,12.486,8.89827566131,8.8923123636,0.348714062678,1.36736823989,-0.361845561631,1.47709628582,3.17389180387,8.18070333922,0.919358272389,0.919358272389,23.1675546782,79.0548938335,0.794425758166,3.17770303267,1800,21.89999962,0.730361892569,21.9152654784,3.92258768722,0.794425758166,1.7996378934,0.0333266276555,0.202525939893,9.47137635618,0
ratm_thrust_vector_packet_decimated_sample,window_rank_1_offset_-0.25s,sample,,,docs/data/ratm_high_speed_window_reference.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,traceability_sample,Nearest selected 500 Hz sample to the requested offset from vmax.,1,flight-04a-ellipse,autonomous,-0.25,ellipse,-0.25,12.736,18.3901001445,18.3889163262,-0.450311252755,1.31982102034,0.422412639212,4.15295473463,-14.9887199069,9.8125952657,0.533580306176,0.533580306176,57.752317588,77.0799417489,0.659483629425,2.6379345177,1654,21.7434012038,0.351887476907,4.57248827659,3.08060440572,0.659483629425,4.15570748432,0.0769575460059,0.214076052154,21.0686909149,0
ratm_thrust_vector_packet_decimated_sample,window_rank_1_offset_+0.00s,sample,,,docs/data/ratm_high_speed_window_reference.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,traceability_sample,Nearest selected 500 Hz sample to the requested offset from vmax.,1,flight-04a-ellipse,autonomous,0,ellipse,0,12.986,21.8533357096,21.8463000616,-0.628657721077,0.848980753385,0.542027897154,12.739800166,-17.2178350695,4.33727205562,0.198471854057,0.198471854057,78.5523885709,57.6950728738,0.300884086922,1.20353634769,1308,22.20000076,0.0597170225878,0.62890413064,1.36033372465,0.300884086922,5.12752113181,0.0949540950336,0.221184023795,25.4230853929,1
ratm_thrust_vector_packet_decimated_sample,window_rank_1_offset_+0.25s,sample,,,docs/data/ratm_high_speed_window_reference.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,traceability_sample,Nearest selected 500 Hz sample to the requested offset from vmax.,1,flight-04a-ellipse,autonomous,0.25,ellipse,0.25,13.236,19.0615690569,19.0265378972,-0.994670705983,-0.804820840397,0.68648156638,12.2783453105,4.15584914129,-13.9754988914,-0.733176731131,0.733176731131,42.8466240309,67.811011808,0.574560838129,2.29824335252,1585,22.5,0.421254637136,5.24209237447,2.6683721163,0.574560838129,4.33944096752,0.0803600179171,0.215322606101,21.9135704805,0
ratm_thrust_vector_packet_decimated_sample,window_rank_1_offset_+0.50s,sample,,,docs/data/ratm_high_speed_window_reference.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,traceability_sample,Nearest selected 500 Hz sample to the requested offset from vmax.,1,flight-04a-ellipse,autonomous,0.5,ellipse,0.5,13.486,7.89907684867,7.85533880031,0.951657600061,-1.36926956166,-2.34022778431,-2.35242302162,6.93239641607,2.96705256424,0.375620166898,0.375620166898,67.9373518807,83.3293019262,0.763863966464,3.05545586586,2000,21.9092375416,0.286922710571,9.81975326334,3.78355278884,0.763863966464,1.57782237041,0.0292189327854,0.201890659149,8.32144296919,0
ratm_thrust_vector_packet_decimated_sample,window_rank_2_offset_-0.50s,sample,,,docs/data/ratm_high_speed_window_reference.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,traceability_sample,Nearest selected 500 Hz sample to the requested offset from vmax.,2,flight-06a-ellipse,autonomous,-0.5,ellipse,-0.5,11.762,8.63724314618,8.63149913067,0.349224168437,1.36328976526,-0.36511967381,1.47001376246,2.97972976413,7.97259300587,0.923048346669,0.923048346669,22.6241215682,78.8379322638,0.801984769074,3.20793907629,1794,21.9725281937,0.740270715147,22.9579710148,3.96334067169,0.801984769074,1.74120868923,0.0322446053561,0.202350702477,9.16917592099,0
ratm_thrust_vector_packet_decimated_sample,window_rank_2_offset_-0.25s,sample,,,docs/data/ratm_high_speed_window_reference.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,traceability_sample,Nearest selected 500 Hz sample to the requested offset from vmax.,2,flight-06a-ellipse,autonomous,-0.25,ellipse,-0.25,12.012,18.2145023453,18.2138389808,-0.452447935126,1.32402692787,0.423257930986,3.98881806973,-14.9296808552,9.6416832375,0.529341019301,0.529341019301,58.0390590366,77.3089558734,0.624282760747,2.49713104299,1615,21.79999924,0.330458472906,4.34387155499,2.92048109239,0.624282760747,4.10803066136,0.076074641877,0.213760247369,20.8478590064,0
ratm_thrust_vector_packet_decimated_sample,window_rank_2_offset_+0.00s,sample,,,docs/data/ratm_high_speed_window_reference.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,traceability_sample,Nearest selected 500 Hz sample to the requested offset from vmax.,2,flight-06a-ellipse,autonomous,0,ellipse,0,12.262,21.8123413644,21.8055484312,-0.621302513632,0.881144938665,0.541894116368,12.2581208448,-17.4000138832,4.77034862621,0.218699521822,0.218699521822,77.367338861,58.8444627019,0.290183295877,1.16073318351,1304,22.4277693835,0.063462948049,0.669902706948,1.31251283547,0.290183295877,5.11566703508,0.0947345747237,0.221089872827,25.3717053581,1
ratm_thrust_vector_packet_decimated_sample,window_rank_2_offset_+0.25s,sample,,,docs/data/ratm_high_speed_window_reference.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,traceability_sample,Nearest selected 500 Hz sample to the requested offset from vmax.,2,flight-06a-ellipse,autonomous,0.25,ellipse,0.25,12.512,19.2769417579,19.2431276693,-0.947270800599,-0.771402563519,0.657390308868,12.8915663869,3.48085524902,-13.9029366093,-0.72122107251,0.72122107251,43.8446133223,65.252622912,0.561991183201,2.24796473281,1584,22.60000038,0.40531988389,4.97568003487,2.60499954814,0.561991183201,4.39885072526,0.0814601986159,0.215735616385,22.1846498068,0
ratm_thrust_vector_packet_decimated_sample,window_rank_2_offset_+0.50s,sample,,,docs/data/ratm_high_speed_window_reference.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,traceability_sample,Nearest selected 500 Hz sample to the requested offset from vmax.,2,flight-06a-ellipse,autonomous,0.5,ellipse,0.5,12.762,8.30873137038,8.26728665298,0.992616436588,-1.36716841508,-2.28628981701,-2.41880032579,7.62278070182,2.25336112089,0.271203992576,0.271203992576,74.2640760162,83.6549776666,0.878570851867,3.51428340747,2000,21.973196599,0.238271922787,7.71310311051,4.34635800118,0.878570851867,1.66815918913,0.0308918368358,0.202139550315,8.79063496936,0
ratm_thrust_vector_packet_decimated_sample,window_rank_3_offset_-0.50s,sample,,,docs/data/ratm_high_speed_window_reference.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,traceability_sample,Nearest selected 500 Hz sample to the requested offset from vmax.,3,flight-03a-ellipse,autonomous,-0.5,ellipse,-0.5,11.97,9.90091189256,9.89725239932,0.307836578846,1.39336994308,-0.321950978033,1.4815943632,3.13998319802,9.27218636371,0.936498219995,0.936498219995,20.5284434079,80.316816966,0.820288260927,3.28115304371,1788,21.70000076,0.768198496241,20.4627157192,4.03562002168,0.820288260927,2.02723428142,0.0375413755819,0.203262015879,10.6433213761,0
ratm_thrust_vector_packet_decimated_sample,window_rank_3_offset_-0.25s,sample,,,docs/data/ratm_high_speed_window_reference.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,traceability_sample,Nearest selected 500 Hz sample to the requested offset from vmax.,3,flight-03a-ellipse,autonomous,-0.25,ellipse,-0.25,12.22,18.9989657493,18.9981522184,-0.433378651181,1.29530706204,0.404062507214,4.71864895644,-14.9169917686,10.7786088224,0.567326083146,0.567326083146,55.4360249098,75.7076096008,0.579945704808,2.31978281923,1609,21.5398053977,0.329018325146,4.11062086416,2.69486789208,0.579945704808,4.32221558374,0.0800410293285,0.215203760642,21.8347792227,0
ratm_thrust_vector_packet_decimated_sample,window_rank_3_offset_+0.00s,sample,,,docs/data/ratm_high_speed_window_reference.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,traceability_sample,Nearest selected 500 Hz sample to the requested offset from vmax.,3,flight-03a-ellipse,autonomous,0,ellipse,0,12.47,21.8083773125,21.7977953121,-0.624556668703,0.730601468813,0.509200825187,14.599755847,-15.7910151859,3.61887960687,0.165939884248,0.165939884248,80.4481614016,52.8303789909,0.289339313444,1.15735725378,1293,22.20000076,0.0480129321813,0.506928845711,1.3087492785,0.289339313444,5.11452121877,0.0947133559031,0.221080781627,25.3667366483,1
ratm_thrust_vector_packet_decimated_sample,window_rank_3_offset_+0.25s,sample,,,docs/data/ratm_high_speed_window_reference.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,traceability_sample,Nearest selected 500 Hz sample to the requested offset from vmax.,3,flight-03a-ellipse,autonomous,0.25,ellipse,0.25,12.72,18.382332502,18.3361779908,-1.19550928855,-0.906316682033,0.739058425368,10.7678260657,7.41511563725,-12.9220791717,-0.702961888556,0.702961888556,45.3348775789,76.9367531373,0.608226570162,2.43290628065,1639,22.29999924,0.427560098431,5.55861707446,2.84135712274,0.608226570162,4.1535952209,0.0769184300167,0.214061993578,21.0589210423,0
ratm_thrust_vector_packet_decimated_sample,window_rank_3_offset_+0.50s,sample,,,docs/data/ratm_high_speed_window_reference.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,traceability_sample,Nearest selected 500 Hz sample to the requested offset from vmax.,3,flight-03a-ellipse,autonomous,0.5,ellipse,0.5,12.97,6.97219400097,6.88805210446,0.835005094033,-1.34814994199,-2.45908400956,-2.57271945083,5.00400725908,4.11734321686,0.590537672402,0.590537672402,53.8048276462,81.4772043999,0.892410670674,3.5696426827,2000,21.5128773724,0.527002120286,20.6739017068,4.43136755352,0.892410670674,1.37652364314,0.0254911785767,0.201384935891,7.27197163571,0
ratm_thrust_vector_packet_decimated_sample,window_rank_4_offset_-0.50s,sample,,,docs/data/ratm_high_speed_window_reference.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,traceability_sample,Nearest selected 500 Hz sample to the requested offset from vmax.,4,flight-02a-ellipse,autonomous,-0.5,ellipse,-0.5,10.096,11.8248219768,11.8243774134,0.29260716686,1.42180757368,-0.304094900537,1.65119809526,3.98731571301,11.0091449731,0.931019933718,0.931019933718,21.4056337855,81.8289496582,0.770694009713,3.08277603885,1771,21.79999924,0.71753148584,15.6360648595,3.76006726758,0.770694009713,2.47803399279,0.045889518385,0.20496814415,12.9373854796,0
ratm_thrust_vector_packet_decimated_sample,window_rank_4_offset_-0.25s,sample,,,docs/data/ratm_high_speed_window_reference.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,traceability_sample,Nearest selected 500 Hz sample to the requested offset from vmax.,4,flight-02a-ellipse,autonomous,-0.25,ellipse,-0.25,10.346,19.9240584535,19.9232512552,-0.475584389299,1.25233143052,0.445261527706,5.59932443975,-16.2379123497,10.0968249268,0.506765474028,0.506765474028,59.5513812541,73.8375415812,0.525573950636,2.10229580254,1548,21.7866202423,0.266342732231,3.1411422496,2.42182693456,0.525573950636,4.57875078478,0.0847916811996,0.217015486588,22.9991324441,0
ratm_thrust_vector_packet_decimated_sample,window_rank_4_offset_+0.00s,sample,,,docs/data/ratm_high_speed_window_reference.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,traceability_sample,Nearest selected 500 Hz sample to the requested offset from vmax.,4,flight-02a-ellipse,autonomous,0,ellipse,0,10.596,21.7967050687,21.7872983169,-0.621318476566,0.473593764794,0.458557321538,17.7577146096,-12.5718135147,1.30745120297,0.0599838920078,0.0599838920078,86.5611118178,43.6461211971,0.287591370036,1.15036548014,1299,22.4384842531,0.0172508496826,0.182257669073,1.30100037395,0.287591370036,5.111147792,0.0946508850371,0.221054025652,25.3521057718,1
ratm_thrust_vector_packet_decimated_sample,window_rank_4_offset_+0.25s,sample,,,docs/data/ratm_high_speed_window_reference.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,traceability_sample,Nearest selected 500 Hz sample to the requested offset from vmax.,4,flight-02a-ellipse,autonomous,0.25,ellipse,0.25,10.846,16.7977621838,16.767953955,-1.50144979679,-1.15930014455,0.806715619063,6.71382698777,12.2681272838,-9.30496612083,-0.553940817772,0.553940817772,56.3622081098,88.4118399358,0.751960657526,3.0078426301,1772,22.3126123483,0.416541701562,6.03196465945,3.55765541027,0.751960657526,3.72900922904,0.0690557264638,0.211364106641,19.0694821617,0
ratm_thrust_vector_packet_decimated_sample,window_rank_4_offset_+0.50s,sample,,,docs/data/ratm_high_speed_window_reference.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,traceability_sample,Nearest selected 500 Hz sample to the requested offset from vmax.,4,flight-02a-ellipse,autonomous,0.5,ellipse,0.5,11.096,4.6713346186,4.61876965002,0.360436191612,-1.32192466145,-2.91069655273,-1.55601302195,-1.58624026896,4.10901842338,0.879624081523,0.879624081523,28.4029501943,76.6744676079,0.932034430205,3.72813772082,2000,21.5,0.819839929617,49.4434556706,4.64966220129,0.932034430205,0.895393649146,0.0165813638731,0.200452073689,4.74491960167,0
ratm_thrust_vector_packet_decimated_sample,window_rank_5_offset_-0.50s,sample,,,docs/data/ratm_high_speed_window_reference.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,traceability_sample,Nearest selected 500 Hz sample to the requested offset from vmax.,5,flight-05a-ellipse,autonomous,-0.5,ellipse,-0.5,10.94,11.1321017864,11.1305086726,0.272417832857,1.4036660549,-0.28672087525,1.66546336343,3.19209533915,10.5337765932,0.946252270707,0.946252270707,18.8704537219,80.7804086451,0.813550226434,3.25420090574,1776,21.60000038,0.769823749097,17.9679746741,3.98198120536,0.813550226434,2.31358754702,0.0428442138337,0.204307902142,12.1050149258,0
ratm_thrust_vector_packet_decimated_sample,window_rank_5_offset_-0.25s,sample,,,docs/data/ratm_high_speed_window_reference.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,traceability_sample,Nearest selected 500 Hz sample to the requested offset from vmax.,5,flight-05a-ellipse,autonomous,-0.25,ellipse,-0.25,11.19,19.6365895471,19.6357462739,-0.482993967832,1.26953944845,0.45120075164,5.20461555175,-16.2661237456,9.69127671117,0.493531561982,0.493531561982,60.4270335938,74.7650159217,0.58448122297,2.33792489188,1578,21.39999962,0.288459930922,3.46261548047,2.70043456241,0.58448122297,4.49857524107,0.0833069489087,0.216439691265,22.6373348782,0
ratm_thrust_vector_packet_decimated_sample,window_rank_5_offset_+0.00s,sample,,,docs/data/ratm_high_speed_window_reference.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,traceability_sample,Nearest selected 500 Hz sample to the requested offset from vmax.,5,flight-05a-ellipse,autonomous,0,ellipse,0,11.44,21.7956760889,21.7844415859,-0.617236212,0.558573203,0.467590653,16.9009250463,-13.567155565,2.31138889523,0.106048047595,0.106048047595,83.912447584,46.2480243412,0.291098259398,1.16439303759,1301,22.10000038,0.0308704020674,0.326169143937,1.31687881917,0.291098259398,5.11085043642,0.0946453784522,0.221051667899,25.3508159421,1
ratm_thrust_vector_packet_decimated_sample,window_rank_5_offset_+0.25s,sample,,,docs/data/ratm_high_speed_window_reference.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,traceability_sample,Nearest selected 500 Hz sample to the requested offset from vmax.,5,flight-05a-ellipse,autonomous,0.25,ellipse,0.25,11.69,17.4343254446,17.3974925619,-1.4140709222,-1.06752090664,0.764581016204,8.31829579409,11.2799514564,-10.3693950609,-0.594768928337,0.594768928337,53.5038387224,85.6827357535,0.668407596404,2.67363038562,1696,22.1613420078,0.397548069806,5.50724016477,3.14681630985,0.668407596404,3.89806783929,0.0721864414682,0.212407567074,19.8676580279,0
ratm_thrust_vector_packet_decimated_sample,window_rank_5_offset_+0.50s,sample,,,docs/data/ratm_high_speed_window_reference.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,traceability_sample,Nearest selected 500 Hz sample to the requested offset from vmax.,5,flight-05a-ellipse,autonomous,0.5,ellipse,0.5,11.94,5.41395123728,5.35486073768,0.425983765462,-1.32455237908,-2.86120473451,-1.90341515695,-0.665431240414,5.02444822883,0.92805568588,0.92805568588,21.8662676878,77.1747339715,0.931028676576,3.72411470631,2000,21.5107035299,0.864046457014,44.5304691323,4.63878642753,0.931028676576,1.04778839271,0.0194034887539,0.200705225628,5.54782326887,0
ratm_thrust_vector_packet_decimated_sample,window_rank_6_offset_-0.50s,sample,,,docs/data/ratm_high_speed_window_reference.csv,https://github.com/Drone-Racing/drone-racing-dataset/releases/tag/v3.0.0,traceability_sample,Nearest selected 500 Hz sample to the requested offset from vmax.,6,flight-01a-ellipse,autonomous,-0.5,ellipse,-0.5,11.592,11.8626954037,11.8617241148,0.344014653203,1.42495091207,-0.349154524228,1.56540139833,5.03854622693,10.6247876507,0.895647008468,0.895647008468,26.4083427029,82.1364812484,0.770618675622,3.08247470249,1788,21.7630361222,0.69020231149,14.9857321022,3.75900964037,0.770618675622,2.48709402827,0.0460572968197,0.205005772623,12.9830865065,0
