row_type,name,metric,value,unit,source_file,source_url,evidence_role,note,propeller_hash,propeller_title,propeller_brand,propeller_name,propeller_diameter_in,propeller_pitch_in,propeller_weight_g,propeller_material,benchmarks_count,test_hash,test_title,test_link,created_at,creator_name,device,powertrain_index,motor_title,motor_kv_rpm_per_v,esc_title,sample_index,time_s,throttle_us,rotation_speed_rpm,thrust_kgf,thrust_n,torque_nm,voltage_v,current_a,electrical_power_w,mechanical_power_w,motor_esc_efficiency_percent,propeller_efficiency_gf_per_w,overall_efficiency_gf_per_w,omega_rad_s,tip_speed_m_s,tip_mach_isa,static_thrust_k_n_per_rad_s2,static_ct,static_cp_from_mechanical_power,static_torque_coefficient,thrust_over_current_racing_max_per_rotor,rpm_over_current_racing_max,current_over_current_racing_per_motor_limit
tyto_5in_static_packet_sample,79e_pt0_sample_010,,,,,https://database.tytorobotics.com/tests/79e/dys-samguk-wei-hq-5043,,,zdq,HQ Prop 5043,,,5,4.3,,,,79e,DYS Samguk Wei HQ 5043,https://database.tytorobotics.com/tests/79e/dys-samguk-wei-hq-5043,2019-03-20T06:09:47.000000Z,Rob Hessler,Series 1585,0,DYS Samguk Wei 2207 2600kv,2600,Flycolor XCross Blheli32 50A ESC,10,63.29541165,1605,17642,0.508714912944,4.98878910102,0.058688761035,15.3170915222,9.67464191437,148.187375647,108.425485889,73.167829186,4.69183890461,3.43291667541,1847.46591982,117.314085909,0.344745353722,1.46164623853e-06,0.181071891149,0.105386985353,0.0167728596565,0.369539933409,0.605471286967,0.429984085083
tyto_5in_static_packet_sample,79e_pt0_sample_011,,,,,https://database.tytorobotics.com/tests/79e/dys-samguk-wei-hq-5043,,,zdq,HQ Prop 5043,,,5,4.3,,,,79e,DYS Samguk Wei HQ 5043,https://database.tytorobotics.com/tests/79e/dys-samguk-wei-hq-5043,2019-03-20T06:09:47.000000Z,Rob Hessler,Series 1585,0,DYS Samguk Wei 2207 2600kv,2600,Flycolor XCross Blheli32 50A ESC,11,68.2771454,1564,16674,0.455314773778,4.46511262627,0.0536458303706,15.3665806866,8.41035391808,129.238382085,93.6708340336,72.4791138071,4.86079555579,3.52306154281,1746.09719687,110.877172001,0.325829499374,1.46452094634e-06,0.181428016157,0.107841036491,0.0171634340257,0.330749083427,0.572249645102,0.37379350747
tyto_5in_static_packet_sample,79e_pt0_sample_012,,,,,https://database.tytorobotics.com/tests/79e/dys-samguk-wei-hq-5043,,,zdq,HQ Prop 5043,,,5,4.3,,,,79e,DYS Samguk Wei HQ 5043,https://database.tytorobotics.com/tests/79e/dys-samguk-wei-hq-5043,2019-03-20T06:09:47.000000Z,Rob Hessler,Series 1585,0,DYS Samguk Wei 2207 2600kv,2600,Flycolor XCross Blheli32 50A ESC,12,73.30514995,1523,15389,0.388595177661,3.81081689901,0.0473666492865,15.4165557384,7.26853359222,112.055753261,76.3328858144,68.1204521792,5.09079636535,3.4678735036,1611.53231154,102.332301783,0.300719093551,1.46737138995e-06,0.181781135265,0.111783972755,0.0177909718225,0.28228273326,0.528148601923,0.323045937432
tyto_5in_static_packet_sample,79e_pt0_sample_013,,,,,https://database.tytorobotics.com/tests/79e/dys-samguk-wei-hq-5043,,,zdq,HQ Prop 5043,,,5,4.3,,,,79e,DYS Samguk Wei HQ 5043,https://database.tytorobotics.com/tests/79e/dys-samguk-wei-hq-5043,2019-03-20T06:09:47.000000Z,Rob Hessler,Series 1585,0,DYS Samguk Wei 2207 2600kv,2600,Flycolor XCross Blheli32 50A ESC,13,78.310596,1482,14726,0.35486472324,3.48003413816,0.0442748708048,15.476230278,5.85675458908,90.6404827024,68.2764161352,75.3266245938,5.19747144515,3.91507980386,1542.10311389,97.9235477321,0.287763296616,1.46337852011e-06,0.18128648993,0.114107814109,0.0181608226609,0.25778030653,0.505394522836,0.260300203959
tyto_5in_static_packet_sample,79e_pt0_sample_014,,,,,https://database.tytorobotics.com/tests/79e/dys-samguk-wei-hq-5043,,,zdq,HQ Prop 5043,,,5,4.3,,,,79e,DYS Samguk Wei HQ 5043,https://database.tytorobotics.com/tests/79e/dys-samguk-wei-hq-5043,2019-03-20T06:09:47.000000Z,Rob Hessler,Series 1585,0,DYS Samguk Wei 2207 2600kv,2600,Flycolor XCross Blheli32 50A ESC,14,83.3196262,1441,13697,0.304299518541,2.9841588735,0.039504161115,15.5273538017,4.74204301357,73.6313796148,56.6626546726,76.95449273,5.37037172542,4.13274231901,1434.34648587,91.081001853,0.267655430786,1.45048684149e-06,0.179689440955,0.117684592523,0.0187300846257,0.221048805445,0.470079368415,0.21075746727
tyto_5in_static_packet_sample,79e_pt0_sample_015,,,,,https://database.tytorobotics.com/tests/79e/dys-samguk-wei-hq-5043,,,zdq,HQ Prop 5043,,,5,4.3,,,,79e,DYS Samguk Wei HQ 5043,https://database.tytorobotics.com/tests/79e/dys-samguk-wei-hq-5043,2019-03-20T06:09:47.000000Z,Rob Hessler,Series 1585,0,DYS Samguk Wei 2207 2600kv,2600,Flycolor XCross Blheli32 50A ESC,15,88.6298305,1400,12449,0.249215956155,2.44397365643,0.0343275983563,15.5804601288,3.66282521725,57.068502256,44.7513875091,78.4169651208,5.56889897782,4.36696156905,1303.65623148,82.7821706993,0.243268048321,1.43803796069e-06,0.178147246728,0.12379473142,0.0197025434342,0.181035085662,0.427248160721,0.162792231878
tyto_5in_static_packet_sample,79e_pt0_sample_016,,,,,https://database.tytorobotics.com/tests/79e/dys-samguk-wei-hq-5043,,,zdq,HQ Prop 5043,,,5,4.3,,,,79e,DYS Samguk Wei HQ 5043,https://database.tytorobotics.com/tests/79e/dys-samguk-wei-hq-5043,2019-03-20T06:09:47.000000Z,Rob Hessler,Series 1585,0,DYS Samguk Wei 2207 2600kv,2600,Flycolor XCross Blheli32 50A ESC,16,93.89443715,1359,11271,0.202780619605,1.98859856325,0.0298485971697,15.6268233681,2.8097313714,43.9071758526,35.2301905891,80.2378880103,5.75587631557,4.61839359209,1180.29635995,74.9488188571,0.220248547886,1.42746341311e-06,0.176837248948,0.131318738165,0.0209000262996,0.147303597278,0.386819344485,0.12487694984
tyto_5in_static_packet_sample,79e_pt0_sample_017,,,,,https://database.tytorobotics.com/tests/79e/dys-samguk-wei-hq-5043,,,zdq,HQ Prop 5043,,,5,4.3,,,,79e,DYS Samguk Wei HQ 5043,https://database.tytorobotics.com/tests/79e/dys-samguk-wei-hq-5043,2019-03-20T06:09:47.000000Z,Rob Hessler,Series 1585,0,DYS Samguk Wei 2207 2600kv,2600,Flycolor XCross Blheli32 50A ESC,17,99.05544775,1318,10079,0.159145509163,1.56068430743,0.0256469435446,15.668973484,2.08649600983,32.6932506525,27.0695900657,82.7987108207,5.87912520199,4.86783987478,1055.47041185,67.0223711525,0.196955471044,1.40095097316e-06,0.173552830657,0.141100450726,0.0224568342055,0.115606244995,0.345910049957,0.0927331559923
tyto_5in_static_packet_sample,79e_pt0_sample_018,,,,,https://database.tytorobotics.com/tests/79e/dys-samguk-wei-hq-5043,,,zdq,HQ Prop 5043,,,5,4.3,,,,79e,DYS Samguk Wei HQ 5043,https://database.tytorobotics.com/tests/79e/dys-samguk-wei-hq-5043,2019-03-20T06:09:47.000000Z,Rob Hessler,Series 1585,0,DYS Samguk Wei 2207 2600kv,2600,Flycolor XCross Blheli32 50A ESC,18,104.1729683,1277,8861,0.122577402046,1.20207367978,0.0220308615964,15.7037247372,1.5261867702,23.9668169367,20.4429156491,85.2967488468,5.99608217097,5.11446315002,927.921750115,58.9230311323,0.173154323735,1.39607380713e-06,0.172948636802,0.156817196204,0.0249582319377,0.0890424947983,0.304108438602,0.06783052312
tyto_5in_static_packet_sample,79e_pt0_sample_019,,,,,https://database.tytorobotics.com/tests/79e/dys-samguk-wei-hq-5043,,,zdq,HQ Prop 5043,,,5,4.3,,,,79e,DYS Samguk Wei HQ 5043,https://database.tytorobotics.com/tests/79e/dys-samguk-wei-hq-5043,2019-03-20T06:09:47.000000Z,Rob Hessler,Series 1585,0,DYS Samguk Wei 2207 2600kv,2600,Flycolor XCross Blheli32 50A ESC,19,109.1868328,1236,7595,0.0881988686393,0.864935435141,0.0186248252049,15.7330690289,1.07129618764,16.8547768705,14.8131902873,87.8871930561,5.95407653101,5.23287073552,795.346540134,50.5045052985,0.148415200177,1.36732230208e-06,0.169386838293,0.180453090698,0.0287200013808,0.0640692914919,0.260659473105,0.0476131638951
tyto_5in_static_packet_sample,79e_pt0_sample_020,,,,,https://database.tytorobotics.com/tests/79e/dys-samguk-wei-hq-5043,,,zdq,HQ Prop 5043,,,5,4.3,,,,79e,DYS Samguk Wei HQ 5043,https://database.tytorobotics.com/tests/79e/dys-samguk-wei-hq-5043,2019-03-20T06:09:47.000000Z,Rob Hessler,Series 1585,0,DYS Samguk Wei 2207 2600kv,2600,Flycolor XCross Blheli32 50A ESC,20,114.27745395,1195,6211,0.0578840776796,0.567648890377,0.015577069161,15.7581134796,0.70888851285,11.1707456299,10.1315500773,90.6971693112,5.71324992111,5.18175595412,650.414399048,41.3013143396,0.121370218341,1.34183618371e-06,0.166229562935,0.225678592875,0.0359178636062,0.0420480659538,0.213160762008,0.0315061561267
tyto_5in_static_packet_sample,7nk_pt0_sample_000,,,,,https://database.tytorobotics.com/tests/7nk/t-motor-lf40-with-t5150-prop,,,9wq,T-Motor T5150,,,5.1,5,,,,7nk,T-motor LF40 with T5150 prop,https://database.tytorobotics.com/tests/7nk/t-motor-lf40-with-t5150-prop,2019-04-30T15:35:25.000000Z,Erwan Labadie,Series 1585,0,T-Motor LF40 2305,2450,T-Motor F35A,0,1.8451412,1000,0,9.82149007603e-05,0.000963159156541,4.72245064715e-05,11.5292879581,0.0562286437053,0.648276224775,0,0,,,0,0,0,,,,,7.13451227068e-05,0,0.00249905083135
tyto_5in_static_packet_sample,7nk_pt0_sample_001,,,,,https://database.tytorobotics.com/tests/7nk/t-motor-lf40-with-t5150-prop,,,9wq,T-Motor T5150,,,5.1,5,,,,7nk,T-motor LF40 with T5150 prop,https://database.tytorobotics.com/tests/7nk/t-motor-lf40-with-t5150-prop,2019-04-30T15:35:25.000000Z,Erwan Labadie,Series 1585,0,T-Motor LF40 2305,2450,T-Motor F35A,1,18.4644413,1600,5568,0.361093625659,3.54111880407,0.0506496867125,11.343503027,8.44151557214,95.7563574447,29.5327988915,30.8416064266,12.2268677271,3.7709624227,583.079596506,37.7660654657,0.11098134974,1.04156123618e-05,1.19204564523,0.826999271642,0.131621022015,0.262305096598,0.19109308048,0.375178469873
tyto_5in_static_packet_sample,7nk_pt0_sample_002,,,,,https://database.tytorobotics.com/tests/7nk/t-motor-lf40-with-t5150-prop,,,9wq,T-Motor T5150,,,5.1,5,,,,7nk,T-motor LF40 with T5150 prop,https://database.tytorobotics.com/tests/7nk/t-motor-lf40-with-t5150-prop,2019-04-30T15:35:25.000000Z,Erwan Labadie,Series 1585,0,T-Motor LF40 2305,2450,T-Motor F35A,2,24.44998185,1570,5312,0.327594793805,3.21260748467,0.0463661169221,11.3664266014,7.40562810666,84.1755283117,25.7921419536,30.6409029689,12.7013411447,3.8918056159,556.271339196,36.0296946397,0.105878758947,1.03820782577e-05,1.18820773524,0.831785624211,0.132382793686,0.23797092479,0.182307191722,0.329139026963
tyto_5in_static_packet_sample,7nk_pt0_sample_003,,,,,https://database.tytorobotics.com/tests/7nk/t-motor-lf40-with-t5150-prop,,,9wq,T-Motor T5150,,,5.1,5,,,,7nk,T-motor LF40 with T5150 prop,https://database.tytorobotics.com/tests/7nk/t-motor-lf40-with-t5150-prop,2019-04-30T15:35:25.000000Z,Erwan Labadie,Series 1585,0,T-Motor LF40 2305,2450,T-Motor F35A,3,30.57027355,1541,5068,0.29719452423,2.91448268104,0.0423861634284,11.3868353748,6.45754034288,73.5309488107,22.495172742,30.5927954226,13.2114799757,4.04176104126,530.719718946,34.3747161962,0.101015352098,1.03473950584e-05,1.18423831364,0.835367764869,0.132952909079,0.215887606003,0.1739331415,0.287001793017
tyto_5in_static_packet_sample,7nk_pt0_sample_004,,,,,https://database.tytorobotics.com/tests/7nk/t-motor-lf40-with-t5150-prop,,,9wq,T-Motor T5150,,,5.1,5,,,,7nk,T-motor LF40 with T5150 prop,https://database.tytorobotics.com/tests/7nk/t-motor-lf40-with-t5150-prop,2019-04-30T15:35:25.000000Z,Erwan Labadie,Series 1585,0,T-Motor LF40 2305,2450,T-Motor F35A,4,36.62084205,1511,4823,0.266824260468,2.61665213392,0.0382652864929,11.4062686729,5.57340415723,63.5717452403,19.3263948923,30.4009191807,13.8062096917,4.19721465031,505.063378942,32.7129550541,0.0961320132536,1.02578000702e-05,1.17398434952,0.832716676585,0.132530975274,0.193826083994,0.1655247714,0.247706851432
tyto_5in_static_packet_sample,7nk_pt0_sample_005,,,,,https://database.tytorobotics.com/tests/7nk/t-motor-lf40-with-t5150-prop,,,9wq,T-Motor T5150,,,5.1,5,,,,7nk,T-motor LF40 with T5150 prop,https://database.tytorobotics.com/tests/7nk/t-motor-lf40-with-t5150-prop,2019-04-30T15:35:25.000000Z,Erwan Labadie,Series 1585,0,T-Motor LF40 2305,2450,T-Motor F35A,5,42.65031875,1482,4580,0.240122849608,2.35480074311,0.0347381217967,11.4229494476,4.8232339359,55.0955574239,16.660975644,30.2401435307,14.4122922174,4.3582978526,479.616478448,31.0647593091,0.0912885383996,1.02368413398e-05,1.17158566546,0.838305266142,0.133420426926,0.174429684675,0.157185041056,0.214365952707
tyto_5in_static_packet_sample,7nk_pt0_sample_006,,,,,https://database.tytorobotics.com/tests/7nk/t-motor-lf40-with-t5150-prop,,,9wq,T-Motor T5150,,,5.1,5,,,,7nk,T-motor LF40 with T5150 prop,https://database.tytorobotics.com/tests/7nk/t-motor-lf40-with-t5150-prop,2019-04-30T15:35:25.000000Z,Erwan Labadie,Series 1585,0,T-Motor LF40 2305,2450,T-Motor F35A,6,48.63265645,1452,4342,0.213953785284,2.09816988846,0.0314074858601,11.4394734287,4.12721061475,47.2131161622,14.2807695188,30.2474623148,14.9819507277,4.53165990038,454.69317673,29.4504770568,0.0865447235221,1.01485448613e-05,1.16148031313,0.843296604227,0.134214823055,0.155419991738,0.149016910101,0.183431582878
tyto_5in_static_packet_sample,7nk_pt0_sample_007,,,,,https://database.tytorobotics.com/tests/7nk/t-motor-lf40-with-t5150-prop,,,9wq,T-Motor T5150,,,5.1,5,,,,7nk,T-motor LF40 with T5150 prop,https://database.tytorobotics.com/tests/7nk/t-motor-lf40-with-t5150-prop,2019-04-30T15:35:25.000000Z,Erwan Labadie,Series 1585,0,T-Motor LF40 2305,2450,T-Motor F35A,7,54.56863975,1423,4117,0.191167551874,1.87471327258,0.0284109568932,11.4523025322,3.57879575021,40.9854516323,12.2488508427,29.8858506004,15.6069785099,4.6642782807,431.131231828,27.9243698855,0.0820600245832,1.00859284788e-05,1.15431399553,0.848498236513,0.135042688546,0.138867649821,0.14129493756,0.159057588898
tyto_5in_static_packet_sample,7nk_pt0_sample_008,,,,,https://database.tytorobotics.com/tests/7nk/t-motor-lf40-with-t5150-prop,,,9wq,T-Motor T5150,,,5.1,5,,,,7nk,T-motor LF40 with T5150 prop,https://database.tytorobotics.com/tests/7nk/t-motor-lf40-with-t5150-prop,2019-04-30T15:35:25.000000Z,Erwan Labadie,Series 1585,0,T-Motor LF40 2305,2450,T-Motor F35A,8,60.57381535,1393,3869,0.168466323387,1.65209027025,0.0252615216466,11.4637557697,3.03982116706,34.8477674428,10.2349766159,29.370537532,16.4598640241,4.83435054093,405.160732558,26.2422606478,0.0771168897529,1.00641958156e-05,1.15182673644,0.854257625992,0.135959323851,0.122377057055,0.132783607826,0.13510316298
tyto_5in_static_packet_sample,7nk_pt0_sample_009,,,,,https://database.tytorobotics.com/tests/7nk/t-motor-lf40-with-t5150-prop,,,9wq,T-Motor T5150,,,5.1,5,,,,7nk,T-motor LF40 with T5150 prop,https://database.tytorobotics.com/tests/7nk/t-motor-lf40-with-t5150-prop,2019-04-30T15:35:25.000000Z,Erwan Labadie,Series 1585,0,T-Motor LF40 2305,2450,T-Motor F35A,9,66.5195449,1364,3645,0.147384579609,1.44534898762,0.0219118020943,11.4739875889,2.55925950534,29.364911801,8.36381171308,28.4823321444,17.6216998499,5.01907108073,381.703507411,24.722936175,0.0726521228093,9.9201998477e-06,1.13534669087,0.834852685041,0.132870931578,0.107062887972,0.125095955163,0.113744866904
tyto_5in_static_packet_sample,7nk_pt0_sample_010,,,,,https://database.tytorobotics.com/tests/7nk/t-motor-lf40-with-t5150-prop,,,9wq,T-Motor T5150,,,5.1,5,,,,7nk,T-motor LF40 with T5150 prop,https://database.tytorobotics.com/tests/7nk/t-motor-lf40-with-t5150-prop,2019-04-30T15:35:25.000000Z,Erwan Labadie,Series 1585,0,T-Motor LF40 2305,2450,T-Motor F35A,10,72.4860058,1334,3346,0.12319697393,1.20814960439,0.0185730440139,11.4848408985,2.07217443235,23.7985936695,6.50785162173,27.3455302112,18.9305136459,5.17664932817,350.39230063,22.6949093118,0.0666924562195,9.84037404493e-06,1.12621079014,0.839765505613,0.133652831256,0.0894925632885,0.114834311653,0.0920966414376
tyto_5in_static_packet_sample,7nk_pt0_sample_011,,,,,https://database.tytorobotics.com/tests/7nk/t-motor-lf40-with-t5150-prop,,,9wq,T-Motor T5150,,,5.1,5,,,,7nk,T-motor LF40 with T5150 prop,https://database.tytorobotics.com/tests/7nk/t-motor-lf40-with-t5150-prop,2019-04-30T15:35:25.000000Z,Erwan Labadie,Series 1585,0,T-Motor LF40 2305,2450,T-Motor F35A,11,78.4681882,1305,3095,0.104524099114,1.02503125657,0.0157303177962,11.4928961086,1.69663331039,19.4992303707,5.09831621035,26.1462432795,20.5016901269,5.36042177699,324.107642095,20.9924519785,0.0616895254032,9.75794949566e-06,1.11677746816,0.83127172155,0.132301003537,0.0759282412276,0.106220022286,0.0754059249061
tyto_5in_static_packet_sample,7nk_pt0_sample_012,,,,,https://database.tytorobotics.com/tests/7nk/t-motor-lf40-with-t5150-prop,,,9wq,T-Motor T5150,,,5.1,5,,,,7nk,T-motor LF40 with T5150 prop,https://database.tytorobotics.com/tests/7nk/t-motor-lf40-with-t5150-prop,2019-04-30T15:35:25.000000Z,Erwan Labadie,Series 1585,0,T-Motor LF40 2305,2450,T-Motor F35A,12,84.52607695,1275,2796,0.0843602664028,0.827291606519,0.0126946782826,11.5009618473,1.3420946706,15.4353796021,3.7169565486,24.0807589086,22.6960593431,5.46538333217,292.796435315,18.9644251153,0.0557298588134,9.64999410446e-06,1.10442219326,0.822004474986,0.130826075438,0.0612808597422,0.0959583787756,0.0596486520268
tyto_5in_static_packet_sample,7nk_pt0_sample_013,,,,,https://database.tytorobotics.com/tests/7nk/t-motor-lf40-with-t5150-prop,,,9wq,T-Motor T5150,,,5.1,5,,,,7nk,T-motor LF40 with T5150 prop,https://database.tytorobotics.com/tests/7nk/t-motor-lf40-with-t5150-prop,2019-04-30T15:35:25.000000Z,Erwan Labadie,Series 1585,0,T-Motor LF40 2305,2450,T-Motor F35A,13,90.5661807,1246,2509,0.0665411635848,0.652545901869,0.0101128433637,11.5077187252,1.04890704579,12.0705272518,2.65706733185,22.0128522675,25.0430852042,5.51269734921,262.741865595,17.0177906346,0.0500093761669,9.4526267164e-06,1.08183389722,0.81320263046,0.129425218373,0.0483367334718,0.0861085738011,0.046618090924
tyto_5in_static_packet_sample,7nk_pt0_sample_014,,,,,https://database.tytorobotics.com/tests/7nk/t-motor-lf40-with-t5150-prop,,,9wq,T-Motor T5150,,,5.1,5,,,,7nk,T-motor LF40 with T5150 prop,https://database.tytorobotics.com/tests/7nk/t-motor-lf40-with-t5150-prop,2019-04-30T15:35:25.000000Z,Erwan Labadie,Series 1585,0,T-Motor LF40 2305,2450,T-Motor F35A,14,96.75964005,1216,2191,0.0498533484418,0.488894339496,0.00780109225625,11.5137639713,0.796314791509,9.16858055631,1.78989027939,19.5219998166,27.8527399225,5.4374118366,229.440983467,14.8608924992,0.0436710016667,9.28694808675e-06,1.06287231512,0.82261661237,0.130923500128,0.0362143955183,0.0751948526099,0.0353917685115
tyto_5in_static_packet_sample,7nk_pt0_sample_015,,,,,https://database.tytorobotics.com/tests/7nk/t-motor-lf40-with-t5150-prop,,,9wq,T-Motor T5150,,,5.1,5,,,,7nk,T-motor LF40 with T5150 prop,https://database.tytorobotics.com/tests/7nk/t-motor-lf40-with-t5150-prop,2019-04-30T15:35:25.000000Z,Erwan Labadie,Series 1585,0,T-Motor LF40 2305,2450,T-Motor F35A,15,102.78868185,1187,1886,0.0360035062836,0.353073784896,0.00571612829401,11.5175829601,0.583588899442,6.72153356394,1.12894367307,16.7959240601,31.891322076,5.35644223764,197.501458156,12.7921694447,0.0375917431052,9.05158971752e-06,1.03593602857,0.813477242234,0.129468924194,0.026153613696,0.0647272898322,0.0259372844197
tyto_5in_static_packet_sample,7qx4_pt0_sample_000,,,,,https://database.tytorobotics.com/tests/7qx4/tmotor-f22035-1500kv-with-master-as-6x2,,,py5,DALPROP 5050 - Cyclone,,,5,5,,,,7qx4,TMotor F22035-1500KV with Master AS 6x2,https://database.tytorobotics.com/tests/7qx4/tmotor-f22035-1500kv-with-master-as-6x2,2024-05-17T18:20:14.000000Z,Sean Kovacs,Series 1520,0,T-Motor Antigravity MN5008 KV170,170,Afro Race Spec Mini ESC with BEC 20A,0,0,1000,0,0.000322032076233,0.00315805586039,,17.1146408777,-0.0138368859854,0.236813334506,,,,,0,0,0,,,,,0.000233930063733,0,-0.000614972710462
tyto_5in_static_packet_sample,7qx4_pt0_sample_001,,,,,https://database.tytorobotics.com/tests/7qx4/tmotor-f22035-1500kv-with-master-as-6x2,,,py5,DALPROP 5050 - Cyclone,,,5,5,,,,7qx4,TMotor F22035-1500KV with Master AS 6x2,https://database.tytorobotics.com/tests/7qx4/tmotor-f22035-1500kv-with-master-as-6x2,2024-05-17T18:20:14.000000Z,Sean Kovacs,Series 1520,0,T-Motor Antigravity MN5008 KV170,170,Afro Race Spec Mini ESC with BEC 20A,1,9.2760666,1200,2300,0.0106987555233,0.104918950853,,17.1101261995,0.0643908119574,1.10173491868,,,,9.71082548255,240.855436775,15.2943202352,0.0449446952477,1.80859377282e-06,0.224052500619,,,0.00777177413724,0.0789357193075,0.00286181386477
tyto_5in_static_packet_sample,7qx4_pt0_sample_002,,,,,https://database.tytorobotics.com/tests/7qx4/tmotor-f22035-1500kv-with-master-as-6x2,,,py5,DALPROP 5050 - Cyclone,,,5,5,,,,7qx4,TMotor F22035-1500KV with Master AS 6x2,https://database.tytorobotics.com/tests/7qx4/tmotor-f22035-1500kv-with-master-as-6x2,2024-05-17T18:20:14.000000Z,Sean Kovacs,Series 1520,0,T-Motor Antigravity MN5008 KV170,170,Afro Race Spec Mini ESC with BEC 20A,2,13.4261574,1250,4008,0.033894401882,0.332390536216,,17.1006115989,0.20863840017,3.56784424592,,,,9.49996679949,419.71677852,26.652015436,0.0783210167621,1.88684397079e-06,0.233746304055,,,0.0246215212012,0.137554070863,0.00927281778532
tyto_5in_static_packet_sample,7qx4_pt0_sample_003,,,,,https://database.tytorobotics.com/tests/7qx4/tmotor-f22035-1500kv-with-master-as-6x2,,,py5,DALPROP 5050 - Cyclone,,,5,5,,,,7qx4,TMotor F22035-1500KV with Master AS 6x2,https://database.tytorobotics.com/tests/7qx4/tmotor-f22035-1500kv-with-master-as-6x2,2024-05-17T18:20:14.000000Z,Sean Kovacs,Series 1520,0,T-Motor Antigravity MN5008 KV170,170,Afro Race Spec Mini ESC with BEC 20A,3,17.5759424,1300,5541,0.0655872002618,0.643190717448,,17.0850606069,0.453834493922,7.75378983416,,,,8.45872814,580.252163118,36.846012358,0.108277633203,1.91032048047e-06,0.236654624751,,,0.047643756848,0.190166443775,0.0201704219521
tyto_5in_static_packet_sample,7qx4_pt0_sample_004,,,,,https://database.tytorobotics.com/tests/7qx4/tmotor-f22035-1500kv-with-master-as-6x2,,,py5,DALPROP 5050 - Cyclone,,,5,5,,,,7qx4,TMotor F22035-1500KV with Master AS 6x2,https://database.tytorobotics.com/tests/7qx4/tmotor-f22035-1500kv-with-master-as-6x2,2024-05-17T18:20:14.000000Z,Sean Kovacs,Series 1520,0,T-Motor Antigravity MN5008 KV170,170,Afro Race Spec Mini ESC with BEC 20A,4,21.4514978,1325,6232,0.0822379954601,0.806479238178,,17.0729583061,0.621994820502,10.6192916371,,,,7.74420726642,652.613513906,41.440958133,0.121780582949,1.89356869982e-06,0.234579378004,,,0.059739202828,0.213881479445,0.0276442142445
tyto_5in_static_packet_sample,7qx4_pt0_sample_005,,,,,https://database.tytorobotics.com/tests/7qx4/tmotor-f22035-1500kv-with-master-as-6x2,,,py5,DALPROP 5050 - Cyclone,,,5,5,,,,7qx4,TMotor F22035-1500KV with Master AS 6x2,https://database.tytorobotics.com/tests/7qx4/tmotor-f22035-1500kv-with-master-as-6x2,2024-05-17T18:20:14.000000Z,Sean Kovacs,Series 1520,0,T-Motor Antigravity MN5008 KV170,170,Afro Race Spec Mini ESC with BEC 20A,5,25.3513516,1350,6830,0.0992827002753,0.973630692655,,17.0558175017,0.801092091816,13.6632805201,,,,7.26638819495,715.235927467,45.4174813942,0.133466203714,1.903249011e-06,0.235778595849,,,0.0721207920485,0.234404766465,0.0356040929696
tyto_5in_static_packet_sample,7qx4_pt0_sample_006,,,,,https://database.tytorobotics.com/tests/7qx4/tmotor-f22035-1500kv-with-master-as-6x2,,,py5,DALPROP 5050 - Cyclone,,,5,5,,,,7qx4,TMotor F22035-1500KV with Master AS 6x2,https://database.tytorobotics.com/tests/7qx4/tmotor-f22035-1500kv-with-master-as-6x2,2024-05-17T18:20:14.000000Z,Sean Kovacs,Series 1520,0,T-Motor Antigravity MN5008 KV170,170,Afro Race Spec Mini ESC with BEC 20A,6,29.2266032,1375,7473,0.120856602336,1.1851983993,,17.0378254331,1.01758449807,17.3374270416,,,,6.97084994481,782.570730009,49.6932413556,0.146031177211,1.93528021097e-06,0.239746690044,,,0.0877924740221,0.256472447994,0.0452259776921
tyto_5in_static_packet_sample,7qx4_pt0_sample_007,,,,,https://database.tytorobotics.com/tests/7qx4/tmotor-f22035-1500kv-with-master-as-6x2,,,py5,DALPROP 5050 - Cyclone,,,5,5,,,,7qx4,TMotor F22035-1500KV with Master AS 6x2,https://database.tytorobotics.com/tests/7qx4/tmotor-f22035-1500kv-with-master-as-6x2,2024-05-17T18:20:14.000000Z,Sean Kovacs,Series 1520,0,T-Motor Antigravity MN5008 KV170,170,Afro Race Spec Mini ESC with BEC 20A,7,33.1273802,1400,8119,0.139458117981,1.3676169527,,17.0164556632,1.26849100698,21.5852209794,,,,6.46081493045,850.219691817,53.9889504303,0.158654774224,1.89191733633e-06,0.23437480353,,,0.101304959459,0.278643089156,0.056377378088
tyto_5in_static_packet_sample,7qx4_pt0_sample_008,,,,,https://database.tytorobotics.com/tests/7qx4/tmotor-f22035-1500kv-with-master-as-6x2,,,py5,DALPROP 5050 - Cyclone,,,5,5,,,,7qx4,TMotor F22035-1500KV with Master AS 6x2,https://database.tytorobotics.com/tests/7qx4/tmotor-f22035-1500kv-with-master-as-6x2,2024-05-17T18:20:14.000000Z,Sean Kovacs,Series 1520,0,T-Motor Antigravity MN5008 KV170,170,Afro Race Spec Mini ESC with BEC 20A,8,37.0269238,1425,8751,0.165503773548,1.62303758086,,16.9902188699,1.54553137506,26.2589163326,,,,6.30276480003,916.402577052,58.1915636428,0.171004794832,1.93266228751e-06,0.239422376034,,,0.12022500599,0.300333252026,0.0686902833359
