row_type,name,source,source_page,brand,family,preset,reference_prop,current_diameter_in,reference_diameter_in,diameter_delta_in,diameter_delta_percent,current_radius_m,reference_radius_m,current_blade_pitch_m,reference_pitch_m,current_pitch_in,reference_pitch_in,current_pitch_to_diameter,reference_pitch_to_diameter,current_pitch_over_reference,current_pitch_to_diameter_over_reference,current_pitch_speed_m_s_at_1000rpm,reference_pitch_speed_m_s_at_1000rpm,current_pitch_speed_over_reference,current_hover_rpm,current_max_rpm,current_hover_pitch_speed_m_s,current_max_pitch_speed_m_s,radial_fraction_r_over_r,radial_fraction_min,radial_fraction_max,geometry_station_count,current_proxy_chord_m,current_proxy_chord_to_radius,reference_chord_m,reference_chord_m_70r,reference_chord_to_radius,reference_chord_to_radius_mean,reference_chord_to_radius_max,reference_chord_to_radius_70r,reference_chord_to_diameter,reference_chord_to_diameter_70r,current_proxy_chord_over_reference_70r,reference_beta_deg,reference_beta_deg_30r,reference_beta_deg_70r,reference_beta_deg_95r,reference_beta_twist_30r_to_95r_deg,reference_local_pitch_m,reference_local_pitch_m_70r,reference_local_pitch_in,reference_local_pitch_in_70r,reference_local_pitch_to_diameter,reference_local_pitch_to_diameter_70r,current_geometric_pitch_angle_70r_deg,reference_geometric_pitch_angle_70r_deg,current_geometric_pitch_angle_over_reference,current_geometric_pitch_angle_over_reference_70r,current_pitch_to_diameter_over_reference_local_70r,reference_planform_solidity_proxy,rotor_blade_count,default_pitch_m,blade_pitch_over_default,blade_pitch_source,mass_g,mount,source_context,note
reference_uiuc_prop_geometry_point,MicroInvent 5x4 geometry,https://m-selig.ae.illinois.edu/props/volume-2/data/mit_5x4_geom.txt,https://m-selig.ae.illinois.edu/props/volume-2/propDB-volume-2.html,,mit_5x4,,MicroInvent 5x4 geometry,,5.0,,,,0.0635,,,,4.0,,0.8,,,,,,,,,,0.45,,,,,,0.012192,,0.192,,,,0.096,,,26.557,,,,,0.08973947583715991,,3.5330502298094455,,0.706610045961889,,,,,,,,3,,,,,,UIUC MicroInvent 5x4 geometry matched to the 5x4 three-blade performance source used in this packet.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,MicroInvent 5x4 geometry,https://m-selig.ae.illinois.edu/props/volume-2/data/mit_5x4_geom.txt,https://m-selig.ae.illinois.edu/props/volume-2/propDB-volume-2.html,,mit_5x4,,MicroInvent 5x4 geometry,,5.0,,,,0.0635,,,,4.0,,0.8,,,,,,,,,,0.5,,,,,,0.012363450000000002,,0.1947,,,,0.09735,,,24.911,,,,,0.09264725709991438,,3.6475298070832434,,0.7295059614166487,,,,,,,,3,,,,,,UIUC MicroInvent 5x4 geometry matched to the 5x4 three-blade performance source used in this packet.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,MicroInvent 5x4 geometry,https://m-selig.ae.illinois.edu/props/volume-2/data/mit_5x4_geom.txt,https://m-selig.ae.illinois.edu/props/volume-2/propDB-volume-2.html,,mit_5x4,,MicroInvent 5x4 geometry,,5.0,,,,0.0635,,,,4.0,,0.8,,,,,,,,,,0.55,,,,,,0.012268200000000002,,0.1932,,,,0.0966,,,23.346,,,,,0.09471482772797295,,3.728930225510746,,0.7457860451021492,,,,,,,,3,,,,,,UIUC MicroInvent 5x4 geometry matched to the 5x4 three-blade performance source used in this packet.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,MicroInvent 5x4 geometry,https://m-selig.ae.illinois.edu/props/volume-2/data/mit_5x4_geom.txt,https://m-selig.ae.illinois.edu/props/volume-2/propDB-volume-2.html,,mit_5x4,,MicroInvent 5x4 geometry,,5.0,,,,0.0635,,,,4.0,,0.8,,,,,,,,,,0.6,,,,,,0.0119634,,0.1884,,,,0.0942,,,21.695,,,,,0.09524039852174333,,3.7496219890450133,,0.7499243978090027,,,,,,,,3,,,,,,UIUC MicroInvent 5x4 geometry matched to the 5x4 three-blade performance source used in this packet.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,MicroInvent 5x4 geometry,https://m-selig.ae.illinois.edu/props/volume-2/data/mit_5x4_geom.txt,https://m-selig.ae.illinois.edu/props/volume-2/propDB-volume-2.html,,mit_5x4,,MicroInvent 5x4 geometry,,5.0,,,,0.0635,,,,4.0,,0.8,,,,,,,,,,0.65,,,,,,0.0115951,,0.1826,,,,0.0913,,,20.204,,,,,0.0954385360309227,,3.7574226783827838,,0.7514845356765567,,,,,,,,3,,,,,,UIUC MicroInvent 5x4 geometry matched to the 5x4 three-blade performance source used in this packet.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,MicroInvent 5x4 geometry,https://m-selig.ae.illinois.edu/props/volume-2/data/mit_5x4_geom.txt,https://m-selig.ae.illinois.edu/props/volume-2/propDB-volume-2.html,,mit_5x4,,MicroInvent 5x4 geometry,,5.0,,,,0.0635,,,,4.0,,0.8,,,,,,,,,,0.7,,,,,,0.011176,,0.176,,,,0.088,,,18.79,,,,,0.09502285925196026,,3.7410574508645773,,0.7482114901729154,,,,,,,,3,,,,,,UIUC MicroInvent 5x4 geometry matched to the 5x4 three-blade performance source used in this packet.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,MicroInvent 5x4 geometry,https://m-selig.ae.illinois.edu/props/volume-2/data/mit_5x4_geom.txt,https://m-selig.ae.illinois.edu/props/volume-2/propDB-volume-2.html,,mit_5x4,,MicroInvent 5x4 geometry,,5.0,,,,0.0635,,,,4.0,,0.8,,,,,,,,,,0.75,,,,,,0.01062355,,0.1673,,,,0.08365,,,17.386,,,,,0.09369480572152888,,3.68877187880035,,0.73775437576007,,,,,,,,3,,,,,,UIUC MicroInvent 5x4 geometry matched to the 5x4 three-blade performance source used in this packet.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,MicroInvent 5x4 geometry,https://m-selig.ae.illinois.edu/props/volume-2/data/mit_5x4_geom.txt,https://m-selig.ae.illinois.edu/props/volume-2/propDB-volume-2.html,,mit_5x4,,MicroInvent 5x4 geometry,,5.0,,,,0.0635,,,,4.0,,0.8,,,,,,,,,,0.8,,,,,,0.009899650000000001,,0.1559,,,,0.07795,,,16.05,,,,,0.09182657949560603,,3.61521966518134,,0.723043933036268,,,,,,,,3,,,,,,UIUC MicroInvent 5x4 geometry matched to the 5x4 three-blade performance source used in this packet.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,MicroInvent 5x4 geometry,https://m-selig.ae.illinois.edu/props/volume-2/data/mit_5x4_geom.txt,https://m-selig.ae.illinois.edu/props/volume-2/propDB-volume-2.html,,mit_5x4,,MicroInvent 5x4 geometry,,5.0,,,,0.0635,,,,4.0,,0.8,,,,,,,,,,0.85,,,,,,0.0089027,,0.1402,,,,0.0701,,,15.075,,,,,0.09134689609309962,,3.596334491854316,,0.7192668983708631,,,,,,,,3,,,,,,UIUC MicroInvent 5x4 geometry matched to the 5x4 three-blade performance source used in this packet.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,MicroInvent 5x4 geometry,https://m-selig.ae.illinois.edu/props/volume-2/data/mit_5x4_geom.txt,https://m-selig.ae.illinois.edu/props/volume-2/propDB-volume-2.html,,mit_5x4,,MicroInvent 5x4 geometry,,5.0,,,,0.0635,,,,4.0,,0.8,,,,,,,,,,0.9,,,,,,0.00746125,,0.1175,,,,0.05875,,,14.595,,,,,0.0935009251411336,,3.6811387850840003,,0.7362277570168,,,,,,,,3,,,,,,UIUC MicroInvent 5x4 geometry matched to the 5x4 three-blade performance source used in this packet.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,MicroInvent 5x4 geometry,https://m-selig.ae.illinois.edu/props/volume-2/data/mit_5x4_geom.txt,https://m-selig.ae.illinois.edu/props/volume-2/propDB-volume-2.html,,mit_5x4,,MicroInvent 5x4 geometry,,5.0,,,,0.0635,,,,4.0,,0.8,,,,,,,,,,0.95,,,,,,0.0053975,,0.085,,,,0.0425,,,14.073,,,,,0.09501668558362207,,3.740814393055987,,0.7481628786111973,,,,,,,,3,,,,,,UIUC MicroInvent 5x4 geometry matched to the 5x4 three-blade performance source used in this packet.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,MicroInvent 5x4 geometry,https://m-selig.ae.illinois.edu/props/volume-2/data/mit_5x4_geom.txt,https://m-selig.ae.illinois.edu/props/volume-2/propDB-volume-2.html,,mit_5x4,,MicroInvent 5x4 geometry,,5.0,,,,0.0635,,,,4.0,,0.8,,,,,,,,,,1.0,,,,,,0.0007112,,0.0112,,,,0.0056,,,13.817,,,,,0.09812497576142806,,3.863188022103467,,0.7726376044206934,,,,,,,,3,,,,,,UIUC MicroInvent 5x4 geometry matched to the 5x4 three-blade performance source used in this packet.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,APC Slow Flyer 10x4.7 geometry,https://m-selig.ae.illinois.edu/props/volume-1/data/apcsf_10x4.7_geom.txt,https://m-selig.ae.illinois.edu/props/volume-1/propDB-volume-1.html,,apcsf_10x4.7,,APC Slow Flyer 10x4.7 geometry,,10.0,,,,0.127,,,,4.7,,0.47000000000000003,,,,,,,,,,0.15,,,,,,0.013843,,0.109,,,,0.0545,,,21.11,,,,,0.04621033593783191,,1.8193045644815713,,0.1819304564481571,,,,,,,,2,,,,,,UIUC APC slow-flyer 10x4.7 geometry matched to the 10x4.7 static/forward-flow source used for heavy-lift sanity checks.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,APC Slow Flyer 10x4.7 geometry,https://m-selig.ae.illinois.edu/props/volume-1/data/apcsf_10x4.7_geom.txt,https://m-selig.ae.illinois.edu/props/volume-1/propDB-volume-1.html,,apcsf_10x4.7,,APC Slow Flyer 10x4.7 geometry,,10.0,,,,0.127,,,,4.7,,0.47000000000000003,,,,,,,,,,0.2,,,,,,0.016764,,0.132,,,,0.066,,,23.9,,,,,0.07072184170551594,,2.784324476595116,,0.2784324476595116,,,,,,,,2,,,,,,UIUC APC slow-flyer 10x4.7 geometry matched to the 10x4.7 static/forward-flow source used for heavy-lift sanity checks.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,APC Slow Flyer 10x4.7 geometry,https://m-selig.ae.illinois.edu/props/volume-1/data/apcsf_10x4.7_geom.txt,https://m-selig.ae.illinois.edu/props/volume-1/propDB-volume-1.html,,apcsf_10x4.7,,APC Slow Flyer 10x4.7 geometry,,10.0,,,,0.127,,,,4.7,,0.47000000000000003,,,,,,,,,,0.25,,,,,,0.019812,,0.156,,,,0.078,,,24.65,,,,,0.09154483638802931,,3.6041274168515476,,0.36041274168515475,,,,,,,,2,,,,,,UIUC APC slow-flyer 10x4.7 geometry matched to the 10x4.7 static/forward-flow source used for heavy-lift sanity checks.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,APC Slow Flyer 10x4.7 geometry,https://m-selig.ae.illinois.edu/props/volume-1/data/apcsf_10x4.7_geom.txt,https://m-selig.ae.illinois.edu/props/volume-1/propDB-volume-1.html,,apcsf_10x4.7,,APC Slow Flyer 10x4.7 geometry,,10.0,,,,0.127,,,,4.7,,0.47000000000000003,,,,,,,,,,0.3,,,,,,0.022352,,0.176,,,,0.088,,,24.11,,,,,0.10713418128621158,,4.217881153000456,,0.42178811530004556,,,,,,,,2,,,,,,UIUC APC slow-flyer 10x4.7 geometry matched to the 10x4.7 static/forward-flow source used for heavy-lift sanity checks.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,APC Slow Flyer 10x4.7 geometry,https://m-selig.ae.illinois.edu/props/volume-1/data/apcsf_10x4.7_geom.txt,https://m-selig.ae.illinois.edu/props/volume-1/propDB-volume-1.html,,apcsf_10x4.7,,APC Slow Flyer 10x4.7 geometry,,10.0,,,,0.127,,,,4.7,,0.47000000000000003,,,,,,,,,,0.35,,,,,,0.024511,,0.193,,,,0.0965,,,22.78,,,,,0.11728699144812568,,4.617598088508886,,0.4617598088508885,,,,,,,,2,,,,,,UIUC APC slow-flyer 10x4.7 geometry matched to the 10x4.7 static/forward-flow source used for heavy-lift sanity checks.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,APC Slow Flyer 10x4.7 geometry,https://m-selig.ae.illinois.edu/props/volume-1/data/apcsf_10x4.7_geom.txt,https://m-selig.ae.illinois.edu/props/volume-1/propDB-volume-1.html,,apcsf_10x4.7,,APC Slow Flyer 10x4.7 geometry,,10.0,,,,0.127,,,,4.7,,0.47000000000000003,,,,,,,,,,0.4,,,,,,0.026161999999999998,,0.206,,,,0.103,,,21.01,,,,,0.12258787577998863,,4.826294322046796,,0.48262943220467963,,,,,,,,2,,,,,,UIUC APC slow-flyer 10x4.7 geometry matched to the 10x4.7 static/forward-flow source used for heavy-lift sanity checks.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,APC Slow Flyer 10x4.7 geometry,https://m-selig.ae.illinois.edu/props/volume-1/data/apcsf_10x4.7_geom.txt,https://m-selig.ae.illinois.edu/props/volume-1/propDB-volume-1.html,,apcsf_10x4.7,,APC Slow Flyer 10x4.7 geometry,,10.0,,,,0.127,,,,4.7,,0.47000000000000003,,,,,,,,,,0.45,,,,,,0.027432,,0.216,,,,0.108,,,19.0,,,,,0.1236425505687385,,4.867816951525138,,0.4867816951525138,,,,,,,,2,,,,,,UIUC APC slow-flyer 10x4.7 geometry matched to the 10x4.7 static/forward-flow source used for heavy-lift sanity checks.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,APC Slow Flyer 10x4.7 geometry,https://m-selig.ae.illinois.edu/props/volume-1/data/apcsf_10x4.7_geom.txt,https://m-selig.ae.illinois.edu/props/volume-1/propDB-volume-1.html,,apcsf_10x4.7,,APC Slow Flyer 10x4.7 geometry,,10.0,,,,0.127,,,,4.7,,0.47000000000000003,,,,,,,,,,0.5,,,,,,0.028321000000000002,,0.223,,,,0.1115,,,17.06,,,,,0.12243813364608097,,4.820398962444133,,0.4820398962444133,,,,,,,,2,,,,,,UIUC APC slow-flyer 10x4.7 geometry matched to the 10x4.7 static/forward-flow source used for heavy-lift sanity checks.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,APC Slow Flyer 10x4.7 geometry,https://m-selig.ae.illinois.edu/props/volume-1/data/apcsf_10x4.7_geom.txt,https://m-selig.ae.illinois.edu/props/volume-1/propDB-volume-1.html,,apcsf_10x4.7,,APC Slow Flyer 10x4.7 geometry,,10.0,,,,0.127,,,,4.7,,0.47000000000000003,,,,,,,,,,0.55,,,,,,0.028702000000000002,,0.226,,,,0.113,,,15.33,,,,,0.1203111474212651,,4.736659347293902,,0.47366593472939017,,,,,,,,2,,,,,,UIUC APC slow-flyer 10x4.7 geometry matched to the 10x4.7 static/forward-flow source used for heavy-lift sanity checks.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,APC Slow Flyer 10x4.7 geometry,https://m-selig.ae.illinois.edu/props/volume-1/data/apcsf_10x4.7_geom.txt,https://m-selig.ae.illinois.edu/props/volume-1/propDB-volume-1.html,,apcsf_10x4.7,,APC Slow Flyer 10x4.7 geometry,,10.0,,,,0.127,,,,4.7,,0.47000000000000003,,,,,,,,,,0.6,,,,,,0.028575,,0.225,,,,0.1125,,,13.82,,,,,0.11777655635218935,,4.63687229733029,,0.46368722973302895,,,,,,,,2,,,,,,UIUC APC slow-flyer 10x4.7 geometry matched to the 10x4.7 static/forward-flow source used for heavy-lift sanity checks.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,APC Slow Flyer 10x4.7 geometry,https://m-selig.ae.illinois.edu/props/volume-1/data/apcsf_10x4.7_geom.txt,https://m-selig.ae.illinois.edu/props/volume-1/propDB-volume-1.html,,apcsf_10x4.7,,APC Slow Flyer 10x4.7 geometry,,10.0,,,,0.127,,,,4.7,,0.47000000000000003,,,,,,,,,,0.65,,,,,,0.027813,,0.219,,,,0.1095,,,12.51,,,,,0.11508288991981054,,4.530822437787816,,0.45308224377878165,,,,,,,,2,,,,,,UIUC APC slow-flyer 10x4.7 geometry matched to the 10x4.7 static/forward-flow source used for heavy-lift sanity checks.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,APC Slow Flyer 10x4.7 geometry,https://m-selig.ae.illinois.edu/props/volume-1/data/apcsf_10x4.7_geom.txt,https://m-selig.ae.illinois.edu/props/volume-1/propDB-volume-1.html,,apcsf_10x4.7,,APC Slow Flyer 10x4.7 geometry,,10.0,,,,0.127,,,,4.7,,0.47000000000000003,,,,,,,,,,0.7,,,,,,0.02667,,0.21,,,,0.105,,,11.36,,,,,0.11222275501292467,,4.418218701296247,,0.44182187012962465,,,,,,,,2,,,,,,UIUC APC slow-flyer 10x4.7 geometry matched to the 10x4.7 static/forward-flow source used for heavy-lift sanity checks.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,APC Slow Flyer 10x4.7 geometry,https://m-selig.ae.illinois.edu/props/volume-1/data/apcsf_10x4.7_geom.txt,https://m-selig.ae.illinois.edu/props/volume-1/propDB-volume-1.html,,apcsf_10x4.7,,APC Slow Flyer 10x4.7 geometry,,10.0,,,,0.127,,,,4.7,,0.47000000000000003,,,,,,,,,,0.75,,,,,,0.025019000000000003,,0.197,,,,0.0985,,,10.27,,,,,0.1084373716708997,,4.269187861059043,,0.42691878610590434,,,,,,,,2,,,,,,UIUC APC slow-flyer 10x4.7 geometry matched to the 10x4.7 static/forward-flow source used for heavy-lift sanity checks.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,APC Slow Flyer 10x4.7 geometry,https://m-selig.ae.illinois.edu/props/volume-1/data/apcsf_10x4.7_geom.txt,https://m-selig.ae.illinois.edu/props/volume-1/propDB-volume-1.html,,apcsf_10x4.7,,APC Slow Flyer 10x4.7 geometry,,10.0,,,,0.127,,,,4.7,,0.47000000000000003,,,,,,,,,,0.8,,,,,,0.022733,,0.179,,,,0.0895,,,9.32,,,,,0.10476618534630165,,4.124652966389829,,0.41246529663898285,,,,,,,,2,,,,,,UIUC APC slow-flyer 10x4.7 geometry matched to the 10x4.7 static/forward-flow source used for heavy-lift sanity checks.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,APC Slow Flyer 10x4.7 geometry,https://m-selig.ae.illinois.edu/props/volume-1/data/apcsf_10x4.7_geom.txt,https://m-selig.ae.illinois.edu/props/volume-1/propDB-volume-1.html,,apcsf_10x4.7,,APC Slow Flyer 10x4.7 geometry,,10.0,,,,0.127,,,,4.7,,0.47000000000000003,,,,,,,,,,0.85,,,,,,0.019939000000000002,,0.157,,,,0.0785,,,8.36,,,,,0.0996743807177738,,3.9241882172351894,,0.39241882172351894,,,,,,,,2,,,,,,UIUC APC slow-flyer 10x4.7 geometry matched to the 10x4.7 static/forward-flow source used for heavy-lift sanity checks.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,APC Slow Flyer 10x4.7 geometry,https://m-selig.ae.illinois.edu/props/volume-1/data/apcsf_10x4.7_geom.txt,https://m-selig.ae.illinois.edu/props/volume-1/propDB-volume-1.html,,apcsf_10x4.7,,APC Slow Flyer 10x4.7 geometry,,10.0,,,,0.127,,,,4.7,,0.47000000000000003,,,,,,,,,,0.9,,,,,,0.01651,,0.13,,,,0.065,,,7.27,,,,,0.09161727576994143,,3.6069793610213163,,0.3606979361021316,,,,,,,,2,,,,,,UIUC APC slow-flyer 10x4.7 geometry matched to the 10x4.7 static/forward-flow source used for heavy-lift sanity checks.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,APC Slow Flyer 10x4.7 geometry,https://m-selig.ae.illinois.edu/props/volume-1/data/apcsf_10x4.7_geom.txt,https://m-selig.ae.illinois.edu/props/volume-1/propDB-volume-1.html,,apcsf_10x4.7,,APC Slow Flyer 10x4.7 geometry,,10.0,,,,0.127,,,,4.7,,0.47000000000000003,,,,,,,,,,0.95,,,,,,0.011049,,0.087,,,,0.0435,,,6.15,,,,,0.08168307314548531,,3.2158690214758,,0.32158690214757996,,,,,,,,2,,,,,,UIUC APC slow-flyer 10x4.7 geometry matched to the 10x4.7 static/forward-flow source used for heavy-lift sanity checks.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,APC Slow Flyer 10x4.7 geometry,https://m-selig.ae.illinois.edu/props/volume-1/data/apcsf_10x4.7_geom.txt,https://m-selig.ae.illinois.edu/props/volume-1/propDB-volume-1.html,,apcsf_10x4.7,,APC Slow Flyer 10x4.7 geometry,,10.0,,,,0.127,,,,4.7,,0.47000000000000003,,,,,,,,,,1.0,,,,,,0.005334,,0.042,,,,0.021,,,5.04,,,,,0.0703742334106085,,2.770639110653878,,0.2770639110653878,,,,,,,,2,,,,,,UIUC APC slow-flyer 10x4.7 geometry matched to the 10x4.7 static/forward-flow source used for heavy-lift sanity checks.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,APC Slow Flyer 10x7 geometry,https://m-selig.ae.illinois.edu/props/volume-1/data/apcsf_10x7_geom.txt,https://m-selig.ae.illinois.edu/props/volume-1/propDB-volume-1.html,,apcsf_10x7,,APC Slow Flyer 10x7 geometry,,10.0,,,,0.127,,,,7.0,,0.7,,,,,,,,,,0.15,,,,,,0.013843,,0.109,,,,0.0545,,,34.86,,,,,0.08337599667229526,,3.282519554027372,,0.3282519554027372,,,,,,,,2,,,,,,UIUC APC slow-flyer 10x7 geometry; useful upper-pitch 10-inch comparison for heavy-lift preset geometry.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,APC Slow Flyer 10x7 geometry,https://m-selig.ae.illinois.edu/props/volume-1/data/apcsf_10x7_geom.txt,https://m-selig.ae.illinois.edu/props/volume-1/propDB-volume-1.html,,apcsf_10x7,,APC Slow Flyer 10x7 geometry,,10.0,,,,0.127,,,,7.0,,0.7,,,,,,,,,,0.2,,,,,,0.016764,,0.132,,,,0.066,,,37.6,,,,,0.12290308360720623,,4.838704079023867,,0.4838704079023867,,,,,,,,2,,,,,,UIUC APC slow-flyer 10x7 geometry; useful upper-pitch 10-inch comparison for heavy-lift preset geometry.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,APC Slow Flyer 10x7 geometry,https://m-selig.ae.illinois.edu/props/volume-1/data/apcsf_10x7_geom.txt,https://m-selig.ae.illinois.edu/props/volume-1/propDB-volume-1.html,,apcsf_10x7,,APC Slow Flyer 10x7 geometry,,10.0,,,,0.127,,,,7.0,,0.7,,,,,,,,,,0.25,,,,,,0.019685,,0.155,,,,0.0775,,,36.15,,,,,0.14573826725297875,,5.737727057203888,,0.5737727057203887,,,,,,,,2,,,,,,UIUC APC slow-flyer 10x7 geometry; useful upper-pitch 10-inch comparison for heavy-lift preset geometry.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,APC Slow Flyer 10x7 geometry,https://m-selig.ae.illinois.edu/props/volume-1/data/apcsf_10x7_geom.txt,https://m-selig.ae.illinois.edu/props/volume-1/propDB-volume-1.html,,apcsf_10x7,,APC Slow Flyer 10x7 geometry,,10.0,,,,0.127,,,,7.0,,0.7,,,,,,,,,,0.3,,,,,,0.022224999999999998,,0.175,,,,0.0875,,,33.87,,,,,0.16068109555491403,,6.326027384051733,,0.6326027384051733,,,,,,,,2,,,,,,UIUC APC slow-flyer 10x7 geometry; useful upper-pitch 10-inch comparison for heavy-lift preset geometry.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,APC Slow Flyer 10x7 geometry,https://m-selig.ae.illinois.edu/props/volume-1/data/apcsf_10x7_geom.txt,https://m-selig.ae.illinois.edu/props/volume-1/propDB-volume-1.html,,apcsf_10x7,,APC Slow Flyer 10x7 geometry,,10.0,,,,0.127,,,,7.0,,0.7,,,,,,,,,,0.35,,,,,,0.024384,,0.192,,,,0.096,,,31.25,,,,,0.16947586808918494,,6.6722782712277535,,0.6672278271227753,,,,,,,,2,,,,,,UIUC APC slow-flyer 10x7 geometry; useful upper-pitch 10-inch comparison for heavy-lift preset geometry.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,APC Slow Flyer 10x7 geometry,https://m-selig.ae.illinois.edu/props/volume-1/data/apcsf_10x7_geom.txt,https://m-selig.ae.illinois.edu/props/volume-1/propDB-volume-1.html,,apcsf_10x7,,APC Slow Flyer 10x7 geometry,,10.0,,,,0.127,,,,7.0,,0.7,,,,,,,,,,0.4,,,,,,0.026161999999999998,,0.206,,,,0.103,,,28.48,,,,,0.17315952141174235,,6.817303992588282,,0.6817303992588282,,,,,,,,2,,,,,,UIUC APC slow-flyer 10x7 geometry; useful upper-pitch 10-inch comparison for heavy-lift preset geometry.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
reference_uiuc_prop_geometry_point,APC Slow Flyer 10x7 geometry,https://m-selig.ae.illinois.edu/props/volume-1/data/apcsf_10x7_geom.txt,https://m-selig.ae.illinois.edu/props/volume-1/propDB-volume-1.html,,apcsf_10x7,,APC Slow Flyer 10x7 geometry,,10.0,,,,0.127,,,,7.0,,0.7,,,,,,,,,,0.45,,,,,,0.027432,,0.216,,,,0.108,,,25.6,,,,,0.1720442453507881,,6.7733954862515,,0.67733954862515,,,,,,,,2,,,,,,UIUC APC slow-flyer 10x7 geometry; useful upper-pitch 10-inch comparison for heavy-lift preset geometry.,"UIUC propeller geometry point. Columns are r/R, c/R, and beta in degrees; local pitch is derived from beta at this station."
